time_s,voltage_V,current_A,soc_thuc,Total (mAh)
35018.317,4.116,0,1.0001975,1200.237
35019.314,4.112,0.1,1.0001975,1200.237
35020.321,4.112,0.1,1.0001975,1200.237
35021.321,4.112,0,1.0001975,1200.237
35022.318,4.108,0,1.0001975,1200.237
35023.316,4.108,0,1.0001975,1200.237
35024.313,4.112,0,1.0001975,1200.237
35025.326,4.112,-0.1,1.0001975,1200.237
35026.323,4.112,-0.1,1.0001975,1200.237
35027.321,4.112,0,1.0001975,1200.237
35028.315,4.112,-0.1,1.0001975,1200.237
35029.311,4.112,0.1,1.0001975,1200.237
35030.321,4.112,-0.2,1.0001975,1200.237
35031.318,4.112,0.1,1.0001975,1200.237
35032.317,4.112,0.1,1.0001975,1200.237
35033.313,4.112,0,1.0001975,1200.237
35034.312,4.116,-0.2,1.0001975,1200.237
35035.325,4.112,0.1,1.0001975,1200.237
35036.319,4.112,0.1,1.0001975,1200.237
35037.313,4.112,0.3,1.0001975,1200.237
35038.312,4.112,0.1,1.0001975,1200.237
35039.321,4.112,0,1.0001975,1200.237
35040.315,4.112,0.2,1.0001975,1200.237
35041.313,4.116,0,1.0001975,1200.237
35042.325,4.112,0.1,1.0001975,1200.237
35043.324,4.112,0,1.0001975,1200.237
35044.319,4.116,-0.2,1.0001975,1200.237
35045.317,4.112,-0.2,1.0001975,1200.237
35046.314,4.112,-0.3,1.0001975,1200.237
35047.314,4.112,0.1,1.0001975,1200.237
35048.326,4.112,-0.2,1.0001975,1200.237
35049.312,4.112,0.3,1.0001975,1200.237
35050.322,4.112,0,1.0001975,1200.237
35051.319,4.112,0.3,1.0001975,1200.237
35052.318,4.112,-0.1,1.0001975,1200.237
35053.311,4.112,0.2,1.0001975,1200.237
35054.325,4.112,-0.1,1.0001975,1200.237
35055.316,4.112,-0.1,1.0001975,1200.237
35056.322,4.112,0.1,1.0001975,1200.237
35057.32,4.112,0.2,1.0001975,1200.237
35058.317,4.116,0,1.0001975,1200.237
35059.316,4.112,-0.1,1.0001975,1200.237
35060.325,4.112,0.1,1.0001975,1200.237
35061.311,4.116,-0.1,1.0001975,1200.237
35062.326,4.112,0,1.0001975,1200.237
35063.311,4.116,0.2,1.0001975,1200.237
35064.323,4.116,0.1,1.0001975,1200.237
35065.321,4.112,0,1.0001975,1200.237
35066.32,4.112,0.2,1.0001975,1200.237
35067.316,4.112,0.1,1.0001975,1200.237
35068.312,4.112,0.2,1.0001975,1200.237
35069.324,4.112,-0.1,1.0001975,1200.237
35070.324,4.112,0,1.0001975,1200.237
35071.312,4.112,0.2,1.0001975,1200.237
35072.314,4.112,-0.2,1.0001975,1200.237
35073.31,4.112,0,1.0001975,1200.237
35074.324,4.112,-0.1,1.0001975,1200.237
35075.319,4.112,0.2,1.0001975,1200.237
35076.321,4.112,0,1.0001975,1200.237
35077.323,4.112,0.1,1.0001975,1200.237
35078.325,4.116,0.1,1.0001975,1200.237
35079.32,4.116,-0.1,1.0001975,1200.237
35080.319,4.108,-0.1,1.0001975,1200.237
35081.318,4.112,0,1.0001975,1200.237
35082.317,4.112,0,1.0001975,1200.237
35083.313,4.112,-0.1,1.0001975,1200.237
35084.323,4.112,0,1.0001975,1200.237
35085.321,4.116,-0.1,1.0001975,1200.237
35086.316,4.116,0,1.0001975,1200.237
35087.324,4.116,0.1,1.0001975,1200.237
35088.319,4.112,-0.2,1.0001975,1200.237
35089.317,4.112,0.1,1.0001975,1200.237
35090.313,4.112,0.1,1.0001975,1200.237
35091.312,4.112,-0.2,1.0001975,1200.237
35092.32,4.112,0,1.0001975,1200.237
35093.318,4.112,-0.1,1.0001975,1200.237
35094.313,4.112,-0.2,1.0001975,1200.237
35095.324,4.112,0,1.0001975,1200.237
35096.322,4.112,0.1,1.0001975,1200.237
35097.322,4.112,-0.1,1.0001975,1200.237
35098.317,4.112,0.1,1.0001975,1200.237
35099.312,4.112,0.1,1.0001975,1200.237
35100.313,4.112,0,1.0001975,1200.237
35101.324,4.116,-0.1,1.0001975,1200.237
35102.317,4.112,0.1,1.0001975,1200.237
35103.312,4.112,0.2,1.0001975,1200.237
35104.321,4.112,0,1.0001975,1200.237
35105.319,4.112,0.2,1.0001975,1200.237
35106.317,4.112,0,1.0001975,1200.237
35107.314,4.112,-0.2,1.0001975,1200.237
35108.312,4.112,0.1,1.0001975,1200.237
35109.309,4.116,-0.1,1.0001975,1200.237
35110.322,4.112,0,1.0001975,1200.237
35111.318,4.112,0,1.0001975,1200.237
35112.318,4.112,0,1.0001975,1200.237
35113.314,4.112,-0.2,1.0001975,1200.237
35114.313,4.112,-0.1,1.0001975,1200.237
35115.312,4.112,-0.1,1.0001975,1200.237
35116.309,4.108,-0.2,1.0001975,1200.237
35117.322,4.116,0,1.0001975,1200.237
35118.314,4.112,0.1,1.0001975,1200.237
35119.312,4.116,0.2,1.0001975,1200.237
35120.31,4.112,-0.1,1.0001975,1200.237
35121.311,4.112,0.2,1.0001975,1200.237
35122.322,4.112,0.3,1.0001975,1200.237
35123.319,4.112,0.1,1.0001975,1200.237
35124.312,4.112,0,1.0001975,1200.237
35125.31,4.112,-0.2,1.0001975,1200.237
35126.309,4.112,0,1.0001975,1200.237
35127.318,4.112,0.1,1.0001975,1200.237
35128.313,4.116,-0.2,1.0001975,1200.237
35129.313,4.112,-0.2,1.0001975,1200.237
35130.311,4.112,0,1.0001975,1200.237
35131.312,4.112,0.2,1.0001975,1200.237
35132.311,4.112,0.1,1.0001975,1200.237
35133.308,4.112,0.1,1.0001975,1200.237
35134.323,4.112,-0.1,1.0001975,1200.237
35135.32,4.112,-0.1,1.0001975,1200.237
35136.321,4.112,0.1,1.0001975,1200.237
35137.319,4.112,0.1,1.0001975,1200.237
35138.315,4.112,-0.3,1.0001975,1200.237
35139.311,4.112,0.1,1.0001975,1200.237
35140.311,4.112,-0.3,1.0001975,1200.237
35141.316,4.112,0,1.0001975,1200.237
35142.311,4.112,0,1.0001975,1200.237
35143.309,4.112,0,1.0001975,1200.237
35144.312,4.112,0.1,1.0001975,1200.237
35145.309,4.112,-0.3,1.0001975,1200.237
35146.31,4.108,-0.2,1.0001975,1200.237
35147.308,4.112,0,1.0001975,1200.237
35148.32,4.112,0.1,1.0001975,1200.237
35149.318,4.112,0.1,1.0001975,1200.237
35150.316,4.112,-0.1,1.0001975,1200.237
35151.31,4.112,0.2,1.0001975,1200.237
35152.322,4.112,-0.1,1.0001975,1200.237
35153.319,4.112,-0.2,1.0001975,1200.237
35154.316,4.112,0.1,1.0001975,1200.237
35155.314,4.112,0.1,1.0001975,1200.237
35156.313,4.112,0.1,1.0001975,1200.237
35157.316,4.112,0,1.0001975,1200.237
35158.321,4.112,0,1.0001975,1200.237
35159.321,4.112,-0.1,1.0001975,1200.237
35160.32,4.112,0,1.0001975,1200.237
35161.316,4.112,0,1.0001975,1200.237
35162.313,4.112,0.1,1.0001975,1200.237
35163.322,4.112,0,1.0001975,1200.237
35164.318,4.112,0.1,1.0001975,1200.237
35165.313,4.112,-0.1,1.0001975,1200.237
35166.322,4.112,-0.1,1.0001975,1200.237
35167.318,4.112,0.2,1.0001975,1200.237
35168.315,4.108,0,1.0001975,1200.237
35169.313,4.108,0.1,1.0001975,1200.237
35170.311,4.112,0,1.0001975,1200.237
35171.314,4.108,0,1.0001975,1200.237
35172.322,4.112,-0.3,1.0001975,1200.237
35173.319,4.112,-0.1,1.0001975,1200.237
35174.315,4.116,-0.1,1.0001975,1200.237
35175.312,4.112,0,1.0001975,1200.237
35176.313,4.116,0,1.0001975,1200.237
35177.32,4.112,0.2,1.0001975,1200.237
35178.313,4.112,0.2,1.0001975,1200.237
35179.314,4.116,0.1,1.0001975,1200.237
35180.312,4.112,0,1.0001975,1200.237
35181.308,4.112,-0.1,1.0001975,1200.237
35182.322,4.112,-0.1,1.0001975,1200.237
35183.317,4.112,0,1.0001975,1200.237
35184.313,4.112,0,1.0001975,1200.237
35185.309,4.112,0.2,1.0001975,1200.237
35186.321,4.112,0,1.0001975,1200.237
35187.308,4.112,0.1,1.0001975,1200.237
35188.312,4.112,0.2,1.0001975,1200.237
35189.308,4.112,-0.2,1.0001975,1200.237
35190.307,4.112,0.1,1.0001975,1200.237
35191.309,4.112,0.1,1.0001975,1200.237
35192.322,4.112,-0.1,1.0001975,1200.237
35193.321,4.112,0.1,1.0001975,1200.237
35194.318,4.112,0,1.0001975,1200.237
35195.316,4.108,0.1,1.0001975,1200.237
35196.312,4.112,0,1.0001975,1200.237
35197.313,4.112,0,1.0001975,1200.237
35198.312,4.112,-0.1,1.0001975,1200.237
35199.31,4.112,0.2,1.0001975,1200.237
35200.322,4.112,0,1.0001975,1200.237
35201.308,4.112,0,1.0001975,1200.237
35202.318,4.108,0.2,1.0001975,1200.237
35203.313,4.112,0.2,1.0001975,1200.237
35204.308,4.112,-0.2,1.0001975,1200.237
35205.32,4.112,0,1.0001975,1200.237
35206.313,4.112,0,1.0001975,1200.237
35207.311,4.112,-0.1,1.0001975,1200.237
35208.313,4.112,0.1,1.0001975,1200.237
35209.321,4.112,0.1,1.0001975,1200.237
35210.319,4.112,-0.1,1.0001975,1200.237
35211.312,4.108,-0.1,1.0001975,1200.237
35212.314,4.112,0,1.0001975,1200.237
35213.31,4.112,0.2,1.0001975,1200.237
35214.308,4.112,-0.1,1.0001975,1200.237
35215.321,4.112,-0.1,1.0001975,1200.237
35216.319,4.112,0.3,1.0001975,1200.237
35217.319,4.112,0.1,1.0001975,1200.237
35218.307,4.112,0,1.0001975,1200.237
35219.315,4.112,0.1,1.0001975,1200.237
35220.32,4.112,0.1,1.0001975,1200.237
35221.32,4.112,-0.3,1.0001975,1200.237
35222.311,4.112,-0.2,1.0001975,1200.237
35223.309,4.116,0.1,1.0001975,1200.237
35224.308,4.112,0.1,1.0001975,1200.237
35225.321,4.112,-0.1,1.0001975,1200.237
35226.318,4.108,-0.3,1.0001975,1200.237
35227.308,4.112,0,1.0001975,1200.237
35228.319,4.112,-0.1,1.0001975,1200.237
35229.315,4.112,0.1,1.0001975,1200.237
35230.315,4.112,0,1.0001975,1200.237
35231.314,4.112,0.1,1.0001975,1200.237
35232.309,4.108,-0.1,1.0001975,1200.237
35233.318,4.112,0,1.0001975,1200.237
35234.313,4.112,-0.2,1.0001975,1200.237
35235.308,4.112,-0.3,1.0001975,1200.237
35236.308,4.108,0,1.0001975,1200.237
35237.32,4.112,-0.2,1.0001975,1200.237
35238.317,4.112,0,1.0001975,1200.237
35239.313,4.112,-0.1,1.0001975,1200.237
35240.308,4.112,0,1.0001975,1200.237
35241.305,4.112,0,1.0001975,1200.237
35242.317,4.112,-0.2,1.0001975,1200.237
35243.313,4.112,0,1.0001975,1200.237
35244.311,4.112,-0.2,1.0001975,1200.237
35245.309,4.112,-0.1,1.0001975,1200.237
35246.32,4.108,0,1.0001975,1200.237
35247.311,4.108,0,1.0001975,1200.237
35248.306,4.112,-0.1,1.0001975,1200.237
35249.306,4.112,-0.1,1.0001975,1200.237
35250.316,4.112,0.1,1.0001975,1200.237
35251.315,4.108,0,1.0001975,1200.237
35252.31,4.112,-0.1,1.0001975,1200.237
35253.32,4.112,0,1.0001975,1200.237
35254.314,4.116,-0.1,1.0001975,1200.237
35255.314,4.112,-0.1,1.0001975,1200.237
35256.315,4.112,-0.1,1.0001975,1200.237
35257.312,4.112,-0.1,1.0001975,1200.237
35258.308,4.112,-0.2,1.0001975,1200.237
35259.305,4.112,0.1,1.0001975,1200.237
35260.314,4.112,0,1.0001975,1200.237
35261.309,4.112,0,1.0001975,1200.237
35262.309,4.112,0.3,1.0001975,1200.237
35263.306,4.112,0.1,1.0001975,1200.237
35264.317,4.112,-0.1,1.0001975,1200.237
35265.309,4.112,0.1,1.0001975,1200.237
35266.319,4.108,0.1,1.0001975,1200.237
35267.305,4.112,0.1,1.0001975,1200.237
35268.316,4.108,-0.1,1.0001975,1200.237
35269.307,4.112,-0.2,1.0001975,1200.237
35270.309,4.112,0.1,1.0001975,1200.237
35271.32,4.112,-0.2,1.0001975,1200.237
35272.315,4.112,-0.1,1.0001975,1200.237
35273.313,4.108,0,1.0001975,1200.237
35274.309,4.112,0,1.0001975,1200.237
35275.307,4.112,0.1,1.0001975,1200.237
35276.318,4.112,0,1.0001975,1200.237
35277.314,4.112,-0.3,1.0001975,1200.237
35278.308,4.112,0,1.0001975,1200.237
35279.319,4.112,-0.1,1.0001975,1200.237
35280.316,4.112,0,1.0001975,1200.237
35281.312,4.112,0,1.0001975,1200.237
35282.308,4.108,0.1,1.0001975,1200.237
35283.32,4.112,0,1.0001975,1200.237
35284.306,4.112,0.2,1.0001975,1200.237
35285.317,4.108,0.2,1.0001975,1200.237
35286.308,4.108,0,1.0001975,1200.237
35287.318,4.112,-0.1,1.0001975,1200.237
35288.318,4.112,0.1,1.0001975,1200.237
35289.315,4.112,0.1,1.0001975,1200.237
35290.312,4.112,0,1.0001975,1200.237
35291.314,4.108,0,1.0001975,1200.237
35292.308,4.112,-0.1,1.0001975,1200.237
35293.319,4.112,0,1.0001975,1200.237
35294.319,4.112,0.1,1.0001975,1200.237
35295.309,4.112,0.1,1.0001975,1200.237
35296.305,4.112,0.1,1.0001975,1200.237
35297.317,4.112,0,1.0001975,1200.237
35298.311,4.112,0,1.0001975,1200.237
35299.304,4.112,-0.1,1.0001975,1200.237
35300.313,4.112,-0.2,1.0001975,1200.237
35301.309,4.112,0,1.0001975,1200.237
35302.316,4.112,0,1.0001975,1200.237
35303.318,4.112,-0.1,1.0001975,1200.237
35304.313,4.112,0.2,1.0001975,1200.237
35305.308,4.108,0,1.0001975,1200.237
35306.305,4.108,0.1,1.0001975,1200.237
35307.317,4.112,0,1.0001975,1200.237
35308.317,4.112,-0.2,1.0001975,1200.237
35309.314,4.112,0.1,1.0001975,1200.237
35310.315,4.112,-0.1,1.0001975,1200.237
35311.311,4.108,0.2,1.0001975,1200.237
35312.304,4.112,0.2,1.0001975,1200.237
35313.304,4.112,0,1.0001975,1200.237
35314.314,4.112,-0.1,1.0001975,1200.237
35315.31,4.112,0.1,1.0001975,1200.237
35316.304,4.112,-0.5,1.0001975,1200.237
35317.319,4.112,0.2,1.0001975,1200.237
35318.316,4.112,0,1.0001975,1200.237
35319.314,4.112,-0.1,1.0001975,1200.237
35320.305,4.112,0,1.0001975,1200.237
35321.312,4.112,-0.2,1.0001975,1200.237
35322.308,4.112,0,1.0001975,1200.237
35323.304,4.112,0,1.0001975,1200.237
35324.315,4.108,0.1,1.0001975,1200.237
35325.314,4.112,0.1,1.0001975,1200.237
35326.317,4.112,0.1,1.0001975,1200.237
35327.315,4.112,0.1,1.0001975,1200.237
35328.312,4.112,0.1,1.0001975,1200.237
35329.307,4.112,-0.1,1.0001975,1200.237
35330.305,4.108,-0.2,1.0001975,1200.237
35331.306,4.112,0.2,1.0001975,1200.237
35332.319,4.108,0.3,1.0001975,1200.237
35333.315,4.108,-0.2,1.0001975,1200.237
35334.309,4.112,0.1,1.0001975,1200.237
35335.308,4.112,0.1,1.0001975,1200.237
35336.306,4.112,-0.1,1.0001975,1200.237
35337.303,4.112,0.1,1.0001975,1200.237
35338.318,4.108,0.1,1.0001975,1200.237
35339.316,4.112,0,1.0001975,1200.237
35340.314,4.112,0,1.0001975,1200.237
35341.311,4.112,0,1.0001975,1200.237
35342.311,4.112,0,1.0001975,1200.237
35343.31,4.112,0,1.0001975,1200.237
35344.308,4.112,0,1.0001975,1200.237
35345.318,4.112,0.1,1.0001975,1200.237
35346.312,4.112,0.1,1.0001975,1200.237
35347.305,4.112,0,1.0001975,1200.237
35348.305,4.112,0.1,1.0001975,1200.237
35349.314,4.112,-0.1,1.0001975,1200.237
35350.303,4.112,0.1,1.0001975,1200.237
35351.311,4.112,0,1.0001975,1200.237
35352.308,4.112,0,1.0001975,1200.237
35353.305,4.108,-0.4,1.0001975,1200.237
35354.306,4.112,-0.3,1.0001975,1200.237
35355.313,4.112,0.1,1.0001975,1200.237
35356.309,4.112,0.2,1.0001975,1200.237
35357.303,4.112,0,1.0001975,1200.237
35358.303,4.112,-0.1,1.0001975,1200.237
35359.313,4.112,0,1.0001975,1200.237
35360.311,4.112,-0.1,1.0001975,1200.237
35361.308,4.112,-0.1,1.0001975,1200.237
35362.303,4.112,0,1.0001975,1200.237
35363.314,4.112,0.3,1.0001975,1200.237
35364.308,4.112,0.3,1.0001975,1200.237
35365.302,4.112,-0.1,1.0001975,1200.237
35366.317,4.112,-0.1,1.0001975,1200.237
35367.303,4.108,0.1,1.0001975,1200.237
35368.315,4.112,0,1.0001975,1200.237
35369.313,4.112,0,1.0001975,1200.237
35370.311,4.112,0,1.0001975,1200.237
35371.303,4.108,0.2,1.0001975,1200.237
35372.317,4.112,0.2,1.0001975,1200.237
35373.313,4.112,-0.3,1.0001975,1200.237
35374.308,4.112,0,1.0001975,1200.237
35375.301,4.112,0,1.0001975,1200.237
35376.312,4.112,0,1.0001975,1200.237
35377.311,4.112,0,1.0001975,1200.237
35378.316,4.112,0,1.0001975,1200.237
35379.302,4.112,0.2,1.0001975,1200.237
35380.312,4.112,-0.1,1.0001975,1200.237
35381.305,4.112,0.3,1.0001975,1200.237
35382.305,4.112,0,1.0001975,1200.237
35383.312,4.108,0,1.0001975,1200.237
35384.311,4.108,-0.1,1.0001975,1200.237
35385.304,4.112,0,1.0001975,1200.237
35386.303,4.112,0,1.0001975,1200.237
35387.302,4.112,0.1,1.0001975,1200.237
35388.311,4.112,0.3,1.0001975,1200.237
35389.314,4.112,0,1.0001975,1200.237
35390.311,4.112,0.1,1.0001975,1200.237
35391.312,4.112,0,1.0001975,1200.237
35392.306,4.112,0,1.0001975,1200.237
35393.316,4.112,0.1,1.0001975,1200.237
35394.312,4.112,0,1.0001975,1200.237
35395.315,4.108,0.1,1.0001975,1200.237
35396.31,4.112,0.2,1.0001975,1200.237
35397.304,4.112,0.1,1.0001975,1200.237
35398.315,4.112,0.3,1.0001975,1200.237
35399.315,4.112,0,1.0001975,1200.237
35400.312,4.112,0,1.0001975,1200.237
35401.303,4.112,0,1.0001975,1200.237
35402.316,4.112,0.1,1.0001975,1200.237
35403.309,4.108,-0.1,1.0001975,1200.237
35404.306,4.112,0.1,1.0001975,1200.237
35405.303,4.112,0.1,1.0001975,1200.237
35406.301,4.112,0.1,1.0001975,1200.237
35407.312,4.108,-0.1,1.0001975,1200.237
35408.313,4.112,0.2,1.0001975,1200.237
35409.314,4.108,0,1.0001975,1200.237
35410.313,4.112,0.1,1.0001975,1200.237
35411.314,4.112,0,1.0001975,1200.237
35412.309,4.112,0,1.0001975,1200.237
35413.302,4.112,0,1.0001975,1200.237
35414.314,4.112,0.1,1.0001975,1200.237
35415.309,4.112,0,1.0001975,1200.237
35416.306,4.108,0.1,1.0001975,1200.237
35417.315,4.108,0.1,1.0001975,1200.237
35418.31,4.108,0,1.0001975,1200.237
35419.309,4.112,0,1.0001975,1200.237
35420.308,4.112,-0.2,1.0001975,1200.237
35421.306,4.112,0,1.0001975,1200.237
35422.304,4.112,0,1.0001975,1200.237
35423.315,4.112,0.1,1.0001975,1200.237
35424.311,4.112,0.1,1.0001975,1200.237
35425.303,4.112,-0.1,1.0001975,1200.237
35426.314,4.112,-0.2,1.0001975,1200.237
35427.309,4.108,0.1,1.0001975,1200.237
35428.307,4.112,0,1.0001975,1200.237
35429.304,4.112,-0.1,1.0001975,1200.237
35430.311,4.108,0.2,1.0001975,1200.237
35431.308,4.112,0.1,1.0001975,1200.237
35432.311,4.112,0.1,1.0001975,1200.237
35433.303,4.112,0.1,1.0001975,1200.237
35434.31,4.112,0.1,1.0001975,1200.237
35435.309,4.112,0,1.0001975,1200.237
35436.307,4.112,0,1.0001975,1200.237
35437.301,4.108,-0.1,1.0001975,1200.237
35438.312,4.112,-0.2,1.0001975,1200.237
35439.309,4.112,0,1.0001975,1200.237
35440.306,4.112,-0.2,1.0001975,1200.237
35441.306,4.112,-0.2,1.0001975,1200.237
35442.3,4.112,0,1.0001975,1200.237
35443.309,4.112,0,1.0001975,1200.237
35444.301,4.112,-0.2,1.0001975,1200.237
35445.313,4.112,0.1,1.0001975,1200.237
35446.301,4.108,0.3,1.0001975,1200.237
35447.304,4.112,0,1.0001975,1200.237
35448.303,4.112,0,1.0001975,1200.237
35449.305,4.108,0.2,1.0001975,1200.237
35450.306,4.112,0.2,1.0001975,1200.237
35451.312,4.112,-0.1,1.0001975,1200.237
35452.309,4.112,0.1,1.0001975,1200.237
35453.303,4.108,0,1.0001975,1200.237
35454.313,4.112,0.2,1.0001975,1200.237
35455.308,4.112,0.1,1.0001975,1200.237
35456.306,4.108,0.1,1.0001975,1200.237
35457.305,4.112,0.2,1.0001975,1200.237
35458.312,4.112,0,1.0001975,1200.237
35459.308,4.112,-0.3,1.0001975,1200.237
35460.314,4.112,0,1.0001975,1200.237
35461.311,4.112,-0.1,1.0001975,1200.237
35462.307,4.112,0.1,1.0001975,1200.237
35463.301,4.108,-0.1,1.0001975,1200.237
35464.299,4.112,0,1.0001975,1200.237
35465.312,4.112,0.1,1.0001975,1200.237
35466.309,4.108,0,1.0001975,1200.237
35467.305,4.112,0,1.0001975,1200.237
35468.3,4.108,0.3,1.0001975,1200.237
35469.303,4.112,0.1,1.0001975,1200.237
35470.301,4.108,0,1.0001975,1200.237
35471.31,4.112,0.2,1.0001975,1200.237
35472.303,4.112,0.1,1.0001975,1200.237
35473.313,4.108,-0.1,1.0001975,1200.237
35474.306,4.112,-0.2,1.0001975,1200.237
35475.315,4.112,0.1,1.0001975,1200.237
35476.305,4.108,-0.3,1.0001975,1200.237
35477.308,4.112,-0.2,1.0001975,1200.237
35478.302,4.112,0.1,1.0001975,1200.237
35479.315,4.108,-0.1,1.0001975,1200.237
35480.314,4.112,0,1.0001975,1200.237
35481.306,4.112,0.1,1.0001975,1200.237
35482.302,4.112,0.2,1.0001975,1200.237
35483.301,4.112,0.1,1.0001975,1200.237
35484.312,4.108,-0.1,1.0001975,1200.237
35485.304,4.112,0.1,1.0001975,1200.237
35486.313,4.112,0.3,1.0001975,1200.237
35487.309,4.108,0,1.0001975,1200.237
35488.312,4.112,-0.2,1.0001975,1200.237
35489.302,4.116,0,1.0001975,1200.237
35490.312,4.112,-0.1,1.0001975,1200.237
35491.311,4.112,0.2,1.0001975,1200.237
35492.305,4.108,0.1,1.0001975,1200.237
35493.301,4.108,0,1.0001975,1200.237
35494.309,4.112,0,1.0001975,1200.237
35495.3,4.112,0,1.0001975,1200.237
35496.313,4.112,-0.2,1.0001975,1200.237
35497.308,4.112,0.2,1.0001975,1200.237
35498.305,4.112,0.1,1.0001975,1200.237
35499.303,4.108,0.3,1.0001975,1200.237
35500.3,4.112,0,1.0001975,1200.237
35501.313,4.112,0,1.0001975,1200.237
35502.313,4.112,0,1.0001975,1200.237
35503.311,4.112,-0.1,1.0001975,1200.237
35504.31,4.112,-0.1,1.0001975,1200.237
35505.305,4.112,0,1.0001975,1200.237
35506.302,4.112,0,1.0001975,1200.237
35507.3,4.112,0.1,1.0001975,1200.237
35508.31,4.112,-0.2,1.0001975,1200.237
35509.311,4.108,0,1.0001975,1200.237
35510.306,4.108,0.3,1.0001975,1200.237
35511.307,4.112,0.2,1.0001975,1200.237
35512.303,4.112,0,1.0001975,1200.237
35513.311,4.112,-0.4,1.0001975,1200.237
35514.308,4.112,0.1,1.0001975,1200.237
35515.305,4.108,-0.1,1.0001975,1200.237
35516.303,4.112,0.1,1.0001975,1200.237
35517.302,4.112,0,1.0001975,1200.237
35518.311,4.108,-0.1,1.0001975,1200.237
35519.309,4.112,0,1.0001975,1200.237
35520.308,4.112,0,1.0001975,1200.237
35521.304,4.112,-0.2,1.0001975,1200.237
35522.301,4.112,0,1.0001975,1200.237
35523.312,4.108,0,1.0001975,1200.237
35524.307,4.112,-0.1,1.0001975,1200.237
35525.308,4.112,0,1.0001975,1200.237
35526.309,4.108,0.1,1.0001975,1200.237
35527.308,4.108,-0.2,1.0001975,1200.237
35528.302,4.112,-0.1,1.0001975,1200.237
35529.312,4.108,0.1,1.0001975,1200.237
35530.309,4.112,-0.1,1.0001975,1200.237
35531.305,4.112,0.1,1.0001975,1200.237
35532.303,4.112,-0.3,1.0001975,1200.237
35533.312,4.112,-0.1,1.0001975,1200.237
35534.309,4.112,0.2,1.0001975,1200.237
35535.304,4.112,0.1,1.0001975,1200.237
35536.305,4.112,0.1,1.0001975,1200.237
35537.301,4.112,0,1.0001975,1200.237
35538.313,4.112,0,1.0001975,1200.237
35539.308,4.108,0.2,1.0001975,1200.237
35540.303,4.112,0.2,1.0001975,1200.237
35541.299,4.108,0,1.0001975,1200.237
35542.311,4.112,0,1.0001975,1200.237
35543.308,4.112,0,1.0001975,1200.237
35544.3,4.112,-0.1,1.0001975,1200.237
35545.312,4.112,-0.1,1.0001975,1200.237
35546.308,4.108,0.2,1.0001975,1200.237
35547.304,4.108,0,1.0001975,1200.237
35548.313,4.112,-0.1,1.0001975,1200.237
35549.306,4.108,0,1.0001975,1200.237
35550.305,4.112,-0.1,1.0001975,1200.237
35551.297,4.108,-0.2,1.0001975,1200.237
35552.307,4.112,0,1.0001975,1200.237
35553.301,4.112,0.1,1.0001975,1200.237
35554.305,4.112,0.1,1.0001975,1200.237
35555.301,4.112,-0.1,1.0001975,1200.237
35556.305,4.108,0.2,1.0001975,1200.237
35557.304,4.108,0,1.0001975,1200.237
35558.299,4.112,0.2,1.0001975,1200.237
35559.307,4.108,0,1.0001975,1200.237
35560.303,4.112,0,1.0001975,1200.237
35561.298,4.112,0.3,1.0001975,1200.237
35562.306,4.108,0.1,1.0001975,1200.237
35563.302,4.112,-0.1,1.0001975,1200.237
35564.3,4.112,-0.1,1.0001975,1200.237
35565.309,4.112,0.1,1.0001975,1200.237
35566.298,4.112,-0.2,1.0001975,1200.237
35567.305,4.112,-0.1,1.0001975,1200.237
35568.303,4.112,0,1.0001975,1200.237
35569.311,4.112,-0.1,1.0001975,1200.237
35570.31,4.108,0.1,1.0001975,1200.237
35571.306,4.108,-0.1,1.0001975,1200.237
35572.301,4.112,-0.1,1.0001975,1200.237
35573.307,4.112,0.1,1.0001975,1200.237
35574.296,4.112,0,1.0001975,1200.237
35575.306,4.112,0.1,1.0001975,1200.237
35576.301,4.112,0,1.0001975,1200.237
35577.312,4.108,-0.3,1.0001975,1200.237
35578.299,4.112,0,1.0001975,1200.237
35579.309,4.112,-0.1,1.0001975,1200.237
35580.31,4.112,0.2,1.0001975,1200.237
35581.306,4.112,0.2,1.0001975,1200.237
35582.303,4.108,-0.1,1.0001975,1200.237
35583.297,4.112,-0.1,1.0001975,1200.237
35584.298,4.112,0.2,1.0001975,1200.237
35585.306,4.112,-0.2,1.0001975,1200.237
35586.311,4.112,0,1.0001975,1200.237
35587.306,4.112,0,1.0001975,1200.237
35588.306,4.108,-0.1,1.0001975,1200.237
35589.304,4.112,-0.1,1.0001975,1200.237
35590.301,4.112,0,1.0001975,1200.237
35591.298,4.112,0,1.0001975,1200.237
35592.297,4.112,0.1,1.0001975,1200.237
35593.309,4.112,0.2,1.0001975,1200.237
35594.307,4.108,0,1.0001975,1200.237
35595.302,4.112,0,1.0001975,1200.237
35596.296,4.112,0,1.0001975,1200.237
35597.305,4.108,0.1,1.0001975,1200.237
35598.302,4.112,0.1,1.0001975,1200.237
35599.31,4.108,-0.1,1.0001975,1200.237
35600.305,4.112,-0.1,1.0001975,1200.237
35601.3,4.112,0.1,1.0001975,1200.237
35602.31,4.108,-0.1,1.0001975,1200.237
35603.306,4.112,0,1.0001975,1200.237
35604.299,4.112,0.1,1.0001975,1200.237
35605.31,4.112,0.2,1.0001975,1200.237
35606.305,4.112,0,1.0001975,1200.237
35607.301,4.108,0,1.0001975,1200.237
