Time_s,V_measured_V,V_estimated_V,SOC_estimated,V_error_V,SOC_actual,SOC_error_percent
40144.268,3.952,3.9483913017168253,0.6560653520934882,0.0036086982831746717,0.67,-1.3934647906511888
40145.273,3.944,3.948459387368948,0.6559264667606924,-0.004459387368948242,0.67,-1.40735332393076
40146.268,3.952,3.9482937216053946,0.6558925594047434,0.0037062783946053557,0.67,-1.4107440595256593
40147.283,3.948,3.948364690457848,0.6558062270341957,-0.0003646904578480381,0.669,-1.3193772965804373
40148.282,3.94,3.9484315289281744,0.6556164239189821,-0.008431528928174448,0.669,-1.3383576081017923
40149.275,3.952,3.948037423260266,0.6555860377236724,0.00396257673973377,0.669,-1.341396227632763
40150.286,3.952,3.948116173145202,0.6555544916265178,0.003883826854798045,0.669,-1.344550837348224
40151.285,3.952,3.948192354253744,0.6555218319984445,0.0038076457462561386,0.669,-1.3478168001555546
40152.28,3.952,3.9482660480430023,0.6554881030796197,0.003733951956997661,0.669,-1.351189692038035
40153.284,3.948,3.9483373333517298,0.6554021377626673,-0.00033733335172980716,0.669,-1.3597862237332725
40154.282,3.952,3.948290529433188,0.6553680100009417,0.0037094705668119232,0.669,-1.3631989999058347
40155.29,3.952,3.948360862180561,0.655332873571805,0.003639137819439142,0.669,-1.366712642819501
40156.291,3.948,3.948428893114808,0.6552457573896865,-0.00042889311480820425,0.669,-1.375424261031355
40157.288,3.952,3.948378949181732,0.6552103255658615,0.0036210508182681345,0.669,-1.3789674434138588
40158.297,3.948,3.9484462299375274,0.6551229958440834,-0.00044622993752740925,0.669,-1.387700415591664
40159.306,3.948,3.9483955624226734,0.6550363071178772,-0.00039556242267346775,0.6679999999999999,-1.2963692882122735
40160.304,3.952,3.9483463922666915,0.6550012680919044,0.0036536077333084727,0.6679999999999999,-1.2998731908095529
40161.301,3.952,3.948414424294799,0.6549652639979011,0.003585575705201016,0.6679999999999999,-1.3034736002098812
40162.301,3.956,3.948480227870398,0.6549791480506507,0.007519772129601865,0.6679999999999999,-1.302085194934921
40163.309,3.948,3.948659606717271,0.6548891615487655,-0.0006596067172708331,0.6679999999999999,-1.3110838451234397
40164.303,3.948,3.9486018049105747,0.6547998964955182,-0.0006018049105747103,0.6679999999999999,-1.3200103504481753
40165.316,3.952,3.9485457240738278,0.654762028629296,0.003454275926172201,0.6679999999999999,-1.3237971370703927
40166.322,3.948,3.948607043344083,0.6546727020279571,-0.0006070433440830136,0.6679999999999999,-1.3327297972042795
40167.32,3.948,3.94855061913785,0.6545840811090292,-0.0005506191378499281,0.6679999999999999,-1.3415918890970713
40168.318,3.944,3.948495872930261,0.6544454265668009,-0.00449587293026088,0.6679999999999999,-1.355457343319899
40169.319,3.944,3.9483270088919737,0.6543087021255968,-0.004327008891973794,0.6679999999999999,-1.3691297874403152
40170.325,3.952,3.9481633305807224,0.6542760675217507,0.0038366694192775164,0.6679999999999999,-1.3723932478249212
40171.329,3.948,3.948236218441043,0.6541914101335516,-0.0002362184410431567,0.667,-1.2808589866448394
40172.323,3.948,3.9481909644657067,0.6541073279113206,-0.00019096446570676662,0.667,-1.289267208867939
40173.336,3.944,3.948147038861833,0.6539727576232471,-0.004147038861832986,0.667,-1.30272423767529
40174.324,3.948,3.947988626773631,0.6538912565924748,1.1373226369126854e-05,0.667,-1.3108743407525214
40175.324,3.944,3.94795086281948,0.6537590027088169,-0.003950862819479983,0.667,-1.324099729118311
40176.335,3.948,3.9477984028717708,0.6536799463521167,0.00020159712822920284,0.667,-1.3320053647883356
40177.334,3.948,3.9477664215102086,0.6536013012077685,0.00023357848979133067,0.667,-1.3398698792231545
40178.335,3.948,3.9477353525895675,0.6535230555391446,0.000264647410432417,0.667,-1.3476944460855456
40179.334,3.952,3.9477051675272072,0.65349660439524,0.00429483247279272,0.667,-1.3503395604759993
40180.346,3.948,3.9477916407394895,0.6534176280713886,0.00020835926051043785,0.667,-1.3582371928611447
40181.341,3.948,3.9477595113461974,0.6533390640398129,0.0002404886538025508,0.667,-1.3660935960187137
40182.342,3.952,3.9477282992132467,0.653312180570945,0.0042717007867532075,0.667,-1.368781942905506
40183.34,3.948,3.9478137722385607,0.6532329149768263,0.00018622776143928377,0.6659999999999999,-1.2767085023173586
40184.355,3.948,3.9477806797943273,0.6531540732166004,0.0002193202056726129,0.6659999999999999,-1.2845926783399575
40185.354,3.944,3.947748534955934,0.6530244754763467,-0.0037485349559340797,0.6659999999999999,-1.2975524523653248
40186.346,3.948,3.9476015106429463,0.6529479413923348,0.0003984893570536663,0.6659999999999999,-1.3052058607665118
40187.36,3.944,3.9475748029111744,0.6528204304845269,-0.0035748029111744017,0.6659999999999999,-1.3179569515473055
40188.361,3.944,3.9474330314918364,0.6526946177058843,-0.0034330314918364913,0.6659999999999999,-1.3305382294115597
40189.357,3.948,3.9472956032902387,0.6526220562637791,0.0007043967097613013,0.6659999999999999,-1.337794373622081
40190.355,3.948,3.9472782169098353,0.6525497154973513,0.0007217830901646849,0.6659999999999999,-1.3450284502648624
40191.366,3.948,3.94726128546923,0.6524775893683443,0.0007387145307697907,0.6659999999999999,-1.3522410631655601
40192.361,3.956,3.9472447947326117,0.6525087362077673,0.008755205267388266,0.6659999999999999,-1.3491263792232644
40193.362,3.948,3.947460382084723,0.6524340005801778,0.0005396179152770131,0.6659999999999999,-1.3565999419822172
40194.375,3.952,3.9474374691781042,0.6524107846129475,0.004562530821895727,0.6659999999999999,-1.3589215387052378
40195.376,3.952,3.9475309932954525,0.6523862101669827,0.004469006704547418,0.6659999999999999,-1.3613789833017198
40196.371,3.952,3.947621486674297,0.6523603316390688,0.004378513325702826,0.665,-1.2639668360931222
40197.379,3.944,3.947709045374781,0.6522315621301461,-0.003709045374781006,0.665,-1.2768437869853932
40198.374,3.948,3.9475621926584687,0.6521554950508209,0.0004378073415312045,0.665,-1.2844504949179103
40199.386,3.94,3.9475356415371383,0.6519777947404769,-0.007535641537138371,0.665,-1.3022205259523134
40200.384,3.952,3.947278224338949,0.6519566719705261,0.00472177566105092,0.665,-1.3043328029473944
40201.379,3.944,3.9473762166932245,0.6518318757511441,-0.0033762166932245208,0.665,-1.316812424885594
40202.392,3.948,3.9472394138293145,0.6517599757146583,0.0007605861706854178,0.665,-1.3240024285341767
40203.392,3.952,3.9472226253229707,0.651739535412564,0.004777374677029211,0.665,-1.3260464587436016
40204.387,3.944,3.947322094723801,0.6516154525047958,-0.0033220947238010723,0.665,-1.3384547495204235
40205.395,3.94,3.947186718623498,0.6514417606104486,-0.007186718623497956,0.665,-1.3558239389551474
40206.398,3.948,3.946939653940117,0.6513737646906564,0.0010603460598828107,0.665,-1.3626235309343593
40207.392,3.948,3.9469319079998004,0.6513058605155885,0.0010680920001995275,0.665,-1.369413948441156
40208.401,3.952,3.946924315102538,0.6512894825247186,0.005075684897462018,0.664,-1.2710517475281402
40209.397,3.948,3.9470327120667235,0.6512202338353401,0.000967287933276495,0.664,-1.2779766164659923
40210.414,3.948,3.9470217785393644,0.651151120522731,0.000978221460635531,0.664,-1.2848879477268982
40211.403,3.948,3.94701109839094,0.6510821392855732,0.0009889016090598446,0.664,-1.2917860714426799
40212.403,3.944,3.9470006637207136,0.6509620757129145,-0.0030006637207136144,0.664,-1.30379242870855
40213.4,3.952,3.9468746313871788,0.6509462002436305,0.005125368612821202,0.664,-1.3053799756369555
40214.414,3.948,3.9469841379514023,0.650877547759317,0.0010158620485976044,0.664,-1.312245224068298
40215.413,3.952,3.946974280666996,0.6508601638374567,0.005025719333004108,0.664,-1.3139836162543328
40216.408,3.94,3.947080472863681,0.6506882548965689,-0.007080472863680853,0.664,-1.3311745103431138
40217.41,3.948,3.946835762090448,0.6506215267195004,0.0011642379095517796,0.664,-1.337847328049968
40218.411,3.944,3.9468302908661568,0.650503631382339,-0.002830290866156826,0.664,-1.3496368617661014
40219.426,3.944,3.9467090572474777,0.6503872135206857,-0.0027090572474777197,0.664,-1.3612786479314298
40220.416,3.948,3.946591527125017,0.6503236812262745,0.0014084728749828024,0.6629999999999999,-1.2676318773725437
40221.424,3.952,3.946707320379799,0.6503102817205908,0.0052926796202008575,0.6629999999999999,-1.2689718279409123
