time_s,voltage_V,current_A,soc_thuc,,,,,
42983.133,3.264,-0.1,-0.006235,,,,,-1207.482
42984.135,3.264,0.1,-0.006235,,,,,-1207.482
42985.133,3.268,0,-0.006235,,,,,-1207.482
42986.135,3.268,0,-0.006235,,,,,-1207.482
42987.135,3.264,0.2,-0.006235,,,,,-1207.482
42988.131,3.264,0,-0.006235,,,,,-1207.482
42989.127,3.268,0,-0.006235,,,,,-1207.482
42990.124,3.268,-0.1,-0.006235,,,,,-1207.482
42991.123,3.264,0,-0.006235,,,,,-1207.482
42992.138,3.268,0.1,-0.006235,,,,,-1207.482
42993.134,3.268,0.1,-0.006235,,,,,-1207.482
42994.131,3.264,0,-0.006235,,,,,-1207.482
42995.13,3.264,0.2,-0.006235,,,,,-1207.482
42996.129,3.264,0.2,-0.006235,,,,,-1207.482
42997.13,3.264,0.1,-0.006235,,,,,-1207.482
42998.132,3.264,-0.2,-0.006235,,,,,-1207.482
42999.131,3.268,-0.1,-0.006235,,,,,-1207.482
43000.132,3.268,-0.1,-0.006235,,,,,-1207.482
43001.13,3.264,0.2,-0.006235,,,,,-1207.482
43002.131,3.268,-0.1,-0.006235,,,,,-1207.482
43003.135,3.264,-0.1,-0.006235,,,,,-1207.482
43004.136,3.264,0,-0.006235,,,,,-1207.482
43005.136,3.268,0,-0.006235,,,,,-1207.482
43006.136,3.268,0,-0.006235,,,,,-1207.482
43007.138,3.268,-0.1,-0.006235,,,,,-1207.482
43008.122,3.264,0,-0.006235,,,,,-1207.482
43009.136,3.264,0,-0.006235,,,,,-1207.482
43010.124,3.264,-0.3,-0.006235,,,,,-1207.482
43011.124,3.264,-0.1,-0.006235,,,,,-1207.482
43012.124,3.268,0.1,-0.006235,,,,,-1207.482
43013.127,3.264,-0.3,-0.006235,,,,,-1207.482
43014.129,3.264,0.1,-0.006235,,,,,-1207.482
43015.129,3.264,0.1,-0.006235,,,,,-1207.482
43016.133,3.264,0,-0.006235,,,,,-1207.482
43017.133,3.264,0.1,-0.006235,,,,,-1207.482
43018.134,3.268,0.1,-0.006235,,,,,-1207.482
43019.134,3.264,-0.1,-0.006235,,,,,-1207.482
43020.133,3.264,0,-0.006235,,,,,-1207.482
43021.138,3.264,-0.1,-0.006235,,,,,-1207.482
43022.135,3.268,-0.1,-0.006235,,,,,-1207.482
43023.136,3.264,-0.1,-0.006235,,,,,-1207.482
43024.136,3.268,0.1,-0.006235,,,,,-1207.482
43025.135,3.264,0,-0.006235,,,,,-1207.482
43026.124,3.264,-0.2,-0.006235,,,,,-1207.482
43027.125,3.264,-0.1,-0.006235,,,,,-1207.482
43028.131,3.264,-0.1,-0.006235,,,,,-1207.482
43029.134,3.264,-0.2,-0.006235,,,,,-1207.482
43030.136,3.268,0,-0.006235,,,,,-1207.482
43031.125,3.268,-0.3,-0.006235,,,,,-1207.482
43032.124,3.268,0.1,-0.006235,,,,,-1207.482
43033.127,3.264,-0.3,-0.006235,,,,,-1207.482
43034.126,3.268,-0.2,-0.006235,,,,,-1207.482
43035.13,3.268,0.1,-0.006235,,,,,-1207.482
43036.131,3.264,0,-0.006235,,,,,-1207.482
43037.135,3.268,0.1,-0.006235,,,,,-1207.482
43038.136,3.264,0,-0.006235,,,,,-1207.482
43039.137,3.268,-0.3,-0.006235,,,,,-1207.482
43040.124,3.264,0.1,-0.006235,,,,,-1207.482
43041.126,3.268,-0.1,-0.006235,,,,,-1207.482
43042.127,3.264,-0.1,-0.006235,,,,,-1207.482
43043.128,3.268,0,-0.006235,,,,,-1207.482
43044.133,3.264,0.1,-0.006235,,,,,-1207.482
43045.136,3.264,0.1,-0.006235,,,,,-1207.482
43046.125,3.264,-0.1,-0.006235,,,,,-1207.482
43047.131,3.264,0,-0.006235,,,,,-1207.482
43048.129,3.268,-0.1,-0.006235,,,,,-1207.482
43049.131,3.268,0,-0.006235,,,,,-1207.482
43050.133,3.264,-0.1,-0.006235,,,,,-1207.482
43051.134,3.264,0.2,-0.006235,,,,,-1207.482
43052.133,3.264,0,-0.006235,,,,,-1207.482
43053.133,3.264,0.1,-0.006235,,,,,-1207.482
43054.136,3.268,0,-0.006235,,,,,-1207.482
43055.136,3.268,0.2,-0.006235,,,,,-1207.482
43056.127,3.264,0,-0.006235,,,,,-1207.482
43057.128,3.264,0.1,-0.006235,,,,,-1207.482
43058.131,3.264,0,-0.006235,,,,,-1207.482
43059.136,3.268,0.3,-0.006235,,,,,-1207.482
43060.123,3.264,0.1,-0.006235,,,,,-1207.482
43061.124,3.264,0,-0.006235,,,,,-1207.482
43062.126,3.264,0.1,-0.006235,,,,,-1207.482
43063.129,3.264,0.2,-0.006235,,,,,-1207.482
43064.129,3.264,-0.2,-0.006235,,,,,-1207.482
43065.129,3.268,-0.3,-0.006235,,,,,-1207.482
43066.13,3.264,0,-0.006235,,,,,-1207.482
43067.134,3.264,0,-0.006235,,,,,-1207.482
43068.137,3.268,0.1,-0.006235,,,,,-1207.482
43069.122,3.268,0,-0.006235,,,,,-1207.482
43070.127,3.268,0.1,-0.006235,,,,,-1207.482
43071.13,3.264,0.1,-0.006235,,,,,-1207.482
43072.131,3.268,0.1,-0.006235,,,,,-1207.482
43073.134,3.268,-0.1,-0.006235,,,,,-1207.482
43074.133,3.264,0,-0.006235,,,,,-1207.482
43075.135,3.264,0.1,-0.006235,,,,,-1207.482
43076.135,3.268,0.2,-0.006235,,,,,-1207.482
43077.136,3.268,0,-0.006235,,,,,-1207.482
43078.13,3.264,-0.1,-0.006235,,,,,-1207.482
43079.13,3.268,0,-0.006235,,,,,-1207.482
43080.127,3.264,0.3,-0.006235,,,,,-1207.482
43081.128,3.264,-0.2,-0.006235,,,,,-1207.482
43082.129,3.264,0,-0.006235,,,,,-1207.482
43083.129,3.268,-0.1,-0.006235,,,,,-1207.482
43084.132,3.264,0.2,-0.006235,,,,,-1207.482
43085.134,3.268,-0.1,-0.006235,,,,,-1207.482
43086.122,3.268,0.1,-0.006235,,,,,-1207.482
43087.127,3.268,-0.1,-0.006235,,,,,-1207.482
43088.13,3.268,0.1,-0.006235,,,,,-1207.482
43089.129,3.264,0.1,-0.006235,,,,,-1207.482
43090.131,3.268,-0.3,-0.006235,,,,,-1207.482
43091.127,3.268,0,-0.006235,,,,,-1207.482
43092.128,3.264,-0.2,-0.006235,,,,,-1207.482
43093.132,3.268,0.2,-0.006235,,,,,-1207.482
43094.121,3.268,0.2,-0.006235,,,,,-1207.482
43095.121,3.268,-0.3,-0.006235,,,,,-1207.482
43096.134,3.268,-0.1,-0.006235,,,,,-1207.482
43097.123,3.264,0,-0.006235,,,,,-1207.482
43098.122,3.264,0,-0.006235,,,,,-1207.482
43099.127,3.264,0,-0.006235,,,,,-1207.482
43100.131,3.268,0,-0.006235,,,,,-1207.482
43101.132,3.264,-0.1,-0.006235,,,,,-1207.482
43102.121,3.268,-0.1,-0.006235,,,,,-1207.482
43103.123,3.264,0.1,-0.006235,,,,,-1207.482
43104.125,3.268,0,-0.006235,,,,,-1207.482
43105.125,3.264,0.1,-0.006235,,,,,-1207.482
43106.127,3.268,0.2,-0.006235,,,,,-1207.482
43107.126,3.264,0.1,-0.006235,,,,,-1207.482
43108.126,3.264,0.1,-0.006235,,,,,-1207.482
43109.125,3.268,-0.1,-0.006235,,,,,-1207.482
43110.129,3.268,-0.2,-0.006235,,,,,-1207.482
43111.134,3.264,0.2,-0.006235,,,,,-1207.482
43112.121,3.268,0,-0.006235,,,,,-1207.482
43113.124,3.268,0,-0.006235,,,,,-1207.482
43114.125,3.268,-0.2,-0.006235,,,,,-1207.482
43115.127,3.268,0.1,-0.006235,,,,,-1207.482
43116.123,3.264,-0.1,-0.006235,,,,,-1207.482
43117.122,3.268,0,-0.006235,,,,,-1207.482
43118.134,3.264,-0.1,-0.006235,,,,,-1207.482
43119.132,3.268,0.1,-0.006235,,,,,-1207.482
43120.133,3.268,0,-0.006235,,,,,-1207.482
43121.132,3.264,0,-0.006235,,,,,-1207.482
43122.134,3.264,-0.1,-0.006235,,,,,-1207.482
43123.122,3.264,0,-0.006235,,,,,-1207.482
43124.125,3.268,0.1,-0.006235,,,,,-1207.482
43125.129,3.264,0.2,-0.006235,,,,,-1207.482
43126.131,3.268,0,-0.006235,,,,,-1207.482
43127.13,3.264,0.1,-0.006235,,,,,-1207.482
43128.127,3.264,0,-0.006235,,,,,-1207.482
43129.124,3.268,0.2,-0.006235,,,,,-1207.482
43130.123,3.268,0.1,-0.006235,,,,,-1207.482
43131.123,3.268,-0.1,-0.006235,,,,,-1207.482
43132.12,3.264,-0.1,-0.006235,,,,,-1207.482
43133.133,3.264,0,-0.006235,,,,,-1207.482
43134.133,3.264,-0.2,-0.006235,,,,,-1207.482
43135.129,3.268,0,-0.006235,,,,,-1207.482
43136.128,3.268,0,-0.006235,,,,,-1207.482
43137.128,3.268,0,-0.006235,,,,,-1207.482
43138.13,3.264,0.1,-0.006235,,,,,-1207.482
43139.134,3.264,0,-0.006235,,,,,-1207.482
43140.135,3.268,0,-0.006235,,,,,-1207.482
43141.12,3.264,0.1,-0.006235,,,,,-1207.482
43142.119,3.268,0,-0.006235,,,,,-1207.482
43143.122,3.268,-0.1,-0.006235,,,,,-1207.482
43144.121,3.268,0.1,-0.006235,,,,,-1207.482
43145.12,3.268,0.1,-0.006235,,,,,-1207.482
43146.121,3.268,-0.2,-0.006235,,,,,-1207.482
43147.12,3.268,0,-0.006235,,,,,-1207.482
43148.12,3.264,-0.1,-0.006235,,,,,-1207.482
43149.121,3.268,0.1,-0.006235,,,,,-1207.482
43150.121,3.268,0.1,-0.006235,,,,,-1207.482
43151.121,3.268,-0.1,-0.006235,,,,,-1207.482
43152.133,3.268,0,-0.006235,,,,,-1207.482
43153.119,3.268,0.1,-0.006235,,,,,-1207.482
43154.134,3.268,0.2,-0.006235,,,,,-1207.482
43155.122,3.268,-0.2,-0.006235,,,,,-1207.482
43156.123,3.264,0,-0.006235,,,,,-1207.482
43157.126,3.268,0,-0.006235,,,,,-1207.482
43158.128,3.268,0,-0.006235,,,,,-1207.482
43159.129,3.264,-0.1,-0.006235,,,,,-1207.482
43160.131,3.268,0.2,-0.006235,,,,,-1207.482
43161.13,3.268,0,-0.006235,,,,,-1207.482
43162.129,3.268,0,-0.006235,,,,,-1207.482
43163.13,3.264,0.1,-0.006235,,,,,-1207.482
43164.13,3.268,0.1,-0.006235,,,,,-1207.482
43165.131,3.264,0,-0.006235,,,,,-1207.482
43166.133,3.268,-0.1,-0.006235,,,,,-1207.482
43167.121,3.264,-0.3,-0.006235,,,,,-1207.482
43168.122,3.268,-0.1,-0.006235,,,,,-1207.482
43169.122,3.268,0.2,-0.006235,,,,,-1207.482
43170.123,3.268,-0.1,-0.006235,,,,,-1207.482
43171.118,3.268,-0.1,-0.006235,,,,,-1207.482
43172.131,3.268,0.1,-0.006235,,,,,-1207.482
43173.128,3.264,-0.1,-0.006235,,,,,-1207.482
43174.128,3.264,-0.1,-0.006235,,,,,-1207.482
43175.126,3.268,0.1,-0.006235,,,,,-1207.482
43176.123,3.264,0,-0.006235,,,,,-1207.482
43177.133,3.268,0,-0.006235,,,,,-1207.482
43178.131,3.268,0.4,-0.006235,,,,,-1207.482
43179.13,3.268,-0.1,-0.006235,,,,,-1207.482
43180.133,3.268,0.2,-0.006235,,,,,-1207.482
43181.12,3.268,0,-0.006235,,,,,-1207.482
43182.122,3.268,0,-0.006235,,,,,-1207.482
43183.125,3.268,-0.1,-0.006235,,,,,-1207.482
43184.124,3.268,0,-0.006235,,,,,-1207.482
43185.123,3.268,-0.1,-0.006235,,,,,-1207.482
43186.123,3.268,0,-0.006235,,,,,-1207.482
43187.125,3.268,-0.1,-0.006235,,,,,-1207.482
43188.126,3.268,0.1,-0.006235,,,,,-1207.482
43189.13,3.268,-0.1,-0.006235,,,,,-1207.482
43190.134,3.264,-0.2,-0.006235,,,,,-1207.482
43191.121,3.268,0,-0.006235,,,,,-1207.482
43192.121,3.268,0,-0.006235,,,,,-1207.482
43193.128,3.264,0.1,-0.006235,,,,,-1207.482
43194.131,3.268,-0.1,-0.006235,,,,,-1207.482
43195.13,3.268,-0.1,-0.006235,,,,,-1207.482
43196.132,3.268,0,-0.006235,,,,,-1207.482
43197.122,3.268,0.1,-0.006235,,,,,-1207.482
43198.124,3.268,0.1,-0.006235,,,,,-1207.482
43199.131,3.268,-0.1,-0.006235,,,,,-1207.482
43200.134,3.268,0.1,-0.006235,,,,,-1207.482
43201.133,3.268,0.1,-0.006235,,,,,-1207.482
43202.13,3.268,-0.1,-0.006235,,,,,-1207.482
43203.13,3.268,0,-0.006235,,,,,-1207.482
43204.125,3.268,-0.1,-0.006235,,,,,-1207.482
43205.121,3.268,0.2,-0.006235,,,,,-1207.482
43206.117,3.264,-0.1,-0.006235,,,,,-1207.482
43207.13,3.268,0.1,-0.006235,,,,,-1207.482
43208.133,3.268,0.1,-0.006235,,,,,-1207.482
43209.133,3.268,0,-0.006235,,,,,-1207.482
43210.119,3.264,0.1,-0.006235,,,,,-1207.482
43211.118,3.268,-0.1,-0.006235,,,,,-1207.482
43212.121,3.268,0,-0.006235,,,,,-1207.482
43213.126,3.268,-0.2,-0.006235,,,,,-1207.482
43214.132,3.268,0,-0.006235,,,,,-1207.482
43215.118,3.264,0,-0.006235,,,,,-1207.482
43216.123,3.268,-0.1,-0.006235,,,,,-1207.482
43217.125,3.268,0.1,-0.006235,,,,,-1207.482
43218.117,3.272,0,-0.006235,,,,,-1207.482
43219.123,3.268,-0.2,-0.006235,,,,,-1207.482
43220.128,3.268,-0.1,-0.006235,,,,,-1207.482
43221.132,3.264,0,-0.006235,,,,,-1207.482
43222.118,3.268,-0.1,-0.006235,,,,,-1207.482
43223.123,3.268,-0.2,-0.006235,,,,,-1207.482
43224.126,3.268,0,-0.006235,,,,,-1207.482
43225.131,3.268,-0.2,-0.006235,,,,,-1207.482
43226.119,3.264,-0.1,-0.006235,,,,,-1207.482
43227.125,3.268,-0.2,-0.006235,,,,,-1207.482
43228.133,3.268,-0.1,-0.006235,,,,,-1207.482
43229.13,3.268,0.1,-0.006235,,,,,-1207.482
43230.131,3.268,0.1,-0.006235,,,,,-1207.482
43231.117,3.268,-0.1,-0.006235,,,,,-1207.482
43232.126,3.264,-0.2,-0.006235,,,,,-1207.482
43233.131,3.268,0,-0.006235,,,,,-1207.482
43234.121,3.268,0,-0.006235,,,,,-1207.482
43235.121,3.268,0.1,-0.006235,,,,,-1207.482
43236.124,3.268,0.1,-0.006235,,,,,-1207.482
43237.129,3.268,0,-0.006235,,,,,-1207.482
43238.132,3.268,0.1,-0.006235,,,,,-1207.482
43239.123,3.264,0,-0.006235,,,,,-1207.482
43240.125,3.268,0.2,-0.006235,,,,,-1207.482
43241.131,3.264,-0.2,-0.006235,,,,,-1207.482
43242.119,3.268,0,-0.006235,,,,,-1207.482
43243.127,3.264,-0.1,-0.006235,,,,,-1207.482
43244.117,3.268,0,-0.006235,,,,,-1207.482
43245.124,3.268,-0.1,-0.006235,,,,,-1207.482
43246.13,3.268,0.2,-0.006235,,,,,-1207.482
43247.119,3.268,0,-0.006235,,,,,-1207.482
43248.125,3.268,0,-0.006235,,,,,-1207.482
43249.128,3.268,0,-0.006235,,,,,-1207.482
43250.12,3.268,-0.3,-0.006235,,,,,-1207.482
43251.123,3.268,0.1,-0.006235,,,,,-1207.482
43252.124,3.268,0,-0.006235,,,,,-1207.482
43253.124,3.268,0,-0.006235,,,,,-1207.482
43254.123,3.268,-0.1,-0.006235,,,,,-1207.482
43255.124,3.264,0.2,-0.006235,,,,,-1207.482
43256.125,3.268,-0.2,-0.006235,,,,,-1207.482
43257.132,3.268,0,-0.006235,,,,,-1207.482
43258.119,3.268,0.4,-0.006235,,,,,-1207.482
43259.117,3.268,0,-0.006235,,,,,-1207.482
43260.117,3.272,0,-0.006235,,,,,-1207.482
43261.119,3.268,0,-0.006235,,,,,-1207.482
43262.119,3.268,0,-0.006235,,,,,-1207.482
43263.123,3.268,0,-0.006235,,,,,-1207.482
43264.125,3.268,-0.1,-0.006235,,,,,-1207.482
43265.125,3.264,-0.1,-0.006235,,,,,-1207.482
43266.124,3.268,-0.1,-0.006235,,,,,-1207.482
43267.125,3.268,-0.1,-0.006235,,,,,-1207.482
43268.122,3.268,0.1,-0.006235,,,,,-1207.482
43269.118,3.268,0,-0.006235,,,,,-1207.482
43270.131,3.268,0.1,-0.006235,,,,,-1207.482
43271.131,3.268,-0.1,-0.006235,,,,,-1207.482
43272.128,3.268,0.1,-0.006235,,,,,-1207.482
43273.126,3.272,0.1,-0.006235,,,,,-1207.482
43274.127,3.268,0.1,-0.006235,,,,,-1207.482
43275.128,3.264,-0.1,-0.006235,,,,,-1207.482
43276.128,3.264,0,-0.006235,,,,,-1207.482
43277.124,3.272,0.1,-0.006235,,,,,-1207.482
43278.123,3.268,0.1,-0.006235,,,,,-1207.482
43279.122,3.268,-0.2,-0.006235,,,,,-1207.482
43280.12,3.268,0,-0.006235,,,,,-1207.482
43281.12,3.268,0,-0.006235,,,,,-1207.482
43282.117,3.268,0.1,-0.006235,,,,,-1207.482
43283.117,3.268,0.1,-0.006235,,,,,-1207.482
43284.115,3.268,0,-0.006235,,,,,-1207.482
43285.13,3.268,0,-0.006235,,,,,-1207.482
43286.13,3.268,0,-0.006235,,,,,-1207.482
43287.128,3.268,0.2,-0.006235,,,,,-1207.482
43288.124,3.268,-0.2,-0.006235,,,,,-1207.482
43289.122,3.268,0,-0.006235,,,,,-1207.482
43290.12,3.268,0.2,-0.006235,,,,,-1207.482
43291.12,3.268,0.1,-0.006235,,,,,-1207.482
43292.119,3.268,0.1,-0.006235,,,,,-1207.482
43293.13,3.268,-0.1,-0.006235,,,,,-1207.482
43294.129,3.268,0,-0.006235,,,,,-1207.482
43295.127,3.268,0,-0.006235,,,,,-1207.482
43296.125,3.272,0,-0.006235,,,,,-1207.482
43297.122,3.268,0.1,-0.006235,,,,,-1207.482
43298.119,3.268,0.1,-0.006235,,,,,-1207.482
43299.117,3.264,0.1,-0.006235,,,,,-1207.482
43300.131,3.268,0.1,-0.006235,,,,,-1207.482
43301.129,3.268,0.2,-0.006235,,,,,-1207.482
43302.13,3.268,-0.2,-0.006235,,,,,-1207.482
43303.127,3.268,0,-0.006235,,,,,-1207.482
43304.129,3.268,-0.1,-0.006235,,,,,-1207.482
43305.125,3.268,0.1,-0.006235,,,,,-1207.482
43306.125,3.268,0.2,-0.006235,,,,,-1207.482
43307.121,3.268,-0.2,-0.006235,,,,,-1207.482
43308.121,3.268,0.1,-0.006235,,,,,-1207.482
43309.116,3.268,0.3,-0.006235,,,,,-1207.482
43310.13,3.268,0.1,-0.006235,,,,,-1207.482
43311.129,3.268,-0.2,-0.006235,,,,,-1207.482
43312.128,3.268,-0.1,-0.006235,,,,,-1207.482
43313.129,3.268,-0.2,-0.006235,,,,,-1207.482
43314.127,3.268,0,-0.006235,,,,,-1207.482
43315.126,3.268,0.2,-0.006235,,,,,-1207.482
43316.124,3.272,0.1,-0.006235,,,,,-1207.482
43317.118,3.264,-0.1,-0.006235,,,,,-1207.482
43318.117,3.268,0.1,-0.006235,,,,,-1207.482
43319.13,3.272,0,-0.006235,,,,,-1207.482
43320.127,3.268,0.1,-0.006235,,,,,-1207.482
43321.125,3.268,0,-0.006235,,,,,-1207.482
43322.121,3.268,0,-0.006235,,,,,-1207.482
43323.117,3.268,-0.3,-0.006235,,,,,-1207.482
43324.117,3.268,0.1,-0.006235,,,,,-1207.482
43325.13,3.268,-0.1,-0.006235,,,,,-1207.482
43326.125,3.268,0.2,-0.006235,,,,,-1207.482
43327.126,3.272,0.2,-0.006235,,,,,-1207.482
43328.122,3.268,0.3,-0.006235,,,,,-1207.482
43329.125,3.272,0.1,-0.006235,,,,,-1207.482
43330.121,3.272,0.3,-0.006235,,,,,-1207.482
43331.121,3.268,0,-0.006235,,,,,-1207.482
43332.117,3.264,0,-0.006235,,,,,-1207.482
43333.114,3.268,0,-0.006235,,,,,-1207.482
43334.125,3.268,0,-0.006235,,,,,-1207.482
43335.122,3.268,0.1,-0.006235,,,,,-1207.482
43336.119,3.268,0,-0.006235,,,,,-1207.482
43337.117,3.268,0,-0.006235,,,,,-1207.482
43338.116,3.268,0,-0.006235,,,,,-1207.482
43339.115,3.268,0,-0.006235,,,,,-1207.482
43340.118,3.268,-0.1,-0.006235,,,,,-1207.482
43341.12,3.272,0,-0.006235,,,,,-1207.482
43342.121,3.268,-0.1,-0.006235,,,,,-1207.482
43343.123,3.268,0.2,-0.006235,,,,,-1207.482
43344.126,3.268,0.1,-0.006235,,,,,-1207.482
43345.124,3.272,0.1,-0.006235,,,,,-1207.482
43346.123,3.268,0,-0.006235,,,,,-1207.482
43347.122,3.268,0.1,-0.006235,,,,,-1207.482
43348.128,3.264,-0.1,-0.006235,,,,,-1207.482
43349.115,3.268,0.1,-0.006235,,,,,-1207.482
43350.119,3.268,0,-0.006235,,,,,-1207.482
43351.121,3.268,-0.2,-0.006235,,,,,-1207.482
43352.125,3.268,0,-0.006235,,,,,-1207.482
43353.128,3.268,-0.1,-0.006235,,,,,-1207.482
43354.115,3.268,0.2,-0.006235,,,,,-1207.482
43355.117,3.264,0,-0.006235,,,,,-1207.482
43356.115,3.268,-0.1,-0.006235,,,,,-1207.482
43357.117,3.268,0.1,-0.006235,,,,,-1207.482
43358.116,3.268,-0.1,-0.006235,,,,,-1207.482
43359.118,3.268,0,-0.006235,,,,,-1207.482
43360.124,3.268,0.2,-0.006235,,,,,-1207.482
43361.127,3.272,0,-0.006235,,,,,-1207.482
43362.113,3.272,0,-0.006235,,,,,-1207.482
43363.129,3.272,0.1,-0.006235,,,,,-1207.482
43364.117,3.268,0.2,-0.006235,,,,,-1207.482
43365.12,3.272,0,-0.006235,,,,,-1207.482
43366.125,3.268,0,-0.006235,,,,,-1207.482
43367.123,3.272,-0.1,-0.006235,,,,,-1207.482
43368.126,3.264,-0.1,-0.006235,,,,,-1207.482
43369.128,3.268,0.1,-0.006235,,,,,-1207.482
43370.116,3.268,-0.2,-0.006235,,,,,-1207.482
43371.117,3.268,0,-0.006235,,,,,-1207.482
43372.115,3.268,0.2,-0.006235,,,,,-1207.482
43373.115,3.272,-0.1,-0.006235,,,,,-1207.482
43374.115,3.268,0,-0.006235,,,,,-1207.482
43375.121,3.272,0,-0.006235,,,,,-1207.482
43376.118,3.268,0,-0.006235,,,,,-1207.482
43377.115,3.268,-0.1,-0.006235,,,,,-1207.482
43378.127,3.268,0,-0.006235,,,,,-1207.482
43379.122,3.268,-0.2,-0.006235,,,,,-1207.482
43380.123,3.264,0.4,-0.006235,,,,,-1207.482
43381.124,3.268,-0.1,-0.006235,,,,,-1207.482
43382.113,3.268,0.1,-0.006235,,,,,-1207.482
43383.118,3.268,0.2,-0.006235,,,,,-1207.482
43384.12,3.264,-0.1,-0.006235,,,,,-1207.482
43385.123,3.272,0,-0.006235,,,,,-1207.482
43386.125,3.272,0.1,-0.006235,,,,,-1207.482
43387.127,3.268,0,-0.006235,,,,,-1207.482
43388.113,3.268,-0.2,-0.006235,,,,,-1207.482
43389.129,3.272,-0.1,-0.006235,,,,,-1207.482
43390.128,3.268,-0.1,-0.006235,,,,,-1207.482
43391.119,3.268,0.1,-0.006235,,,,,-1207.482
43392.127,3.268,0.1,-0.006235,,,,,-1207.482
43393.117,3.268,0.1,-0.006235,,,,,-1207.482
43394.119,3.268,0,-0.006235,,,,,-1207.482
43395.127,3.272,0,-0.006235,,,,,-1207.482
43396.117,3.272,0,-0.006235,,,,,-1207.482
43397.12,3.272,0.1,-0.006235,,,,,-1207.482
43398.124,3.272,0.1,-0.006235,,,,,-1207.482
43399.128,3.272,0.3,-0.006235,,,,,-1207.482
43400.119,3.268,0.2,-0.006235,,,,,-1207.482
43401.125,3.268,0,-0.006235,,,,,-1207.482
43402.128,3.272,0,-0.006235,,,,,-1207.482
43403.118,3.268,0.1,-0.006235,,,,,-1207.482
43404.121,3.268,0,-0.006235,,,,,-1207.482
43405.125,3.268,-0.2,-0.006235,,,,,-1207.482
43406.113,3.272,-0.1,-0.006235,,,,,-1207.482
43407.118,3.268,0.1,-0.006235,,,,,-1207.482
43408.12,3.268,0.1,-0.006235,,,,,-1207.482
43409.121,3.268,0,-0.006235,,,,,-1207.482
43410.125,3.268,0,-0.006235,,,,,-1207.482
43411.127,3.272,0,-0.006235,,,,,-1207.482
43412.114,3.268,-0.1,-0.006235,,,,,-1207.482
43413.121,3.268,-0.2,-0.006235,,,,,-1207.482
43414.113,3.268,0.3,-0.006235,,,,,-1207.482
43415.116,3.268,0.3,-0.006235,,,,,-1207.482
43416.119,3.268,0,-0.006235,,,,,-1207.482
43417.125,3.268,-0.1,-0.006235,,,,,-1207.482
43418.113,3.268,-0.1,-0.006235,,,,,-1207.482
43419.12,3.268,0,-0.006235,,,,,-1207.482
43420.123,3.272,0.1,-0.006235,,,,,-1207.482
43421.127,3.272,0,-0.006235,,,,,-1207.482
43422.113,3.268,0,-0.006235,,,,,-1207.482
43423.115,3.272,0,-0.006235,,,,,-1207.482
43424.116,3.268,0.2,-0.006235,,,,,-1207.482
43425.112,3.272,0,-0.006235,,,,,-1207.482
43426.124,3.268,0,-0.006235,,,,,-1207.482
43427.12,3.268,0,-0.006235,,,,,-1207.482
43428.112,3.272,-0.1,-0.006235,,,,,-1207.482
43429.121,3.268,-0.1,-0.006235,,,,,-1207.482
43430.115,3.268,0.1,-0.006235,,,,,-1207.482
43431.125,3.268,0,-0.006235,,,,,-1207.482
43432.121,3.268,0.1,-0.006235,,,,,-1207.482
43433.124,3.272,-0.2,-0.006235,,,,,-1207.482
43434.124,3.268,0,-0.006235,,,,,-1207.482
43435.127,3.268,-0.1,-0.006235,,,,,-1207.482
43436.116,3.272,0,-0.006235,,,,,-1207.482
43437.117,3.268,-0.1,-0.006235,,,,,-1207.482
43438.12,3.268,-0.1,-0.006235,,,,,-1207.482
43439.124,3.268,0.3,-0.006235,,,,,-1207.482
43440.127,3.268,0,-0.006235,,,,,-1207.482
43441.115,3.268,-0.1,-0.006235,,,,,-1207.482
43442.112,3.268,0.1,-0.006235,,,,,-1207.482
43443.122,3.268,0,-0.006235,,,,,-1207.482
43444.119,3.268,0,-0.006235,,,,,-1207.482
43445.124,3.272,0.2,-0.006235,,,,,-1207.482
43446.112,3.268,0.1,-0.006235,,,,,-1207.482
43447.113,3.268,0.1,-0.006235,,,,,-1207.482
