time_s,voltage_V,current_A,soc_thuc,,Total_mAh
17169.948,3.896,0.1,0.399768333,,-720.278
17170.958,3.896,0,0.399768333,,-720.278
17171.96,3.896,-0.1,0.399768333,,-720.278
17172.954,3.896,0.2,0.399768333,,-720.278
17173.946,3.896,0.1,0.399768333,,-720.278
17174.952,3.896,-0.1,0.399768333,,-720.278
17175.96,3.896,0.1,0.399768333,,-720.278
17176.953,3.896,0.2,0.399768333,,-720.278
17177.956,3.892,0,0.399768333,,-720.278
17178.953,3.896,-0.2,0.399768333,,-720.278
17179.951,3.896,0,0.399768333,,-720.278
17180.952,3.896,0,0.399768333,,-720.278
17181.95,3.9,0,0.399768333,,-720.278
17182.956,3.892,0.1,0.399768333,,-720.278
17183.948,3.896,0,0.399768333,,-720.278
17184.951,3.896,0.2,0.399768333,,-720.278
17185.953,3.896,0.1,0.399768333,,-720.278
17186.959,3.892,0,0.399768333,,-720.278
17187.951,3.896,0,0.399768333,,-720.278
17188.96,3.896,0.2,0.399768333,,-720.278
17189.953,3.896,0.3,0.399768333,,-720.278
17190.946,3.896,0,0.399768333,,-720.278
17191.956,3.896,0,0.399768333,,-720.278
17192.947,3.896,-0.2,0.399768333,,-720.278
17193.955,3.896,0.2,0.399768333,,-720.278
17194.944,3.896,-0.1,0.399768333,,-720.278
17195.959,3.892,-0.2,0.399768333,,-720.278
17196.947,3.896,0.1,0.399768333,,-720.278
17197.959,3.896,0.1,0.399768333,,-720.278
17198.949,3.896,-0.1,0.399768333,,-720.278
17199.955,3.896,0,0.399768333,,-720.278
17200.96,3.896,0,0.399768333,,-720.278
17201.953,3.896,-0.2,0.399768333,,-720.278
17202.946,3.892,-0.2,0.399768333,,-720.278
17203.952,3.896,-0.2,0.399768333,,-720.278
17204.944,3.896,-0.1,0.399768333,,-720.278
17205.952,3.896,0,0.399768333,,-720.278
17206.945,3.896,0,0.399768333,,-720.278
17207.952,3.896,0.1,0.399768333,,-720.278
17208.944,3.896,0,0.399768333,,-720.278
17209.952,3.896,0.1,0.399768333,,-720.278
17210.957,3.896,0,0.399768333,,-720.278
17211.947,3.896,0,0.399768333,,-720.278
17212.954,3.892,0,0.399768333,,-720.278
17213.945,3.9,-0.3,0.399768333,,-720.278
17214.947,3.896,0.2,0.399768333,,-720.278
17215.952,3.896,0,0.399768333,,-720.278
17216.957,3.896,-0.1,0.399768333,,-720.278
17217.95,3.896,0,0.399768333,,-720.278
17218.959,3.896,-0.1,0.399768333,,-720.278
17219.955,3.896,0.1,0.399768333,,-720.278
17220.948,3.896,-0.1,0.399768333,,-720.278
17221.949,3.896,0,0.399768333,,-720.278
17222.957,3.896,0.1,0.399768333,,-720.278
17223.947,3.896,0,0.399768333,,-720.278
17224.955,3.896,0.1,0.399768333,,-720.278
17225.949,3.896,0,0.399768333,,-720.278
17226.956,3.896,0.2,0.399768333,,-720.278
17227.95,3.896,0.1,0.399768333,,-720.278
17228.954,3.896,0.2,0.399768333,,-720.278
17229.947,3.896,-0.2,0.399768333,,-720.278
17230.952,3.896,0,0.399768333,,-720.278
17231.944,3.896,-0.1,0.399768333,,-720.278
17232.952,3.892,0.2,0.399768333,,-720.278
17233.945,3.896,-0.2,0.399768333,,-720.278
17234.956,3.896,0.1,0.399768333,,-720.278
17235.947,3.896,0,0.399768333,,-720.278
17236.955,3.896,0.1,0.399768333,,-720.278
17237.958,3.896,-0.1,0.399768333,,-720.278
17238.947,3.896,-0.1,0.399768333,,-720.278
17239.952,3.896,-0.1,0.399768333,,-720.278
17240.959,3.9,0,0.399768333,,-720.278
17241.949,3.896,0.1,0.399768333,,-720.278
17242.956,3.9,0,0.399768333,,-720.278
17243.955,3.896,0.1,0.399768333,,-720.278
17244.956,3.896,-0.3,0.399768333,,-720.278
17245.957,3.896,0,0.399768333,,-720.278
17246.958,3.896,0.1,0.399768333,,-720.278
17247.948,3.896,0,0.399768333,,-720.278
17248.955,3.896,-0.1,0.399768333,,-720.278
17249.945,3.9,0,0.399768333,,-720.278
17250.952,3.9,-0.3,0.399768333,,-720.278
17251.957,3.896,0.2,0.399768333,,-720.278
17252.95,3.896,-0.2,0.399768333,,-720.278
17253.956,3.896,0,0.399768333,,-720.278
17254.948,3.896,0,0.399768333,,-720.278
17255.955,3.892,0.1,0.399768333,,-720.278
17256.946,3.896,0.1,0.399768333,,-720.278
17257.951,3.896,0.1,0.399768333,,-720.278
17258.956,3.896,0.2,0.399768333,,-720.278
17259.949,3.9,-0.3,0.399768333,,-720.278
17260.958,3.896,0,0.399768333,,-720.278
17261.95,3.892,0,0.399768333,,-720.278
17262.958,3.896,-0.2,0.399768333,,-720.278
17263.951,3.896,0,0.399768333,,-720.278
17264.943,3.896,0,0.399768333,,-720.278
17265.95,3.896,-0.1,0.399768333,,-720.278
17266.957,3.896,-0.1,0.399768333,,-720.278
17267.95,3.896,0.2,0.399768333,,-720.278
17268.945,3.896,0,0.399768333,,-720.278
17269.95,3.896,-0.1,0.399768333,,-720.278
17270.958,3.892,0.1,0.399768333,,-720.278
17271.949,3.896,-0.1,0.399768333,,-720.278
17272.955,3.896,-0.1,0.399768333,,-720.278
17273.946,3.896,0.1,0.399768333,,-720.278
17274.953,3.9,0.1,0.399768333,,-720.278
17275.951,3.896,-0.1,0.399768333,,-720.278
17276.953,3.896,0.1,0.399768333,,-720.278
17277.955,3.896,-0.2,0.399768333,,-720.278
17278.953,3.896,0.1,0.399768333,,-720.278
17279.957,3.896,0,0.399768333,,-720.278
17280.952,3.892,0,0.399768333,,-720.278
17281.958,3.896,0.1,0.399768333,,-720.278
17282.949,3.896,0.1,0.399768333,,-720.278
17283.955,3.896,0.1,0.399768333,,-720.278
17284.948,3.896,0.1,0.399768333,,-720.278
17285.952,3.896,0,0.399768333,,-720.278
17286.944,3.896,-0.3,0.399768333,,-720.278
17287.954,3.896,0.1,0.399768333,,-720.278
17288.945,3.896,0.1,0.399768333,,-720.278
17289.95,3.896,0.2,0.399768333,,-720.278
17290.958,3.896,0.2,0.399768333,,-720.278
17291.95,3.892,0.1,0.399768333,,-720.278
17292.958,3.896,0,0.399768333,,-720.278
17293.949,3.896,0.1,0.399768333,,-720.278
17294.957,3.896,0,0.399768333,,-720.278
17295.949,3.896,-0.2,0.399768333,,-720.278
17296.955,3.9,0.1,0.399768333,,-720.278
17297.95,3.896,0,0.399768333,,-720.278
17298.943,3.896,-0.2,0.399768333,,-720.278
17299.95,3.896,0,0.399768333,,-720.278
17300.944,3.892,0,0.399768333,,-720.278
17301.95,3.9,0,0.399768333,,-720.278
17302.942,3.896,0,0.399768333,,-720.278
17303.946,3.896,0,0.399768333,,-720.278
17304.954,3.896,0,0.399768333,,-720.278
17305.947,3.896,0,0.399768333,,-720.278
17306.957,3.9,-0.1,0.399768333,,-720.278
17307.948,3.896,-0.1,0.399768333,,-720.278
17308.953,3.896,0,0.399768333,,-720.278
17309.944,3.896,-0.2,0.399768333,,-720.278
17310.948,3.896,-0.2,0.399768333,,-720.278
17311.951,3.896,0.2,0.399768333,,-720.278
17312.949,3.896,-0.2,0.399768333,,-720.278
17313.95,3.896,0,0.399768333,,-720.278
17314.953,3.896,0,0.399768333,,-720.278
17315.953,3.9,0,0.399768333,,-720.278
17316.956,3.896,-0.2,0.399768333,,-720.278
17317.943,3.896,0.1,0.399768333,,-720.278
17318.949,3.896,-0.1,0.399768333,,-720.278
17319.955,3.896,0.1,0.399768333,,-720.278
17320.949,3.896,0.1,0.399768333,,-720.278
17321.951,3.9,-0.3,0.399768333,,-720.278
17322.943,3.896,0.1,0.399768333,,-720.278
17323.952,3.896,-0.2,0.399768333,,-720.278
17324.945,3.9,-0.1,0.399768333,,-720.278
17325.953,3.896,0.1,0.399768333,,-720.278
17326.943,3.896,0,0.399768333,,-720.278
17327.951,3.9,0,0.399768333,,-720.278
17328.943,3.896,0.1,0.399768333,,-720.278
17329.952,3.896,-0.2,0.399768333,,-720.278
17330.942,3.9,0,0.399768333,,-720.278
17331.946,3.896,0.2,0.399768333,,-720.278
17332.944,3.896,-0.1,0.399768333,,-720.278
17333.949,3.896,-0.1,0.399768333,,-720.278
17334.941,3.896,-0.1,0.399768333,,-720.278
17335.95,3.896,0,0.399768333,,-720.278
17336.943,3.896,0,0.399768333,,-720.278
17337.947,3.896,0,0.399768333,,-720.278
17338.953,3.896,-0.1,0.399768333,,-720.278
17339.945,3.896,-0.1,0.399768333,,-720.278
17340.954,3.896,-0.1,0.399768333,,-720.278
17341.946,3.896,0,0.399768333,,-720.278
17342.951,3.896,0.1,0.399768333,,-720.278
17343.943,3.896,0.1,0.399768333,,-720.278
17344.949,3.896,0.1,0.399768333,,-720.278
17345.942,3.896,-0.1,0.399768333,,-720.278
17346.945,3.9,-0.3,0.399768333,,-720.278
17347.955,3.896,0.2,0.399768333,,-720.278
17348.948,3.896,0,0.399768333,,-720.278
17349.954,3.896,0.1,0.399768333,,-720.278
17350.946,3.896,0.1,0.399768333,,-720.278
17351.951,3.896,-0.1,0.399768333,,-720.278
17352.944,3.896,-0.1,0.399768333,,-720.278
17353.949,3.896,0,0.399768333,,-720.278
17354.954,3.896,0,0.399768333,,-720.278
17355.946,3.896,0.1,0.399768333,,-720.278
17356.954,3.896,0,0.399768333,,-720.278
17357.948,3.896,0,0.399768333,,-720.278
17358.955,3.896,0,0.399768333,,-720.278
17359.948,3.9,-0.1,0.399768333,,-720.278
17360.956,3.896,0,0.399768333,,-720.278
17361.948,3.896,-0.1,0.399768333,,-720.278
17362.955,3.896,0.1,0.399768333,,-720.278
17363.947,3.896,0,0.399768333,,-720.278
17364.94,3.896,0,0.399768333,,-720.278
17365.949,3.896,0.1,0.399768333,,-720.278
17366.943,3.9,0.1,0.399768333,,-720.278
17367.947,3.896,0.1,0.399768333,,-720.278
17368.954,3.896,0,0.399768333,,-720.278
17369.944,3.896,-0.1,0.399768333,,-720.278
17370.947,3.896,-0.2,0.399768333,,-720.278
17371.954,3.896,-0.3,0.399768333,,-720.278
17372.946,3.896,0,0.399768333,,-720.278
17373.954,3.896,0.1,0.399768333,,-720.278
17374.94,3.896,0,0.399768333,,-720.278
17375.949,3.896,0.1,0.399768333,,-720.278
17376.94,3.896,0.2,0.399768333,,-720.278
17377.943,3.896,0.1,0.399768333,,-720.278
17378.943,3.896,0.2,0.399768333,,-720.278
17379.94,3.896,-0.1,0.399768333,,-720.278
17380.952,3.896,0.3,0.399768333,,-720.278
17381.953,3.896,-0.2,0.399768333,,-720.278
17382.943,3.9,-0.1,0.399768333,,-720.278
17383.949,3.896,0,0.399768333,,-720.278
17384.94,3.896,0,0.399768333,,-720.278
17385.948,3.896,0,0.399768333,,-720.278
17386.952,3.896,0.1,0.399768333,,-720.278
17387.94,3.896,0,0.399768333,,-720.278
17388.948,3.896,-0.2,0.399768333,,-720.278
17389.955,3.896,0.1,0.399768333,,-720.278
17390.942,3.896,-0.1,0.399768333,,-720.278
17391.948,3.896,-0.3,0.399768333,,-720.278
17392.954,3.896,-0.1,0.399768333,,-720.278
17393.944,3.9,0,0.399768333,,-720.278
17394.95,3.9,0,0.399768333,,-720.278
17395.943,3.896,0.1,0.399768333,,-720.278
17396.951,3.896,-0.1,0.399768333,,-720.278
17397.942,3.896,-0.1,0.399768333,,-720.278
17398.948,3.896,-0.2,0.399768333,,-720.278
17399.955,3.896,0.1,0.399768333,,-720.278
17400.949,3.896,-0.1,0.399768333,,-720.278
17401.953,3.9,-0.1,0.399768333,,-720.278
17402.944,3.9,0,0.399768333,,-720.278
17403.952,3.896,0.1,0.399768333,,-720.278
17404.945,3.896,-0.1,0.399768333,,-720.278
17405.953,3.896,0.1,0.399768333,,-720.278
17406.943,3.896,0,0.399768333,,-720.278
17407.953,3.896,0,0.399768333,,-720.278
17408.942,3.896,-0.3,0.399768333,,-720.278
17409.949,3.9,0,0.399768333,,-720.278
17410.955,3.9,-0.1,0.399768333,,-720.278
17411.944,3.896,0,0.399768333,,-720.278
17412.953,3.896,0,0.399768333,,-720.278
17413.943,3.896,0,0.399768333,,-720.278
17414.953,3.9,0,0.399768333,,-720.278
17415.94,3.896,0,0.399768333,,-720.278
17416.948,3.896,0.1,0.399768333,,-720.278
17417.953,3.9,0.2,0.399768333,,-720.278
17418.946,3.896,0,0.399768333,,-720.278
17419.954,3.896,-0.1,0.399768333,,-720.278
17420.947,3.896,0,0.399768333,,-720.278
17421.938,3.9,0,0.399768333,,-720.278
17422.945,3.896,0,0.399768333,,-720.278
17423.954,3.896,0,0.399768333,,-720.278
17424.942,3.896,-0.1,0.399768333,,-720.278
17425.952,3.896,0,0.399768333,,-720.278
17426.943,3.9,0,0.399768333,,-720.278
17427.954,3.896,0,0.399768333,,-720.278
17428.945,3.896,0,0.399768333,,-720.278
17429.938,3.896,0,0.399768333,,-720.278
17430.947,3.896,-0.1,0.399768333,,-720.278
17431.94,3.896,0,0.399768333,,-720.278
17432.951,3.896,0,0.399768333,,-720.278
17433.943,3.896,-0.1,0.399768333,,-720.278
17434.951,3.896,0.1,0.399768333,,-720.278
17435.944,3.896,-0.3,0.399768333,,-720.278
17436.939,3.896,-0.1,0.399768333,,-720.278
17437.946,3.896,0,0.399768333,,-720.278
17438.95,3.896,0.1,0.399768333,,-720.278
17439.943,3.896,0.1,0.399768333,,-720.278
17440.949,3.896,-0.1,0.399768333,,-720.278
17441.941,3.896,0,0.399768333,,-720.278
17442.945,3.896,0.2,0.399768333,,-720.278
17443.947,3.896,-0.1,0.399768333,,-720.278
17444.95,3.9,0.1,0.399768333,,-720.278
17445.949,3.896,0.1,0.399768333,,-720.278
17446.951,3.9,0.2,0.399768333,,-720.278
17447.954,3.9,0.2,0.399768333,,-720.278
17448.946,3.896,-0.1,0.399768333,,-720.278
17449.939,3.9,-0.3,0.399768333,,-720.278
17450.942,3.896,-0.1,0.399768333,,-720.278
17451.944,3.9,0,0.399768333,,-720.278
17452.952,3.896,0,0.399768333,,-720.278
17453.941,3.896,0.1,0.399768333,,-720.278
17454.951,3.896,0.1,0.399768333,,-720.278
17455.945,3.9,0.1,0.399768333,,-720.278
17456.949,3.896,-0.1,0.399768333,,-720.278
17457.942,3.896,0,0.399768333,,-720.278
17458.95,3.896,-0.1,0.399768333,,-720.278
17459.944,3.896,-0.2,0.399768333,,-720.278
17460.951,3.896,0,0.399768333,,-720.278
17461.943,3.896,0,0.399768333,,-720.278
17462.951,3.896,0.1,0.399768333,,-720.278
17463.941,3.896,0.1,0.399768333,,-720.278
17464.95,3.9,0.1,0.399768333,,-720.278
17465.941,3.896,0.1,0.399768333,,-720.278
17466.951,3.9,0.3,0.399768333,,-720.278
17467.94,3.896,-0.1,0.399768333,,-720.278
17468.947,3.896,-0.1,0.399768333,,-720.278
17469.953,3.896,0.1,0.399768333,,-720.278
17470.945,3.9,0,0.399768333,,-720.278
17471.953,3.892,0.1,0.399768333,,-720.278
17472.942,3.9,-0.1,0.399768333,,-720.278
17473.954,3.896,-0.3,0.399768333,,-720.278
17474.94,3.9,0,0.399768333,,-720.278
17475.95,3.9,0,0.399768333,,-720.278
17476.941,3.896,0.1,0.399768333,,-720.278
17477.948,3.896,0,0.399768333,,-720.278
17478.94,3.9,-0.2,0.399768333,,-720.278
17479.945,3.896,-0.2,0.399768333,,-720.278
17480.938,3.896,0.2,0.399768333,,-720.278
17481.943,3.9,0.1,0.399768333,,-720.278
17482.951,3.9,-0.1,0.399768333,,-720.278
17483.941,3.896,0.2,0.399768333,,-720.278
17484.949,3.896,0,0.399768333,,-720.278
17485.941,3.896,0.2,0.399768333,,-720.278
17486.951,3.9,-0.1,0.399768333,,-720.278
17487.945,3.896,0.2,0.399768333,,-720.278
17488.95,3.9,0,0.399768333,,-720.278
17489.943,3.9,0.2,0.399768333,,-720.278
17490.95,3.896,0,0.399768333,,-720.278
17491.944,3.896,0.3,0.399768333,,-720.278
17492.949,3.896,0.1,0.399768333,,-720.278
17493.94,3.896,-0.5,0.399768333,,-720.278
17494.947,3.9,0.2,0.399768333,,-720.278
17495.94,3.9,0.1,0.399768333,,-720.278
17496.95,3.9,0.1,0.399768333,,-720.278
17497.938,3.896,-0.3,0.399768333,,-720.278
17498.945,3.896,0,0.399768333,,-720.278
17499.949,3.9,-0.1,0.399768333,,-720.278
17500.942,3.896,0,0.399768333,,-720.278
17501.946,3.896,0,0.399768333,,-720.278
17502.938,3.896,0.1,0.399768333,,-720.278
17503.944,3.896,0.1,0.399768333,,-720.278
17504.949,3.896,0,0.399768333,,-720.278
17505.94,3.9,0,0.399768333,,-720.278
17506.946,3.9,0,0.399768333,,-720.278
17507.936,3.9,0,0.399768333,,-720.278
17508.94,3.896,-0.1,0.399768333,,-720.278
17509.943,3.9,-0.2,0.399768333,,-720.278
17510.943,3.9,0.1,0.399768333,,-720.278
17511.944,3.896,0.1,0.399768333,,-720.278
17512.948,3.896,0.1,0.399768333,,-720.278
17513.948,3.9,0.1,0.399768333,,-720.278
17514.941,3.896,0.1,0.399768333,,-720.278
17515.949,3.9,-0.1,0.399768333,,-720.278
17516.942,3.9,0.1,0.399768333,,-720.278
17517.948,3.9,-0.1,0.399768333,,-720.278
17518.942,3.896,-0.1,0.399768333,,-720.278
17519.947,3.9,-0.1,0.399768333,,-720.278
17520.939,3.9,-0.1,0.399768333,,-720.278
17521.949,3.896,0,0.399768333,,-720.278
17522.944,3.896,0.4,0.399768333,,-720.278
17523.951,3.9,-0.1,0.399768333,,-720.278
17524.946,3.896,-0.2,0.399768333,,-720.278
17525.937,3.9,0.1,0.399768333,,-720.278
17526.943,3.9,0.2,0.399768333,,-720.278
17527.936,3.896,0,0.399768333,,-720.278
17528.944,3.9,0,0.399768333,,-720.278
17529.951,3.896,0,0.399768333,,-720.278
17530.943,3.896,-0.2,0.399768333,,-720.278
17531.937,3.896,-0.1,0.399768333,,-720.278
17532.946,3.896,0,0.399768333,,-720.278
17533.95,3.9,-0.2,0.399768333,,-720.278
17534.942,3.896,0.1,0.399768333,,-720.278
17535.945,3.896,0.1,0.399768333,,-720.278
17536.95,3.896,-0.2,0.399768333,,-720.278
17537.943,3.9,-0.1,0.399768333,,-720.278
17538.95,3.896,0.1,0.399768333,,-720.278
17539.945,3.896,0.1,0.399768333,,-720.278
17540.948,3.9,0.1,0.399768333,,-720.278
17541.94,3.9,0,0.399768333,,-720.278
17542.946,3.9,-0.1,0.399768333,,-720.278
17543.939,3.896,-0.3,0.399768333,,-720.278
17544.945,3.9,0.1,0.399768333,,-720.278
17545.95,3.9,0.2,0.399768333,,-720.278
17546.944,3.9,-0.2,0.399768333,,-720.278
17547.949,3.9,0,0.399768333,,-720.278
17548.94,3.9,0.2,0.399768333,,-720.278
17549.947,3.896,-0.2,0.399768333,,-720.278
17550.939,3.896,-0.2,0.399768333,,-720.278
17551.949,3.9,0.1,0.399768333,,-720.278
17552.939,3.896,0,0.399768333,,-720.278
17553.948,3.9,0.1,0.399768333,,-720.278
17554.937,3.896,0,0.399768333,,-720.278
17555.946,3.896,-0.1,0.399768333,,-720.278
17556.949,3.9,-0.2,0.399768333,,-720.278
17557.942,3.896,0.1,0.399768333,,-720.278
17558.945,3.896,-0.2,0.399768333,,-720.278
17559.937,3.896,-0.3,0.399768333,,-720.278
17560.942,3.9,-0.3,0.399768333,,-720.278
17561.95,3.896,0,0.399768333,,-720.278
17562.943,3.9,0.1,0.399768333,,-720.278
17563.95,3.896,0.1,0.399768333,,-720.278
17564.944,3.9,-0.1,0.399768333,,-720.278
17565.935,3.9,0,0.399768333,,-720.278
17566.939,3.896,0,0.399768333,,-720.278
17567.938,3.9,-0.1,0.399768333,,-720.278
17568.946,3.896,0.1,0.399768333,,-720.278
17569.945,3.9,0,0.399768333,,-720.278
17570.945,3.896,-0.2,0.399768333,,-720.278
17571.935,3.9,0.4,0.399768333,,-720.278
17572.942,3.9,0.1,0.399768333,,-720.278
17573.95,3.9,0,0.399768333,,-720.278
17574.939,3.896,-0.1,0.399768333,,-720.278
17575.947,3.9,-0.1,0.399768333,,-720.278
17576.935,3.9,0.1,0.399768333,,-720.278
17577.937,3.9,0.1,0.399768333,,-720.278
17578.941,3.896,-0.2,0.399768333,,-720.278
17579.937,3.9,0,0.399768333,,-720.278
17580.939,3.896,0.1,0.399768333,,-720.278
17581.939,3.896,0.1,0.399768333,,-720.278
17582.95,3.896,0.2,0.399768333,,-720.278
17583.94,3.896,0.1,0.399768333,,-720.278
17584.949,3.9,0.1,0.399768333,,-720.278
17585.941,3.896,0,0.399768333,,-720.278
17586.945,3.896,0,0.399768333,,-720.278
17587.939,3.896,0,0.399768333,,-720.278
17588.945,3.9,-0.1,0.399768333,,-720.278
17589.935,3.896,0.2,0.399768333,,-720.278
17590.943,3.9,0.1,0.399768333,,-720.278
17591.937,3.9,-0.2,0.399768333,,-720.278
17592.943,3.9,0.1,0.399768333,,-720.278
17593.934,3.896,0.1,0.399768333,,-720.278
17594.944,3.896,0.1,0.399768333,,-720.278
17595.948,3.896,-0.2,0.399768333,,-720.278
17596.943,3.9,-0.1,0.399768333,,-720.278
17597.948,3.896,0,0.399768333,,-720.278
17598.943,3.896,-0.1,0.399768333,,-720.278
17599.948,3.9,0.1,0.399768333,,-720.278
17600.941,3.896,-0.1,0.399768333,,-720.278
17601.948,3.896,-0.2,0.399768333,,-720.278
17602.938,3.9,0,0.399768333,,-720.278
17603.946,3.9,-0.1,0.399768333,,-720.278
17604.938,3.896,-0.1,0.399768333,,-720.278
17605.946,3.9,-0.1,0.399768333,,-720.278
17606.938,3.9,-0.2,0.399768333,,-720.278
17607.946,3.9,0,0.399768333,,-720.278
17608.936,3.9,-0.2,0.399768333,,-720.278
17609.946,3.9,-0.3,0.399768333,,-720.278
17610.939,3.9,0.1,0.399768333,,-720.278
17611.945,3.9,0,0.399768333,,-720.278
17612.937,3.896,0.1,0.399768333,,-720.278
17613.943,3.9,0.1,0.399768333,,-720.278
17614.934,3.896,0,0.399768333,,-720.278
17615.944,3.896,0,0.399768333,,-720.278
17616.935,3.9,0,0.399768333,,-720.278
17617.942,3.9,-0.1,0.399768333,,-720.278
17618.947,3.9,-0.2,0.399768333,,-720.278
17619.936,3.9,0.1,0.399768333,,-720.278
17620.944,3.9,0,0.399768333,,-720.278
17621.937,3.9,0.1,0.399768333,,-720.278
17622.944,3.896,-0.2,0.399768333,,-720.278
17623.938,3.9,0,0.399768333,,-720.278
17624.945,3.896,-0.1,0.399768333,,-720.278
17625.94,3.896,0,0.399768333,,-720.278
17626.946,3.9,0,0.399768333,,-720.278
17627.936,3.9,-0.1,0.399768333,,-720.278
17628.942,3.9,-0.2,0.399768333,,-720.278
17629.944,3.896,-0.1,0.399768333,,-720.278
17630.933,3.896,-0.2,0.399768333,,-720.278
17631.936,3.9,0.1,0.399768333,,-720.278
17632.945,3.9,0,0.399768333,,-720.278
17633.937,3.896,0.1,0.399768333,,-720.278
17634.942,3.9,0.1,0.399768333,,-720.278
17635.935,3.9,-0.1,0.399768333,,-720.278
17636.938,3.9,0,0.399768333,,-720.278
17637.942,3.9,0,0.399768333,,-720.278
17638.946,3.9,-0.1,0.399768333,,-720.278
17639.936,3.896,0.1,0.399768333,,-720.278
17640.945,3.9,-0.2,0.399768333,,-720.278
17641.934,3.9,0,0.399768333,,-720.278
17642.939,3.9,0.1,0.399768333,,-720.278
17643.943,3.896,0.1,0.399768333,,-720.278
17644.942,3.896,-0.1,0.399768333,,-720.278
17645.939,3.9,0.1,0.399768333,,-720.278
17646.941,3.9,0.1,0.399768333,,-720.278
17647.946,3.9,0,0.399768333,,-720.278
17648.936,3.9,-0.1,0.399768333,,-720.278
17649.943,3.9,0.1,0.399768333,,-720.278
17650.934,3.9,0,0.399768333,,-720.278
17651.943,3.9,-0.2,0.399768333,,-720.278
17652.946,3.9,0,0.399768333,,-720.278
17653.938,3.896,0,0.399768333,,-720.278
17654.941,3.9,0,0.399768333,,-720.278
17655.932,3.9,-0.1,0.399768333,,-720.278
17656.938,3.896,0.1,0.399768333,,-720.278
17657.932,3.9,0.1,0.399768333,,-720.278
17658.941,3.896,-0.1,0.399768333,,-720.278
17659.934,3.9,0.2,0.399768333,,-720.278
17660.944,3.896,0,0.399768333,,-720.278
17661.934,3.896,0,0.399768333,,-720.278
17662.94,3.9,0.1,0.399768333,,-720.278
17663.932,3.9,0.2,0.399768333,,-720.278
17664.943,3.896,0.2,0.399768333,,-720.278
17665.935,3.9,0,0.399768333,,-720.278
17666.941,3.9,0,0.399768333,,-720.278
17667.933,3.896,0,0.399768333,,-720.278
17668.942,3.9,0.1,0.399768333,,-720.278
17669.936,3.9,0.1,0.399768333,,-720.278
17670.943,3.896,0,0.399768333,,-720.278
17671.933,3.896,-0.3,0.399768333,,-720.278
17672.94,3.896,0,0.399768333,,-720.278
17673.934,3.896,-0.1,0.399768333,,-720.278
17674.94,3.9,-0.3,0.399768333,,-720.278
17675.947,3.896,-0.4,0.399768333,,-720.278
17676.941,3.9,-0.1,0.399768333,,-720.278
17677.947,3.896,0,0.399768333,,-720.278
17678.938,3.896,-0.1,0.399768333,,-720.278
17679.942,3.896,0,0.399768333,,-720.278
17680.933,3.896,-0.1,0.399768333,,-720.278
17681.939,3.9,0,0.399768333,,-720.278
17682.933,3.896,-0.1,0.399768333,,-720.278
17683.942,3.9,0,0.399768333,,-720.278
17684.932,3.9,0,0.399768333,,-720.278
17685.941,3.9,-0.1,0.399768333,,-720.278
17686.933,3.9,0.4,0.399768333,,-720.278
17687.943,3.896,-0.2,0.399768333,,-720.278
17688.933,3.9,0,0.399768333,,-720.278
17689.941,3.9,0,0.399768333,,-720.278
17690.934,3.896,0,0.399768333,,-720.278
17691.942,3.896,0,0.399768333,,-720.278
17692.936,3.896,0,0.399768333,,-720.278
17693.946,3.896,0,0.399768333,,-720.278
17694.939,3.9,0.1,0.399768333,,-720.278
17695.932,3.9,-0.1,0.399768333,,-720.278
17696.939,3.896,0,0.399768333,,-720.278
17697.946,3.9,-0.1,0.399768333,,-720.278
17698.938,3.9,-0.1,0.399768333,,-720.278
17699.944,3.9,0.1,0.399768333,,-720.278
17700.935,3.9,0,0.399768333,,-720.278
17701.937,3.9,0.1,0.399768333,,-720.278
17702.943,3.896,-0.3,0.399768333,,-720.278
17703.936,3.9,-0.3,0.399768333,,-720.278
17704.943,3.9,-0.1,0.399768333,,-720.278
17705.935,3.9,-0.3,0.399768333,,-720.278
17706.939,3.9,-0.2,0.399768333,,-720.278
17707.932,3.9,0.2,0.399768333,,-720.278
17708.941,3.9,-0.1,0.399768333,,-720.278
17709.934,3.896,0.1,0.399768333,,-720.278
17710.945,3.9,-0.2,0.399768333,,-720.278
17711.946,3.9,0,0.399768333,,-720.278
17712.946,3.896,0,0.399768333,,-720.278
17713.944,3.9,0,0.399768333,,-720.278
17714.933,3.9,-0.2,0.399768333,,-720.278
17715.934,3.9,-0.1,0.399768333,,-720.278
17716.934,3.9,-0.1,0.399768333,,-720.278
17717.942,3.9,-0.1,0.399768333,,-720.278
17718.931,3.9,-0.2,0.399768333,,-720.278
17719.937,3.9,0,0.399768333,,-720.278
17720.942,3.9,-0.1,0.399768333,,-720.278
17721.935,3.896,-0.1,0.399768333,,-720.278
17722.939,3.896,-0.1,0.399768333,,-720.278
17723.945,3.9,0.1,0.399768333,,-720.278
17724.932,3.9,-0.2,0.399768333,,-720.278
17725.939,3.896,0.2,0.399768333,,-720.278
17726.931,3.9,0.1,0.399768333,,-720.278
17727.936,3.896,0.1,0.399768333,,-720.278
17728.941,3.9,0.1,0.399768333,,-720.278
17729.933,3.9,0.1,0.399768333,,-720.278
17730.939,3.896,0.1,0.399768333,,-720.278
17731.931,3.9,-0.2,0.399768333,,-720.278
17732.937,3.896,-0.1,0.399768333,,-720.278
17733.93,3.896,0.1,0.399768333,,-720.278
