time_s,voltage_V,current_A,soc_thuc,,,,
535.182,4.064,-176.9,0.980478333,,,,-23.426
536.184,4.064,-176.8,0.9804375,,,,-23.475
537.181,4.06,-176.8,0.980396667,,,,-23.524
538.194,4.06,-176.8,0.980355833,,,,-23.573
539.179,4.06,-176.8,0.980314167,,,,-23.623
540.193,4.06,-176.8,0.980273333,,,,-23.672
541.192,4.06,-176.9,0.9802325,,,,-23.721
542.192,4.06,-176.8,0.980191667,,,,-23.77
543.186,4.06,-176.7,0.980150833,,,,-23.819
544.186,4.064,-176.7,0.98011,,,,-23.868
545.187,4.06,-176.8,0.980069167,,,,-23.917
546.188,4.064,-176.7,0.980028333,,,,-23.966
547.182,4.06,-176.7,0.9799875,,,,-24.015
548.182,4.06,-176.8,0.979945833,,,,-24.065
549.182,4.06,-176.8,0.979905,,,,-24.114
550.18,4.06,-176.9,0.979864167,,,,-24.163
551.192,4.064,-176.7,0.979823333,,,,-24.212
552.184,4.056,-176.6,0.9797825,,,,-24.261
553.18,4.06,-177.1,0.979741667,,,,-24.31
554.178,4.06,-176.7,0.979700833,,,,-24.359
555.189,4.06,-176.8,0.97966,,,,-24.408
556.19,4.06,-176.6,0.979619167,,,,-24.457
557.186,4.064,-176.9,0.979578333,,,,-24.506
558.18,4.06,-176.8,0.979536667,,,,-24.556
559.191,4.06,-176.9,0.979495833,,,,-24.605
560.189,4.064,-176.6,0.979455,,,,-24.654
561.186,4.06,-176.7,0.979414167,,,,-24.703
562.183,4.064,-176.9,0.979373333,,,,-24.752
563.193,4.06,-176.9,0.9793325,,,,-24.801
564.192,4.06,-176.8,0.979291667,,,,-24.85
565.179,4.06,-176.8,0.979250833,,,,-24.899
566.181,4.06,-176.6,0.97921,,,,-24.948
567.183,4.06,-176.7,0.979168333,,,,-24.998
568.179,4.06,-176.6,0.9791275,,,,-25.047
569.187,4.06,-176.6,0.979086667,,,,-25.096
570.178,4.06,-176.7,0.979045833,,,,-25.145
571.187,4.06,-176.7,0.979005,,,,-25.194
572.183,4.06,-176.6,0.978964167,,,,-25.243
573.178,4.06,-176.7,0.978923333,,,,-25.292
574.188,4.06,-176.6,0.9788825,,,,-25.341
575.183,4.06,-176.7,0.978841667,,,,-25.39
576.179,4.06,-176.6,0.978800833,,,,-25.439
577.187,4.06,-176.9,0.97876,,,,-25.488
578.179,4.06,-176.4,0.978719167,,,,-25.537
579.189,4.064,-177,0.978678333,,,,-25.586
580.182,4.06,-176.8,0.978636667,,,,-25.636
581.179,4.06,-176.7,0.978595833,,,,-25.685
582.181,4.06,-176.7,0.978555,,,,-25.734
583.191,4.06,-176.7,0.978514167,,,,-25.783
584.186,4.06,-176.8,0.978473333,,,,-25.832
585.179,4.06,-176.5,0.9784325,,,,-25.881
586.188,4.06,-176.8,0.978391667,,,,-25.93
587.181,4.06,-176.6,0.978350833,,,,-25.979
588.193,4.06,-176.7,0.97831,,,,-26.028
589.186,4.06,-176.8,0.978269167,,,,-26.077
590.183,4.06,-176.9,0.978228333,,,,-26.126
591.19,4.06,-176.6,0.9781875,,,,-26.175
592.184,4.06,-176.7,0.978145833,,,,-26.225
593.18,4.06,-176.7,0.978105,,,,-26.274
594.191,4.06,-176.6,0.978064167,,,,-26.323
595.187,4.06,-176.9,0.978023333,,,,-26.372
596.184,4.06,-176.7,0.9779825,,,,-26.421
597.183,4.06,-176.5,0.977941667,,,,-26.47
598.18,4.06,-176.7,0.977900833,,,,-26.519
599.177,4.06,-176.6,0.97786,,,,-26.568
600.19,4.06,-176.6,0.977819167,,,,-26.617
601.184,4.06,-176.6,0.977778333,,,,-26.666
602.178,4.06,-176.8,0.9777375,,,,-26.715
603.188,4.056,-176.8,0.977696667,,,,-26.764
604.183,4.056,-176.6,0.977655833,,,,-26.813
605.189,4.06,-176.6,0.977614167,,,,-26.863
606.187,4.056,-176.6,0.977573333,,,,-26.912
607.18,4.06,-176.7,0.9775325,,,,-26.961
608.19,4.056,-176.5,0.977491667,,,,-27.01
609.185,4.056,-176.6,0.977450833,,,,-27.059
610.178,4.06,-176.6,0.97741,,,,-27.108
611.19,4.06,-176.7,0.977369167,,,,-27.157
612.187,4.056,-176.8,0.977328333,,,,-27.206
613.182,4.056,-176.7,0.9772875,,,,-27.255
614.177,4.06,-176.6,0.977246667,,,,-27.304
615.186,4.056,-176.8,0.977205833,,,,-27.353
616.18,4.06,-176.6,0.977165,,,,-27.402
617.189,4.056,-176.5,0.977124167,,,,-27.451
618.185,4.056,-176.6,0.977083333,,,,-27.5
619.183,4.06,-176.6,0.9770425,,,,-27.549
620.189,4.06,-176.5,0.977001667,,,,-27.598
621.187,4.06,-176.6,0.97696,,,,-27.648
622.182,4.06,-176.8,0.976919167,,,,-27.697
623.178,4.06,-176.5,0.976878333,,,,-27.746
624.183,4.06,-176.7,0.9768375,,,,-27.795
625.181,4.06,-176.8,0.976796667,,,,-27.844
626.181,4.06,-176.7,0.976755833,,,,-27.893
627.187,4.06,-176.5,0.976715,,,,-27.942
628.188,4.06,-176.5,0.976674167,,,,-27.991
629.185,4.06,-176.7,0.976633333,,,,-28.04
630.181,4.06,-176.6,0.9765925,,,,-28.089
631.177,4.06,-176.7,0.976551667,,,,-28.138
632.192,4.06,-176.7,0.976510833,,,,-28.187
633.187,4.06,-176.9,0.97647,,,,-28.236
634.182,4.056,-176.7,0.976428333,,,,-28.286
635.177,4.06,-176.6,0.9763875,,,,-28.335
636.178,4.056,-176.6,0.976346667,,,,-28.384
637.179,4.056,-176.6,0.976305833,,,,-28.433
638.188,4.056,-176.5,0.976265,,,,-28.482
639.185,4.056,-176.7,0.976224167,,,,-28.531
640.182,4.056,-176.2,0.976183333,,,,-28.58
641.183,4.06,-176.8,0.9761425,,,,-28.629
642.183,4.06,-176.6,0.976101667,,,,-28.678
643.178,4.06,-176.7,0.976060833,,,,-28.727
644.19,4.06,-176.5,0.97602,,,,-28.776
645.187,4.056,-176.7,0.975979167,,,,-28.825
646.185,4.056,-176.6,0.975938333,,,,-28.874
647.183,4.056,-176.6,0.9758975,,,,-28.923
648.185,4.06,-176.3,0.975856667,,,,-28.972
649.178,4.06,-176.4,0.975815833,,,,-29.021
650.188,4.056,-176.4,0.975775,,,,-29.07
651.184,4.06,-176.8,0.975734167,,,,-29.119
652.186,4.056,-176.3,0.975693333,,,,-29.168
653.186,4.06,-176.6,0.9756525,,,,-29.217
654.187,4.056,-176.4,0.975611667,,,,-29.266
655.185,4.056,-176.4,0.975570833,,,,-29.315
656.185,4.06,-176.4,0.97553,,,,-29.364
657.184,4.056,-176.2,0.975489167,,,,-29.413
658.183,4.06,-176.4,0.975448333,,,,-29.462
659.181,4.056,-176.4,0.9754075,,,,-29.511
660.179,4.056,-176.4,0.975366667,,,,-29.56
661.18,4.056,-176.5,0.975325833,,,,-29.609
662.182,4.056,-176.5,0.975285,,,,-29.658
663.181,4.06,-176.1,0.975244167,,,,-29.707
664.184,4.056,-176.4,0.975203333,,,,-29.756
665.175,4.056,-176.4,0.9751625,,,,-29.805
666.178,4.056,-176.4,0.975121667,,,,-29.854
667.183,4.056,-176.5,0.975080833,,,,-29.903
668.18,4.056,-176.4,0.97504,,,,-29.952
669.176,4.056,-176.1,0.974999167,,,,-30.001
670.186,4.06,-176.4,0.974958333,,,,-30.05
671.182,4.056,-176.4,0.9749175,,,,-30.099
672.179,4.056,-176.2,0.974876667,,,,-30.148
673.178,4.056,-176.5,0.974835833,,,,-30.197
674.178,4.056,-176.4,0.974795,,,,-30.246
675.186,4.056,-176.6,0.974754167,,,,-30.295
676.177,4.056,-176.5,0.974713333,,,,-30.344
677.187,4.056,-176.6,0.9746725,,,,-30.393
678.184,4.06,-176.4,0.974631667,,,,-30.442
679.177,4.056,-176.4,0.974590833,,,,-30.491
680.189,4.056,-176.6,0.97455,,,,-30.54
681.186,4.056,-176.2,0.974509167,,,,-30.589
682.179,4.056,-176.4,0.974468333,,,,-30.638
683.176,4.056,-176.4,0.9744275,,,,-30.687
684.187,4.056,-176.6,0.974386667,,,,-30.736
685.186,4.056,-176.3,0.974345833,,,,-30.785
686.181,4.056,-176.3,0.974305,,,,-30.834
687.183,4.056,-176.2,0.974264167,,,,-30.883
688.182,4.06,-176.2,0.974223333,,,,-30.932
689.179,4.056,-176.3,0.9741825,,,,-30.981
690.176,4.056,-176.2,0.974141667,,,,-31.03
691.178,4.06,-176.2,0.974100833,,,,-31.079
692.19,4.052,-176.2,0.97406,,,,-31.128
693.183,4.056,-176.1,0.974019167,,,,-31.177
694.177,4.056,-176.6,0.973978333,,,,-31.226
695.189,4.056,-176.5,0.9739375,,,,-31.275
696.184,4.056,-176.4,0.973896667,,,,-31.324
697.183,4.056,-176.2,0.973855833,,,,-31.373
698.178,4.056,-176.5,0.973815,,,,-31.422
699.183,4.056,-176.3,0.973774167,,,,-31.471
700.181,4.056,-176.4,0.973733333,,,,-31.52
701.181,4.052,-176.4,0.9736925,,,,-31.569
702.184,4.056,-176.5,0.973651667,,,,-31.618
703.181,4.056,-176.3,0.973610833,,,,-31.667
704.177,4.056,-176.2,0.97357,,,,-31.716
705.177,4.056,-176.6,0.973529167,,,,-31.765
706.188,4.056,-176.4,0.973488333,,,,-31.814
707.178,4.056,-176.6,0.9734475,,,,-31.863
708.175,4.056,-176.4,0.973406667,,,,-31.912
709.187,4.052,-176.6,0.973365833,,,,-31.961
710.184,4.056,-176.2,0.973325,,,,-32.01
711.18,4.056,-176.2,0.973284167,,,,-32.059
712.175,4.056,-176.5,0.973243333,,,,-32.108
713.187,4.056,-176.2,0.9732025,,,,-32.157
714.181,4.056,-176.5,0.973161667,,,,-32.206
715.181,4.056,-176.5,0.973120833,,,,-32.255
716.185,4.056,-176.4,0.97308,,,,-32.304
717.18,4.056,-176.4,0.973039167,,,,-32.353
718.187,4.056,-176.4,0.972998333,,,,-32.402
719.185,4.056,-176.2,0.9729575,,,,-32.451
720.183,4.056,-176.5,0.972916667,,,,-32.5
721.179,4.056,-176.5,0.972875833,,,,-32.549
722.174,4.056,-176.5,0.972835,,,,-32.598
723.188,4.056,-176.2,0.972794167,,,,-32.647
724.185,4.056,-176.5,0.972753333,,,,-32.696
725.18,4.052,-176.2,0.9727125,,,,-32.745
726.178,4.056,-176.4,0.972671667,,,,-32.794
727.187,4.056,-176.3,0.972630833,,,,-32.843
728.183,4.056,-176.1,0.97259,,,,-32.892
729.176,4.056,-176.1,0.972549167,,,,-32.941
730.188,4.056,-176.2,0.972508333,,,,-32.99
731.183,4.056,-176.1,0.9724675,,,,-33.039
732.181,4.056,-176.7,0.972426667,,,,-33.088
733.181,4.056,-175.9,0.972385833,,,,-33.137
734.177,4.056,-176.4,0.972345,,,,-33.186
735.177,4.056,-176.2,0.972305,,,,-33.234
736.189,4.056,-175.9,0.972264167,,,,-33.283
737.179,4.056,-176.3,0.972223333,,,,-33.332
738.174,4.056,-176.5,0.9721825,,,,-33.381
739.174,4.052,-176.4,0.972141667,,,,-33.43
740.183,4.052,-176.2,0.972100833,,,,-33.479
741.186,4.052,-176.4,0.97206,,,,-33.528
742.174,4.056,-175.9,0.972019167,,,,-33.577
743.179,4.056,-176.3,0.971978333,,,,-33.626
744.177,4.052,-176.2,0.9719375,,,,-33.675
745.188,4.056,-176.1,0.971896667,,,,-33.724
746.179,4.052,-176.2,0.971855833,,,,-33.773
747.174,4.056,-176.1,0.971815,,,,-33.822
748.181,4.056,-176.4,0.971774167,,,,-33.871
749.175,4.056,-176.5,0.971733333,,,,-33.92
750.188,4.056,-176.3,0.9716925,,,,-33.969
751.176,4.056,-176.1,0.971651667,,,,-34.018
752.187,4.056,-176.1,0.971610833,,,,-34.067
753.182,4.052,-176,0.97157,,,,-34.116
754.175,4.052,-176.2,0.97153,,,,-34.164
755.174,4.052,-176.4,0.971489167,,,,-34.213
756.174,4.052,-176.1,0.971448333,,,,-34.262
757.186,4.056,-176.6,0.9714075,,,,-34.311
758.181,4.056,-176.4,0.971366667,,,,-34.36
759.176,4.056,-176.4,0.971325833,,,,-34.409
760.187,4.052,-176.4,0.971285,,,,-34.458
761.184,4.056,-175.9,0.971244167,,,,-34.507
762.181,4.056,-176.2,0.971203333,,,,-34.556
763.184,4.052,-176.2,0.9711625,,,,-34.605
764.179,4.052,-176.2,0.971121667,,,,-34.654
765.182,4.052,-176.2,0.971080833,,,,-34.703
766.184,4.052,-176.2,0.97104,,,,-34.752
767.188,4.056,-176.4,0.970999167,,,,-34.801
768.174,4.052,-176.1,0.970958333,,,,-34.85
769.175,4.052,-176.3,0.9709175,,,,-34.899
770.186,4.056,-176.2,0.970876667,,,,-34.948
771.186,4.052,-176.1,0.970835833,,,,-34.997
772.182,4.052,-176.5,0.970795,,,,-35.046
773.179,4.056,-176.5,0.970754167,,,,-35.095
774.179,4.056,-176.1,0.970713333,,,,-35.144
775.178,4.048,-176.2,0.9706725,,,,-35.193
776.176,4.052,-176.1,0.970631667,,,,-35.242
777.178,4.052,-176.3,0.970590833,,,,-35.291
778.176,4.056,-176.2,0.97055,,,,-35.34
779.174,4.052,-176.4,0.970509167,,,,-35.389
780.186,4.048,-176.2,0.970469167,,,,-35.437
781.185,4.052,-176.4,0.970428333,,,,-35.486
782.187,4.052,-176.4,0.9703875,,,,-35.535
783.186,4.052,-176.2,0.970346667,,,,-35.584
784.182,4.056,-176.3,0.970305833,,,,-35.633
785.178,4.052,-176.2,0.970265,,,,-35.682
786.173,4.056,-176.1,0.970224167,,,,-35.731
787.179,4.056,-176.1,0.970183333,,,,-35.78
788.179,4.052,-176.1,0.9701425,,,,-35.829
789.188,4.056,-176.2,0.970101667,,,,-35.878
790.187,4.056,-176.1,0.970060833,,,,-35.927
791.185,4.056,-176.4,0.97002,,,,-35.976
792.183,4.052,-176.2,0.969979167,,,,-36.025
793.179,4.052,-176.2,0.969938333,,,,-36.074
794.187,4.052,-176.4,0.9698975,,,,-36.123
795.172,4.056,-176.2,0.969856667,,,,-36.172
796.179,4.052,-175.9,0.969815833,,,,-36.221
797.174,4.052,-176.6,0.969775,,,,-36.27
798.184,4.056,-176,0.969734167,,,,-36.319
799.182,4.052,-176,0.969694167,,,,-36.367
800.187,4.052,-176,0.969653333,,,,-36.416
801.184,4.052,-176.2,0.9696125,,,,-36.465
802.177,4.052,-176,0.969571667,,,,-36.514
803.186,4.052,-176.2,0.969530833,,,,-36.563
804.177,4.052,-176,0.96949,,,,-36.612
805.173,4.048,-175.9,0.969449167,,,,-36.661
806.18,4.052,-176,0.969408333,,,,-36.71
807.179,4.052,-176.2,0.9693675,,,,-36.759
808.185,4.052,-176.2,0.969326667,,,,-36.808
809.175,4.052,-175.9,0.969286667,,,,-36.856
810.173,4.052,-176.2,0.969245833,,,,-36.905
811.172,4.052,-176.2,0.969205,,,,-36.954
812.179,4.052,-176.2,0.969164167,,,,-37.003
813.185,4.052,-176.2,0.969123333,,,,-37.052
814.177,4.052,-176.2,0.9690825,,,,-37.101
815.177,4.052,-176,0.969041667,,,,-37.15
816.173,4.052,-176.1,0.969000833,,,,-37.199
817.187,4.052,-176,0.96896,,,,-37.248
818.185,4.052,-176.2,0.968919167,,,,-37.297
819.184,4.052,-176,0.968878333,,,,-37.346
820.182,4.052,-176.1,0.9688375,,,,-37.395
821.172,4.056,-176.1,0.968796667,,,,-37.444
822.174,4.052,-175.9,0.968756667,,,,-37.492
823.174,4.052,-176.1,0.968715833,,,,-37.541
824.182,4.056,-176.1,0.968675,,,,-37.59
825.185,4.052,-175.9,0.968634167,,,,-37.639
826.177,4.052,-176.1,0.968593333,,,,-37.688
827.179,4.052,-175.9,0.9685525,,,,-37.737
828.184,4.048,-176.1,0.968511667,,,,-37.786
829.186,4.052,-176.2,0.968470833,,,,-37.835
830.173,4.052,-176.1,0.96843,,,,-37.884
831.184,4.052,-176.2,0.968389167,,,,-37.933
832.177,4.048,-176.1,0.968348333,,,,-37.982
833.172,4.052,-176,0.968308333,,,,-38.03
834.173,4.052,-176.1,0.9682675,,,,-38.079
835.181,4.052,-176.1,0.968226667,,,,-38.128
836.179,4.052,-176,0.968185833,,,,-38.177
837.177,4.048,-176,0.968145,,,,-38.226
838.175,4.052,-176.2,0.968104167,,,,-38.275
839.172,4.052,-176.2,0.968063333,,,,-38.324
840.184,4.052,-176.2,0.9680225,,,,-38.373
841.18,4.052,-176.2,0.967981667,,,,-38.422
842.177,4.052,-176.1,0.967940833,,,,-38.471
843.171,4.052,-176.1,0.9679,,,,-38.52
844.184,4.052,-176.1,0.967859167,,,,-38.569
845.181,4.052,-176.3,0.967818333,,,,-38.618
846.183,4.052,-176.1,0.967778333,,,,-38.666
847.175,4.048,-176,0.9677375,,,,-38.715
848.185,4.052,-176.1,0.967696667,,,,-38.764
849.184,4.052,-176.2,0.967655833,,,,-38.813
850.178,4.052,-176.1,0.967615,,,,-38.862
851.176,4.052,-176,0.967574167,,,,-38.911
852.173,4.048,-176.1,0.967533333,,,,-38.96
853.182,4.052,-176.1,0.9674925,,,,-39.009
854.179,4.048,-176,0.967451667,,,,-39.058
855.176,4.052,-176.2,0.967410833,,,,-39.107
856.174,4.048,-176.4,0.96737,,,,-39.156
857.173,4.052,-176.1,0.967329167,,,,-39.205
858.184,4.052,-176.2,0.967288333,,,,-39.254
859.177,4.052,-176.2,0.967248333,,,,-39.302
860.176,4.052,-176,0.9672075,,,,-39.351
861.172,4.052,-176.1,0.967166667,,,,-39.4
862.171,4.052,-176,0.967125833,,,,-39.449
863.185,4.052,-176.1,0.967085,,,,-39.498
864.181,4.048,-176.3,0.967044167,,,,-39.547
865.173,4.052,-176,0.967003333,,,,-39.596
866.172,4.052,-176.2,0.9669625,,,,-39.645
867.181,4.052,-176,0.966921667,,,,-39.694
868.181,4.048,-176.1,0.966880833,,,,-39.743
869.176,4.048,-176.1,0.96684,,,,-39.792
870.173,4.048,-176,0.9668,,,,-39.84
871.171,4.048,-175.7,0.966759167,,,,-39.889
872.178,4.048,-176.1,0.966718333,,,,-39.938
873.185,4.048,-176,0.9666775,,,,-39.987
874.18,4.052,-175.8,0.966636667,,,,-40.036
875.171,4.052,-175.9,0.966595833,,,,-40.085
876.184,4.052,-176,0.966555,,,,-40.134
877.179,4.052,-176,0.966514167,,,,-40.183
878.173,4.048,-175.9,0.966474167,,,,-40.231
879.173,4.052,-176,0.966433333,,,,-40.28
880.185,4.048,-176,0.9663925,,,,-40.329
881.183,4.052,-175.8,0.966351667,,,,-40.378
882.175,4.052,-176,0.966310833,,,,-40.427
883.183,4.052,-176.2,0.96627,,,,-40.476
884.179,4.048,-176,0.966229167,,,,-40.525
885.172,4.052,-176,0.966188333,,,,-40.574
886.173,4.052,-175.9,0.9661475,,,,-40.623
887.17,4.048,-176.1,0.9661075,,,,-40.671
888.184,4.048,-175.9,0.966066667,,,,-40.72
889.18,4.048,-176,0.966025833,,,,-40.769
890.175,4.052,-175.9,0.965985,,,,-40.818
891.185,4.048,-176,0.965944167,,,,-40.867
892.185,4.048,-176,0.965903333,,,,-40.916
893.177,4.048,-176,0.9658625,,,,-40.965
894.17,4.048,-175.9,0.965821667,,,,-41.014
895.179,4.052,-175.7,0.965781667,,,,-41.062
896.175,4.048,-176,0.965740833,,,,-41.111
897.173,4.048,-176.2,0.9657,,,,-41.16
898.182,4.048,-175.8,0.965659167,,,,-41.209
899.184,4.052,-176,0.965618333,,,,-41.258
900.182,4.048,-176,0.9655775,,,,-41.307
901.177,4.052,-175.9,0.965536667,,,,-41.356
902.175,4.052,-175.9,0.965495833,,,,-41.405
903.174,4.052,-175.9,0.965455833,,,,-41.453
904.17,4.048,-175.9,0.965415,,,,-41.502
905.18,4.048,-176,0.965374167,,,,-41.551
906.178,4.048,-176.1,0.965333333,,,,-41.6
907.17,4.048,-176.2,0.9652925,,,,-41.649
908.17,4.052,-176.2,0.965251667,,,,-41.698
909.182,4.052,-175.7,0.965210833,,,,-41.747
910.175,4.052,-176,0.96517,,,,-41.796
911.184,4.048,-176.2,0.965129167,,,,-41.845
912.182,4.048,-176,0.965089167,,,,-41.893
913.17,4.048,-176,0.965048333,,,,-41.942
914.18,4.048,-175.8,0.9650075,,,,-41.991
915.179,4.048,-176,0.964966667,,,,-42.04
916.174,4.048,-175.9,0.964925833,,,,-42.089
917.173,4.052,-175.9,0.964885,,,,-42.138
918.169,4.048,-176,0.964844167,,,,-42.187
919.182,4.048,-175.9,0.964803333,,,,-42.236
920.178,4.052,-176.2,0.9647625,,,,-42.285
921.179,4.048,-175.9,0.9647225,,,,-42.333
922.175,4.048,-175.9,0.964681667,,,,-42.382
923.172,4.048,-175.9,0.964640833,,,,-42.431
924.184,4.048,-176,0.9646,,,,-42.48
925.179,4.048,-176.2,0.964559167,,,,-42.529
926.171,4.048,-175.9,0.964518333,,,,-42.578
927.171,4.052,-176.1,0.9644775,,,,-42.627
928.177,4.048,-176.2,0.964436667,,,,-42.676
929.169,4.048,-176.1,0.964395833,,,,-42.725
930.179,4.048,-176.1,0.964355833,,,,-42.773
931.18,4.048,-176.2,0.964315,,,,-42.822
932.179,4.048,-176,0.964274167,,,,-42.871
933.176,4.048,-175.8,0.964233333,,,,-42.92
934.184,4.048,-175.8,0.9641925,,,,-42.969
935.177,4.048,-176,0.964151667,,,,-43.018
936.169,4.048,-175.8,0.964110833,,,,-43.067
937.178,4.048,-175.8,0.96407,,,,-43.116
938.17,4.048,-176,0.96403,,,,-43.164
939.179,4.048,-176,0.963989167,,,,-43.213
940.172,4.048,-176,0.963948333,,,,-43.262
941.17,4.048,-176.1,0.9639075,,,,-43.311
942.183,4.048,-176,0.963866667,,,,-43.36
943.179,4.048,-175.9,0.963825833,,,,-43.409
944.176,4.048,-175.9,0.963785,,,,-43.458
945.175,4.052,-176,0.963744167,,,,-43.507
946.17,4.048,-176,0.963703333,,,,-43.556
947.173,4.048,-175.9,0.963663333,,,,-43.604
948.171,4.048,-176.2,0.9636225,,,,-43.653
949.178,4.048,-176.1,0.963581667,,,,-43.702
950.174,4.048,-175.9,0.963540833,,,,-43.751
951.183,4.048,-175.9,0.9635,,,,-43.8
952.181,4.048,-176,0.963459167,,,,-43.849
953.176,4.048,-175.8,0.963418333,,,,-43.898
954.17,4.052,-176.1,0.9633775,,,,-43.947
955.183,4.048,-175.8,0.9633375,,,,-43.995
956.17,4.052,-175.9,0.963296667,,,,-44.044
957.181,4.048,-175.8,0.963255833,,,,-44.093
958.176,4.048,-175.9,0.963215,,,,-44.142
959.169,4.048,-176.1,0.963174167,,,,-44.191
960.171,4.048,-175.8,0.963133333,,,,-44.24
961.184,4.048,-175.9,0.9630925,,,,-44.289
962.179,4.048,-175.8,0.9630525,,,,-44.337
963.182,4.048,-175.8,0.963011667,,,,-44.386
964.178,4.048,-175.9,0.962970833,,,,-44.435
965.177,4.048,-175.7,0.96293,,,,-44.484
966.174,4.048,-175.9,0.962889167,,,,-44.533
967.17,4.048,-175.9,0.962848333,,,,-44.582
968.181,4.048,-175.9,0.9628075,,,,-44.631
969.178,4.048,-175.7,0.9627675,,,,-44.679
970.169,4.048,-175.6,0.962726667,,,,-44.728
971.18,4.048,-175.7,0.962685833,,,,-44.777
972.177,4.048,-176,0.962645,,,,-44.826
973.175,4.048,-175.8,0.962604167,,,,-44.875
974.171,4.048,-175.8,0.962564167,,,,-44.923
975.181,4.048,-175.8,0.962523333,,,,-44.972
976.172,4.048,-176,0.9624825,,,,-45.021
977.183,4.048,-175.8,0.962441667,,,,-45.07
978.182,4.048,-175.7,0.962400833,,,,-45.119
979.177,4.048,-175.8,0.96236,,,,-45.168
980.173,4.044,-175.7,0.96232,,,,-45.216
981.181,4.048,-175.8,0.962279167,,,,-45.265
982.176,4.048,-176.1,0.962238333,,,,-45.314
983.171,4.048,-175.9,0.9621975,,,,-45.363
984.182,4.048,-175.8,0.962156667,,,,-45.412
985.178,4.048,-175.9,0.962115833,,,,-45.461
986.171,4.044,-175.8,0.962075,,,,-45.51
987.177,4.048,-175.8,0.962035,,,,-45.558
988.182,4.048,-175.9,0.961994167,,,,-45.607
989.175,4.048,-175.6,0.961953333,,,,-45.656
990.169,4.044,-176,0.9619125,,,,-45.705
991.181,4.048,-175.9,0.961871667,,,,-45.754
992.177,4.048,-175.8,0.961830833,,,,-45.803
993.171,4.044,-176,0.96179,,,,-45.852
994.168,4.048,-175.9,0.96175,,,,-45.9
995.176,4.052,-175.9,0.961709167,,,,-45.949
996.18,4.048,-175.9,0.961668333,,,,-45.998
997.178,4.048,-175.8,0.9616275,,,,-46.047
998.17,4.048,-176,0.961586667,,,,-46.096
999.177,4.048,-175.9,0.961545833,,,,-46.145
1000.181,4.048,-176,0.961505,,,,-46.194
1001.175,4.048,-175.8,0.961465,,,,-46.242
1002.168,4.048,-176.1,0.961424167,,,,-46.291
1003.18,4.048,-175.7,0.961383333,,,,-46.34
1004.177,4.048,-175.8,0.9613425,,,,-46.389
1005.173,4.048,-175.9,0.961301667,,,,-46.438
1006.169,4.048,-175.9,0.961260833,,,,-46.487
1007.181,4.044,-175.9,0.96122,,,,-46.536
1008.172,4.048,-175.8,0.96118,,,,-46.584
1009.173,4.044,-176,0.961139167,,,,-46.633
1010.168,4.048,-175.5,0.961098333,,,,-46.682
1011.18,4.048,-175.8,0.9610575,,,,-46.731
1012.175,4.048,-175.9,0.961016667,,,,-46.78
1013.173,4.048,-175.9,0.960975833,,,,-46.829
1014.169,4.048,-176.1,0.960935,,,,-46.878
1015.18,4.044,-175.9,0.960895,,,,-46.926
1016.177,4.044,-176,0.960854167,,,,-46.975
1017.175,4.048,-176,0.960813333,,,,-47.024
1018.173,4.048,-175.8,0.9607725,,,,-47.073
1019.168,4.048,-176.2,0.960731667,,,,-47.122
1020.176,4.048,-176,0.960690833,,,,-47.171
1021.169,4.048,-175.9,0.96065,,,,-47.22
1022.169,4.044,-176,0.960609167,,,,-47.269
1023.179,4.048,-176,0.960569167,,,,-47.317
1024.176,4.048,-176,0.960528333,,,,-47.366
1025.174,4.044,-175.9,0.9604875,,,,-47.415
1026.173,4.048,-176,0.960446667,,,,-47.464
1027.182,4.048,-176.1,0.960405833,,,,-47.513
1028.172,4.048,-175.9,0.960365,,,,-47.562
1029.18,4.048,-175.9,0.960324167,,,,-47.611
1030.178,4.048,-175.8,0.960283333,,,,-47.66
1031.17,4.044,-175.9,0.960243333,,,,-47.708
1032.175,4.048,-175.9,0.9602025,,,,-47.757
1033.173,4.048,-175.8,0.960161667,,,,-47.806
1034.167,4.044,-176,0.960120833,,,,-47.855
1035.168,4.048,-176,0.96008,,,,-47.904
1036.167,4.044,-176.1,0.960039167,,,,-47.953
1037.174,4.048,-176.1,0.959998333,,,,-48.002
1038.168,4.048,-175.9,0.9599575,,,,-48.051
1039.178,4.044,-175.9,0.9599175,,,,-48.099
1040.173,4.044,-176.2,0.959876667,,,,-48.148
1041.181,4.048,-176,0.959835833,,,,-48.197
1042.174,4.048,-176,0.959795,,,,-48.246
1043.168,4.044,-176,0.959754167,,,,-48.295
1044.177,4.044,-176.1,0.959713333,,,,-48.344
1045.17,4.048,-175.9,0.9596725,,,,-48.393
1046.181,4.044,-175.8,0.959631667,,,,-48.442
1047.173,4.048,-175.8,0.959590833,,,,-48.491
1048.175,4.044,-176.1,0.959550833,,,,-48.539
1049.176,4.048,-176.2,0.95951,,,,-48.588
1050.168,4.044,-175.9,0.959469167,,,,-48.637
1051.179,4.044,-176.2,0.959428333,,,,-48.686
1052.173,4.044,-175.9,0.9593875,,,,-48.735
1053.179,4.048,-176.1,0.959346667,,,,-48.784
1054.177,4.048,-175.8,0.959305833,,,,-48.833
1055.176,4.048,-176,0.959265,,,,-48.882
1056.171,4.048,-176.1,0.959224167,,,,-48.931
1057.181,4.048,-176.1,0.959183333,,,,-48.98
1058.18,4.044,-175.9,0.959143333,,,,-49.028
