time_s,voltage_V,current_A,soc_thuc,Total (mAh),,,,,,,
5081.106,4.06,547.7,,,,,,,,,
5082.106,4.06,546.8,,,,,,,,,
5083.103,4.06,551,,,,,,,,,
5084.098,4.06,549.5,,,,,,,,,
5085.1,4.064,545.4,,,,,,,,,
5086.11,4.06,549.7,,,,,,,,,
5087.106,4.06,546,,,,,,,,,
5088.101,4.06,545,,,,,,,,,
5089.111,4.064,549.8,,,,,,,,,
5090.109,4.064,543.7,,,,,,,,,
5091.103,4.06,543.8,,,,,,,,,
5092.1,4.06,547.6,,,,,,,,,
5093.097,4.064,548.5,,,,,,,,,
5094.109,4.064,552.8,,,,,,,,,
5095.108,4.06,547.3,,,,,,,,,
5096.11,4.064,549.8,,,,,,,,,
5097.106,4.06,544.1,,,,,,,,,
5098.103,4.06,543.8,,,,,,,,,
5099.105,4.06,546.5,,,,,,,,,
5100.1,4.06,542,,,,,,,,,
5101.11,4.06,547.5,,,,,,,,,
5102.109,4.064,547.4,,,,,,,,,
5103.104,4.06,547,,,,,,,,,
5104.104,4.064,545.7,,,,,,,,,
5105.103,4.064,544.1,,,,,,,,,
5106.099,4.064,547.7,,,,,,,,,
5107.109,4.064,550.3,,,,,,,,,
5108.107,4.064,541.3,,,,,,,,,
5109.104,4.06,542.3,,,,,,,,,
5110.106,4.064,538.6,,,,,,,,,
5111.103,4.064,541,,,,,,,,,
5112.103,4.06,540,,,,,,,,,
5113.1,4.064,542.5,,,,,,,,,
5114.097,4.06,545.4,,,,,,,,,
5115.108,4.064,545,,,,,,,,,
5116.103,4.06,543,,,,,,,,,
5117.095,4.064,547.3,,,,,,,,,
5118.106,4.064,543.2,,,,,,,,,
5119.106,4.064,545.3,,,,,,,,,
5120.1,4.064,544.6,,,,,,,,,
5121.097,4.064,542.7,,,,,,,,,
5122.107,4.064,540.9,,,,,,,,,
5123.106,4.064,544.7,,,,,,,,,
5124.105,4.064,539.4,,,,,,,,,
5125.106,4.06,538,,,,,,,,,
5126.104,4.06,542.9,,,,,,,,,
5127.1,4.064,538.4,,,,,,,,,
5128.095,4.064,543.9,,,,,,,,,
5129.109,4.06,534.4,,,,,,,,,
5130.095,4.064,543.6,,,,,,,,,
5131.105,4.064,537,,,,,,,,,
5132.104,4.064,540.8,,,,,,,,,
5133.105,4.064,540.3,,,,,,,,,
5134.103,4.064,537.6,,,,,,,,,
5135.103,4.064,540.1,,,,,,,,,
5136.099,4.068,541.2,,,,,,,,,
5137.095,4.064,542.1,,,,,,,,,
5138.101,4.064,540,,,,,,,,,
5139.102,4.064,537.5,,,,,,,,,
5140.096,4.064,538.5,,,,,,,,,
5141.106,4.064,539.9,,,,,,,,,
5142.106,4.064,531.3,,,,,,,,,
5143.101,4.064,539.3,,,,,,,,,
5144.103,4.064,536,,,,,,,,,
5145.104,4.064,537.9,,,,,,,,,
5146.101,4.068,539.2,,,,,,,,,
5147.1,4.064,541.6,,,,,,,,,
5148.096,4.068,542,,,,,,,,,
5149.109,4.064,534.5,,,,,,,,,
5150.106,4.064,533.9,,,,,,,,,
5151.099,4.068,540.5,,,,,,,,,
5152.097,4.064,534.1,,,,,,,,,
5153.108,4.064,538.6,,,,,,,,,
5154.099,4.064,535.8,,,,,,,,,
5155.095,4.064,539.8,,,,,,,,,
5156.108,4.064,539.1,,,,,,,,,
5157.105,4.064,540.1,,,,,,,,,
5158.099,4.068,537.4,,,,,,,,,
5159.101,4.068,538.6,,,,,,,,,
5160.098,4.064,538.9,,,,,,,,,
5161.102,4.068,542.3,,,,,,,,,
5162.109,4.068,540.7,,,,,,,,,
5163.096,4.068,534.1,,,,,,,,,
5164.096,4.068,538.1,,,,,,,,,
5165.097,4.064,538.1,,,,,,,,,
5166.094,4.068,536.1,,,,,,,,,
5167.108,4.064,534.6,,,,,,,,,
5168.107,4.068,539.3,,,,,,,,,
5169.101,4.068,537.6,,,,,,,,,
5170.1,4.064,533.4,,,,,,,,,
5171.1,4.068,535.6,,,,,,,,,
5172.097,4.064,535.3,,,,,,,,,
5173.094,4.068,537.1,,,,,,,,,
5174.107,4.068,539.7,,,,,,,,,
5175.103,4.064,537,,,,,,,,,
5176.103,4.068,536.7,,,,,,,,,
5177.1,4.064,538.8,,,,,,,,,
5178.096,4.064,528.4,,,,,,,,,
5179.094,4.068,537.9,,,,,,,,,
5180.105,4.068,534.7,,,,,,,,,
5181.102,4.064,536.4,,,,,,,,,
5182.101,4.068,536.2,,,,,,,,,
5183.103,4.064,534.2,,,,,,,,,
5184.101,4.068,538.6,,,,,,,,,
5185.094,4.068,531.9,,,,,,,,,
5186.098,4.064,536.4,,,,,,,,,
5187.101,4.064,530.2,,,,,,,,,
5188.096,4.068,535,,,,,,,,,
5189.108,4.068,532.8,,,,,,,,,
5190.103,4.068,528.3,,,,,,,,,
5191.102,4.068,535.2,,,,,,,,,
5192.099,4.064,532.7,,,,,,,,,
5193.097,4.068,530.4,,,,,,,,,
5194.095,4.072,534.8,,,,,,,,,
5195.107,4.068,534,,,,,,,,,
5196.093,4.068,535.8,,,,,,,,,
5197.108,4.068,532.9,,,,,,,,,
5198.103,4.068,535.9,,,,,,,,,
5199.097,4.068,532.2,,,,,,,,,
5200.105,4.068,534.7,,,,,,,,,
5201.104,4.068,532.8,,,,,,,,,
5202.1,4.064,526,,,,,,,,,
5203.101,4.068,526.3,,,,,,,,,
5204.102,4.068,534.3,,,,,,,,,
5205.1,4.068,530.4,,,,,,,,,
5206.097,4.068,531.1,,,,,,,,,
5207.099,4.068,526.9,,,,,,,,,
5208.092,4.068,534.7,,,,,,,,,
5209.107,4.068,525.5,,,,,,,,,
5210.102,4.068,530.9,,,,,,,,,
5211.103,4.068,528.6,,,,,,,,,
5212.098,4.068,530.5,,,,,,,,,
5213.093,4.068,533.2,,,,,,,,,
5214.105,4.068,529.6,,,,,,,,,
5215.1,4.068,530.7,,,,,,,,,
5216.094,4.068,529.1,,,,,,,,,
5217.105,4.068,527.2,,,,,,,,,
5218.1,4.068,530.7,,,,,,,,,
5219.093,4.068,530.6,,,,,,,,,
5220.107,4.068,530.4,,,,,,,,,
5221.103,4.068,529.6,,,,,,,,,
5222.101,4.068,530,,,,,,,,,
5223.103,4.068,530.1,,,,,,,,,
5224.101,4.068,530.2,,,,,,,,,
5225.097,4.068,529,,,,,,,,,
5226.094,4.068,531.9,,,,,,,,,
5227.092,4.068,527.8,,,,,,,,,
5228.106,4.068,523,,,,,,,,,
5229.104,4.068,528.6,,,,,,,,,
5230.106,4.068,529.9,,,,,,,,,
5231.102,4.068,526.3,,,,,,,,,
5232.096,4.068,532.2,,,,,,,,,
5233.091,4.068,533.1,,,,,,,,,
5234.106,4.068,529.8,,,,,,,,,
5235.103,4.068,530.5,,,,,,,,,
5236.102,4.068,522.1,,,,,,,,,
5237.099,4.072,525.3,,,,,,,,,
5238.1,4.068,529.8,,,,,,,,,
5239.099,4.068,528.8,,,,,,,,,
5240.093,4.068,523.6,,,,,,,,,
5241.091,4.068,528.8,,,,,,,,,
5242.102,4.068,528.2,,,,,,,,,
5243.104,4.068,526.2,,,,,,,,,
5244.103,4.072,526.6,,,,,,,,,
5245.099,4.068,527.3,,,,,,,,,
5246.104,4.068,526.7,,,,,,,,,
5247.104,4.072,528.3,,,,,,,,,
5248.102,4.068,526.1,,,,,,,,,
5249.093,4.068,526.9,,,,,,,,,
5250.094,4.072,527.5,,,,,,,,,
5251.095,4.068,529.7,,,,,,,,,
5252.106,4.072,528.5,,,,,,,,,
5253.103,4.072,528.5,,,,,,,,,
5254.099,4.072,527.7,,,,,,,,,
5255.093,4.072,522.4,,,,,,,,,
5256.103,4.068,521.6,,,,,,,,,
5257.099,4.068,521.6,,,,,,,,,
5258.098,4.072,524.3,,,,,,,,,
5259.098,4.068,521.1,,,,,,,,,
5260.101,4.068,521.9,,,,,,,,,
5261.098,4.072,525.9,,,,,,,,,
5262.097,4.072,526.9,,,,,,,,,
5263.093,4.072,522.2,,,,,,,,,
5264.104,4.072,527.2,,,,,,,,,
5265.099,4.068,519.1,,,,,,,,,
5266.098,4.068,524.6,,,,,,,,,
5267.091,4.068,528.4,,,,,,,,,
5268.091,4.072,527.1,,,,,,,,,
5269.104,4.068,529.1,,,,,,,,,
5270.102,4.072,522.9,,,,,,,,,
5271.1,4.072,519.8,,,,,,,,,
5272.098,4.068,525.8,,,,,,,,,
5273.093,4.068,522.6,,,,,,,,,
5274.091,4.068,521.7,,,,,,,,,
5275.092,4.068,518.8,,,,,,,,,
5276.09,4.068,517.1,,,,,,,,,
5277.102,4.072,528.2,,,,,,,,,
5278.102,4.072,524.7,,,,,,,,,
5279.098,4.068,515.1,,,,,,,,,
5280.1,4.068,526.4,,,,,,,,,
5281.1,4.072,524.1,,,,,,,,,
5282.096,4.068,520.4,,,,,,,,,
5283.093,4.068,518.9,,,,,,,,,
5284.106,4.072,521.6,,,,,,,,,
5285.103,4.068,524.9,,,,,,,,,
5286.1,4.072,524.2,,,,,,,,,
5287.094,4.072,520.7,,,,,,,,,
5288.092,4.068,521.5,,,,,,,,,
5289.091,4.072,522.6,,,,,,,,,
5290.106,4.072,523.4,,,,,,,,,
5291.103,4.068,522.9,,,,,,,,,
5292.102,4.068,521.3,,,,,,,,,
5293.099,4.072,521.7,,,,,,,,,
5294.097,4.072,523.3,,,,,,,,,
5295.098,4.068,516.9,,,,,,,,,
5296.093,4.072,526,,,,,,,,,
5297.091,4.072,516.7,,,,,,,,,
5298.101,4.072,522.8,,,,,,,,,
5299.105,4.072,522.7,,,,,,,,,
5300.104,4.072,521.1,,,,,,,,,
5301.099,4.072,521.7,,,,,,,,,
5302.102,4.072,520,,,,,,,,,
5303.104,4.068,514.5,,,,,,,,,
5304.102,4.072,512.8,,,,,,,,,
5305.101,4.072,519.2,,,,,,,,,
5306.102,4.068,516.8,,,,,,,,,
5307.101,4.072,521.3,,,,,,,,,
5308.1,4.072,516.6,,,,,,,,,
5309.099,4.072,522.9,,,,,,,,,
5310.097,4.072,515,,,,,,,,,
5311.093,4.068,521,,,,,,,,,
5312.09,4.072,515.8,,,,,,,,,
5313.091,4.072,517.9,,,,,,,,,
5314.105,4.072,520.6,,,,,,,,,
5315.1,4.072,520.9,,,,,,,,,
5316.095,4.072,519.8,,,,,,,,,
5317.091,4.072,516.5,,,,,,,,,
5318.091,4.072,516.6,,,,,,,,,
5319.091,4.076,512.8,,,,,,,,,
5320.09,4.072,521.2,,,,,,,,,
5321.102,4.072,519,,,,,,,,,
5322.102,4.072,517.1,,,,,,,,,
5323.102,4.076,518.5,,,,,,,,,
5324.096,4.072,518.1,,,,,,,,,
5325.096,4.072,517.1,,,,,,,,,
5326.091,4.072,519,,,,,,,,,
5327.104,4.072,513.5,,,,,,,,,
5328.103,4.072,517.5,,,,,,,,,
5329.1,4.072,516.2,,,,,,,,,
5330.094,4.072,518.7,,,,,,,,,
5331.089,4.076,520.3,,,,,,,,,
5332.094,4.072,519.7,,,,,,,,,
5333.09,4.072,518.8,,,,,,,,,
5334.1,4.076,517.1,,,,,,,,,
5335.1,4.072,515.2,,,,,,,,,
5336.1,4.068,516.2,,,,,,,,,
5337.103,4.072,515,,,,,,,,,
5338.101,4.072,514.4,,,,,,,,,
5339.096,4.072,516.1,,,,,,,,,
5340.094,4.072,511.5,,,,,,,,,
5341.093,4.072,518.2,,,,,,,,,
5342.092,4.072,516.6,,,,,,,,,
5343.092,4.072,520.1,,,,,,,,,
5344.09,4.076,516.8,,,,,,,,,
5345.103,4.072,513.4,,,,,,,,,
5346.1,4.072,514.5,,,,,,,,,
5347.096,4.072,510.6,,,,,,,,,
5348.093,4.072,513.8,,,,,,,,,
5349.091,4.072,516.5,,,,,,,,,
5350.099,4.072,515.2,,,,,,,,,
5351.094,4.076,513.2,,,,,,,,,
5352.094,4.072,516,,,,,,,,,
5353.104,4.072,513.3,,,,,,,,,
5354.102,4.076,514.5,,,,,,,,,
5355.101,4.072,513.2,,,,,,,,,
5356.101,4.076,514.4,,,,,,,,,
5357.096,4.072,515.1,,,,,,,,,
5358.093,4.072,507.1,,,,,,,,,
5359.09,4.072,510,,,,,,,,,
5360.104,4.072,514.5,,,,,,,,,
5361.091,4.072,513.6,,,,,,,,,
5362.09,4.072,509.1,,,,,,,,,
5363.103,4.072,506.6,,,,,,,,,
5364.095,4.072,511.9,,,,,,,,,
5365.09,4.072,512.4,,,,,,,,,
5366.096,4.076,506.4,,,,,,,,,
5367.089,4.072,513.8,,,,,,,,,
5368.089,4.072,512.3,,,,,,,,,
5369.101,4.072,514.5,,,,,,,,,
5370.097,4.072,511.1,,,,,,,,,
5371.091,4.072,510.2,,,,,,,,,
5372.091,4.072,507.7,,,,,,,,,
5373.099,4.076,511.1,,,,,,,,,
5374.097,4.072,515.4,,,,,,,,,
5375.096,4.072,510.8,,,,,,,,,
5376.094,4.072,506.9,,,,,,,,,
5377.089,4.072,512.7,,,,,,,,,
5378.089,4.072,513.5,,,,,,,,,
5379.1,4.076,510.8,,,,,,,,,
5380.099,4.076,514.8,,,,,,,,,
5381.1,4.076,512.4,,,,,,,,,
5382.094,4.072,511.8,,,,,,,,,
5383.093,4.072,510.5,,,,,,,,,
5384.091,4.072,512,,,,,,,,,
5385.102,4.072,510.1,,,,,,,,,
5386.101,4.072,507.1,,,,,,,,,
5387.098,4.072,512.1,,,,,,,,,
5388.102,4.072,513,,,,,,,,,
5389.09,4.072,505.9,,,,,,,,,
5390.088,4.076,511.6,,,,,,,,,
5391.101,4.072,514.4,,,,,,,,,
5392.097,4.072,506.7,,,,,,,,,
5393.092,4.072,507.4,,,,,,,,,
5394.103,4.072,509,,,,,,,,,
5395.101,4.072,503.4,,,,,,,,,
5396.094,4.072,508,,,,,,,,,
5397.091,4.072,502.8,,,,,,,,,
5398.089,4.076,503.8,,,,,,,,,
5399.103,4.072,502.7,,,,,,,,,
5400.1,4.072,509.6,,,,,,,,,
5401.095,4.076,508,,,,,,,,,
5402.093,4.076,509.1,,,,,,,,,
5403.093,4.072,506.7,,,,,,,,,
5404.09,4.072,508.5,,,,,,,,,
5405.087,4.076,505.7,,,,,,,,,
5406.099,4.076,506.3,,,,,,,,,
5407.088,4.076,502.9,,,,,,,,,
5408.101,4.072,508.1,,,,,,,,,
5409.1,4.072,502.9,,,,,,,,,
5410.094,4.076,502.8,,,,,,,,,
5411.1,4.076,500.8,,,,,,,,,
5412.093,4.076,506.7,,,,,,,,,
5413.094,4.076,510.4,,,,,,,,,
5414.096,4.072,502,,,,,,,,,
5415.09,4.072,509.9,,,,,,,,,
5416.101,4.072,507.5,,,,,,,,,
5417.102,4.076,509.2,,,,,,,,,
5418.102,4.072,508.8,,,,,,,,,
5419.099,4.076,506.6,,,,,,,,,
5420.092,4.072,503.4,,,,,,,,,
5421.088,4.072,505.5,,,,,,,,,
5422.101,4.072,507.4,,,,,,,,,
5423.088,4.072,508.6,,,,,,,,,
5424.087,4.076,507,,,,,,,,,
5425.087,4.072,506.8,,,,,,,,,
5426.099,4.072,501.7,,,,,,,,,
5427.096,4.076,508.4,,,,,,,,,
5428.091,4.076,507.7,,,,,,,,,
5429.101,4.076,505.1,,,,,,,,,
5430.098,4.072,505.4,,,,,,,,,
5431.092,4.072,508.7,,,,,,,,,
5432.092,4.076,498.9,,,,,,,,,
5433.089,4.072,506.5,,,,,,,,,
5434.088,4.076,505.2,,,,,,,,,
5435.1,4.076,507.6,,,,,,,,,
5436.095,4.076,504.2,,,,,,,,,
5437.094,4.076,503.5,,,,,,,,,
5438.088,4.076,509,,,,,,,,,
5439.086,4.072,504.5,,,,,,,,,
5440.1,4.076,510.6,,,,,,,,,
5441.098,4.076,502.1,,,,,,,,,
5442.096,4.076,508.8,,,,,,,,,
5443.093,4.072,505.4,,,,,,,,,
5444.102,4.076,506.1,,,,,,,,,
5445.098,4.076,506.5,,,,,,,,,
5446.096,4.076,501.1,,,,,,,,,
5447.092,4.076,506.6,,,,,,,,,
5448.092,4.072,504.5,,,,,,,,,
5449.09,4.076,506.9,,,,,,,,,
5450.1,4.076,507,,,,,,,,,
5451.097,4.076,505.8,,,,,,,,,
5452.092,4.076,501.5,,,,,,,,,
5453.09,4.076,508.3,,,,,,,,,
5454.101,4.076,502.9,,,,,,,,,
5455.1,4.076,503.7,,,,,,,,,
5456.098,4.072,503.9,,,,,,,,,
5457.101,4.076,502,,,,,,,,,
5458.096,4.076,499.1,,,,,,,,,
5459.093,4.076,499.7,,,,,,,,,
5460.09,4.076,505.5,,,,,,,,,
5461.1,4.076,496.7,,,,,,,,,
5462.097,4.076,501.1,,,,,,,,,
5463.094,4.076,503.5,,,,,,,,,
5464.093,4.076,505.5,,,,,,,,,
5465.096,4.076,497.8,,,,,,,,,
5466.096,4.076,502.8,,,,,,,,,
5467.094,4.076,505.1,,,,,,,,,
5468.089,4.072,505.7,,,,,,,,,
5469.089,4.076,496.7,,,,,,,,,
5470.088,4.076,497.7,,,,,,,,,
5471.088,4.072,504.3,,,,,,,,,
5472.085,4.076,503.6,,,,,,,,,
5473.087,4.076,504.8,,,,,,,,,
5474.1,4.076,507,,,,,,,,,
5475.098,4.076,504.8,,,,,,,,,
5476.096,4.076,503.5,,,,,,,,,
5477.09,4.076,504.9,,,,,,,,,
5478.099,4.076,497.9,,,,,,,,,
5479.096,4.076,499.1,,,,,,,,,
5480.096,4.076,506.7,,,,,,,,,
5481.088,4.08,504.3,,,,,,,,,
5482.099,4.076,504.4,,,,,,,,,
5483.098,4.072,503.9,,,,,,,,,
5484.092,4.076,504.1,,,,,,,,,
5485.09,4.076,498.4,,,,,,,,,
5486.087,4.076,495,,,,,,,,,
5487.097,4.076,502.8,,,,,,,,,
5488.094,4.072,495.1,,,,,,,,,
5489.093,4.076,499.6,,,,,,,,,
5490.09,4.076,501.6,,,,,,,,,
5491.086,4.076,494,,,,,,,,,
5492.087,4.076,496.3,,,,,,,,,
5493.098,4.08,501.8,,,,,,,,,
5494.094,4.076,501.3,,,,,,,,,
5495.099,4.076,501.3,,,,,,,,,
5496.101,4.076,498.8,,,,,,,,,
5497.098,4.076,503.7,,,,,,,,,
5498.091,4.076,499.8,,,,,,,,,
5499.086,4.076,502.3,,,,,,,,,
5500.088,4.076,500.6,,,,,,,,,
5501.1,4.076,498,,,,,,,,,
5502.092,4.076,503.7,,,,,,,,,
5503.087,4.076,501.4,,,,,,,,,
5504.098,4.076,502.9,,,,,,,,,
5505.092,4.076,500.8,,,,,,,,,
5506.097,4.076,494.4,,,,,,,,,
5507.09,4.076,498.8,,,,,,,,,
5508.088,4.076,498.6,,,,,,,,,
5509.1,4.08,495.5,,,,,,,,,
5510.094,4.076,501.5,,,,,,,,,
5511.089,4.076,497.1,,,,,,,,,
5512.085,4.076,496.2,,,,,,,,,
5513.1,4.076,496.9,,,,,,,,,
5514.096,4.076,493.5,,,,,,,,,
5515.094,4.076,492.1,,,,,,,,,
5516.09,4.076,497.9,,,,,,,,,
5517.085,4.076,496.3,,,,,,,,,
5518.091,4.076,496,,,,,,,,,
5519.089,4.08,499,,,,,,,,,
5520.088,4.076,492.6,,,,,,,,,
5521.087,4.076,491.3,,,,,,,,,
5522.086,4.076,494.3,,,,,,,,,
5523.097,4.076,496,,,,,,,,,
5524.093,4.08,495.2,,,,,,,,,
5525.095,4.08,501.2,,,,,,,,,
5526.089,4.076,493.9,,,,,,,,,
5527.084,4.076,490.4,,,,,,,,,
5528.096,4.076,491.5,,,,,,,,,
5529.086,4.076,489.9,,,,,,,,,
5530.098,4.076,494.4,,,,,,,,,
5531.097,4.076,492.7,,,,,,,,,
5532.087,4.076,495.5,,,,,,,,,
5533.084,4.076,492.9,,,,,,,,,
5534.097,4.076,496.1,,,,,,,,,
5535.092,4.076,498,,,,,,,,,
5536.089,4.076,494.8,,,,,,,,,
5537.089,4.076,492.9,,,,,,,,,
5538.085,4.076,491,,,,,,,,,
5539.098,4.076,496.6,,,,,,,,,
5540.098,4.076,497.7,,,,,,,,,
5541.091,4.076,496.3,,,,,,,,,
5542.089,4.08,496.3,,,,,,,,,
5543.089,4.076,499.2,,,,,,,,,
5544.086,4.076,491,,,,,,,,,
5545.098,4.076,491.8,,,,,,,,,
5546.093,4.076,497.1,,,,,,,,,
5547.088,4.076,497.7,,,,,,,,,
5548.088,4.076,493,,,,,,,,,
5549.084,4.076,489.2,,,,,,,,,
5550.097,4.08,491.4,,,,,,,,,
5551.083,4.076,494.7,,,,,,,,,
5552.084,4.076,495.6,,,,,,,,,
5553.096,4.08,494.3,,,,,,,,,
5554.096,4.076,495.6,,,,,,,,,
5555.094,4.076,495.3,,,,,,,,,
5556.092,4.076,493.8,,,,,,,,,
5557.09,4.076,497.7,,,,,,,,,
5558.087,4.076,493.3,,,,,,,,,
5559.088,4.076,497.1,,,,,,,,,
5560.088,4.08,494.5,,,,,,,,,
5561.086,4.076,495.1,,,,,,,,,
5562.098,4.08,496.5,,,,,,,,,
5563.095,4.08,492.4,,,,,,,,,
5564.095,4.076,495.1,,,,,,,,,
5565.093,4.076,492.6,,,,,,,,,
5566.088,4.076,496.7,,,,,,,,,
5567.089,4.076,493.2,,,,,,,,,
5568.084,4.076,489.4,,,,,,,,,
5569.097,4.08,494,,,,,,,,,
5570.092,4.076,493.1,,,,,,,,,
5571.091,4.08,491.7,,,,,,,,,
5572.09,4.076,490.7,,,,,,,,,
5573.089,4.08,493.6,,,,,,,,,
5574.087,4.076,490.9,,,,,,,,,
5575.084,4.076,493.2,,,,,,,,,
5576.095,4.076,493.3,,,,,,,,,
5577.093,4.08,489,,,,,,,,,
5578.086,4.08,492.1,,,,,,,,,
5579.086,4.076,489.4,,,,,,,,,
5580.096,4.08,494.1,,,,,,,,,
5581.094,4.08,488.7,,,,,,,,,
5582.093,4.08,491.5,,,,,,,,,
5583.09,4.08,488.1,,,,,,,,,
5584.087,4.08,490.6,,,,,,,,,
5585.083,4.076,495.3,,,,,,,,,
5586.092,4.08,496.1,,,,,,,,,
5587.088,4.08,494.5,,,,,,,,,
5588.088,4.08,489.4,,,,,,,,,
5589.085,4.08,487.4,,,,,,,,,
5590.089,4.08,494.9,,,,,,,,,
5591.088,4.076,493.6,,,,,,,,,
5592.087,4.08,490.6,,,,,,,,,
5593.087,4.076,486.9,,,,,,,,,
5594.084,4.08,485.7,,,,,,,,,
5595.083,4.076,492.7,,,,,,,,,
5596.097,4.076,494.9,,,,,,,,,
5597.095,4.08,493.8,,,,,,,,,
5598.092,4.08,495,,,,,,,,,
5599.088,4.076,493.4,,,,,,,,,
5600.087,4.08,492.5,,,,,,,,,
5601.083,4.076,493.7,,,,,,,,,
5602.095,4.08,493.2,,,,,,,,,
5603.093,4.08,489.5,,,,,,,,,
5604.088,4.08,493.9,,,,,,,,,
5605.086,4.08,492.4,,,,,,,,,
5606.097,4.08,490.7,,,,,,,,,
5607.095,4.08,492.8,,,,,,,,,
5608.091,4.08,489.5,,,,,,,,,
5609.083,4.076,491.8,,,,,,,,,
5610.084,4.076,485.8,,,,,,,,,
5611.096,4.08,494,,,,,,,,,
5612.095,4.076,490.8,,,,,,,,,
5613.09,4.08,488.7,,,,,,,,,
5614.086,4.08,488,,,,,,,,,
5615.096,4.08,487.2,,,,,,,,,
5616.095,4.08,487.6,,,,,,,,,
5617.094,4.08,484.4,,,,,,,,,
5618.089,4.08,491.8,,,,,,,,,
5619.085,4.076,487.5,,,,,,,,,
5620.087,4.076,486.8,,,,,,,,,
5621.083,4.08,489.1,,,,,,,,,
5622.083,4.08,492,,,,,,,,,
5623.094,4.076,489,,,,,,,,,
5624.087,4.08,489.6,,,,,,,,,
5625.087,4.08,493.3,,,,,,,,,
5626.087,4.08,489.2,,,,,,,,,
5627.083,4.08,487.1,,,,,,,,,
5628.096,4.08,489.7,,,,,,,,,
5629.096,4.08,490.1,,,,,,,,,
5630.093,4.08,488.9,,,,,,,,,
5631.089,4.08,490.1,,,,,,,,,
5632.084,4.08,486.9,,,,,,,,,
5633.087,4.08,486.5,,,,,,,,,
5634.089,4.08,489,,,,,,,,,
5635.085,4.076,487.5,,,,,,,,,
5636.084,4.08,491.7,,,,,,,,,
5637.083,4.08,485.9,,,,,,,,,
5638.095,4.08,487.5,,,,,,,,,
5639.09,4.08,488.9,,,,,,,,,
5640.089,4.076,487.5,,,,,,,,,
5641.086,4.076,485.2,,,,,,,,,
5642.085,4.08,486.6,,,,,,,,,
5643.086,4.08,489.4,,,,,,,,,
5644.088,4.08,485.2,,,,,,,,,
5645.084,4.08,488.1,,,,,,,,,
5646.087,4.08,488.3,,,,,,,,,
5647.095,4.084,487.5,,,,,,,,,
5648.088,4.08,491.7,,,,,,,,,
5649.083,4.08,489.9,,,,,,,,,
5650.082,4.08,488.9,,,,,,,,,
5651.09,4.08,487.7,,,,,,,,,
5652.089,4.08,489,,,,,,,,,
5653.085,4.08,487,,,,,,,,,
5654.087,4.08,488.7,,,,,,,,,
5655.083,4.08,491,,,,,,,,,
5656.093,4.076,486.6,,,,,,,,,
5657.091,4.08,491.4,,,,,,,,,
5658.088,4.08,483.6,,,,,,,,,
5659.086,4.08,482.5,,,,,,,,,
5660.094,4.08,484.6,,,,,,,,,
5661.091,4.08,484.4,,,,,,,,,
5662.087,4.08,481.8,,,,,,,,,
5663.082,4.08,486.6,,,,,,,,,
5664.081,4.08,486.8,,,,,,,,,
5665.084,4.08,484.9,,,,,,,,,
5666.083,4.08,488.1,,,,,,,,,
5667.082,4.08,485,,,,,,,,,
5668.094,4.08,487,,,,,,,,,
5669.089,4.08,487.7,,,,,,,,,
5670.089,4.08,480.3,,,,,,,,,
5671.085,4.08,482.1,,,,,,,,,
5672.085,4.076,485.1,,,,,,,,,
5673.095,4.08,488.1,,,,,,,,,
5674.092,4.08,488.8,,,,,,,,,
5675.091,4.08,487.8,,,,,,,,,
5676.087,4.08,481,,,,,,,,,
5677.084,4.076,482.5,,,,,,,,,
5678.081,4.08,482.9,,,,,,,,,
5679.092,4.08,481.4,,,,,,,,,
5680.089,4.08,481.4,,,,,,,,,
5681.087,4.08,480.8,,,,,,,,,
5682.094,4.08,483.6,,,,,,,,,
5683.094,4.08,490.8,,,,,,,,,
5684.09,4.08,484.4,,,,,,,,,
5685.087,4.08,480.8,,,,,,,,,
5686.089,4.08,477,,,,,,,,,
5687.086,4.08,485.4,,,,,,,,,
5688.08,4.08,485.1,,,,,,,,,
5689.093,4.08,482.1,,,,,,,,,
5690.091,4.08,484.2,,,,,,,,,
5691.09,4.08,484.8,,,,,,,,,
5692.088,4.08,487.7,,,,,,,,,
5693.084,4.08,488.7,,,,,,,,,
5694.095,4.08,481.2,,,,,,,,,
5695.08,4.084,489.3,,,,,,,,,
5696.094,4.08,483.1,,,,,,,,,
5697.092,4.08,489.9,,,,,,,,,
5698.09,4.08,483,,,,,,,,,
5699.09,4.08,484.8,,,,,,,,,
5700.089,4.08,486.8,,,,,,,,,
5701.081,4.08,483.5,,,,,,,,,
5702.094,4.08,483.3,,,,,,,,,
5703.089,4.08,478.8,,,,,,,,,
5704.084,4.084,481.5,,,,,,,,,
5705.082,4.08,481.2,,,,,,,,,
5706.081,4.08,475.8,,,,,,,,,
5707.093,4.08,483.7,,,,,,,,,
5708.091,4.08,480.2,,,,,,,,,
5709.088,4.08,481.8,,,,,,,,,
5710.086,4.08,486.7,,,,,,,,,
5711.089,4.08,485.1,,,,,,,,,
5712.092,4.084,484.3,,,,,,,,,
5713.089,4.08,487.5,,,,,,,,,
5714.083,4.08,478.5,,,,,,,,,
5715.081,4.08,480.8,,,,,,,,,
5716.092,4.084,488,,,,,,,,,
5717.085,4.08,486.2,,,,,,,,,
5718.095,4.08,482.6,,,,,,,,,
5719.092,4.084,479.6,,,,,,,,,
5720.088,4.084,483.3,,,,,,,,,
