time_s,voltage_V,current_A,soc_thuc,,,Total (mAh)
547.655,4.012,-335,0.957456667,,,-51.052
548.647,4.012,-335,0.957379167,,,-51.145
549.648,4.012,-334.9,0.957301667,,,-51.238
550.65,4.012,-335.1,0.957224167,,,-51.331
551.649,4.008,-335,0.957146667,,,-51.424
552.655,4.008,-335.1,0.957069167,,,-51.517
553.652,4.008,-335.1,0.956991667,,,-51.61
554.651,4.012,-334.9,0.956914167,,,-51.703
555.641,4.012,-335.2,0.956835833,,,-51.797
556.644,4.008,-335.1,0.956758333,,,-51.89
557.65,4.008,-335,0.956680833,,,-51.983
558.655,4.008,-335.4,0.956603333,,,-52.076
559.65,4.008,-335.1,0.956525833,,,-52.169
560.641,4.008,-335.2,0.956448333,,,-52.262
561.642,4.012,-335.2,0.956370833,,,-52.355
562.65,4.008,-335.1,0.956293333,,,-52.448
563.639,4.008,-334.9,0.956215833,,,-52.541
564.648,4.008,-335,0.956138333,,,-52.634
565.655,4.012,-335,0.956060833,,,-52.727
566.641,4.008,-335.2,0.955983333,,,-52.82
567.651,4.012,-335,0.955905,,,-52.914
568.645,4.008,-335.1,0.9558275,,,-53.007
569.65,4.012,-335.1,0.95575,,,-53.1
570.655,4.008,-335.1,0.9556725,,,-53.193
571.642,4.008,-335.3,0.955595,,,-53.286
572.65,4.008,-335.1,0.9555175,,,-53.379
573.643,4.008,-335,0.95544,,,-53.472
574.649,4.008,-335,0.9553625,,,-53.565
575.64,4.008,-335.1,0.955285,,,-53.658
576.654,4.008,-334.9,0.9552075,,,-53.751
577.644,4.008,-335,0.95513,,,-53.844
578.649,4.008,-335.3,0.9550525,,,-53.937
579.652,4.008,-335,0.954975,,,-54.03
580.645,4.008,-335.2,0.954896667,,,-54.124
581.646,4.008,-334.8,0.954819167,,,-54.217
582.64,4.008,-334.9,0.954741667,,,-54.31
583.645,4.008,-334.8,0.954664167,,,-54.403
584.654,4.012,-334.9,0.954586667,,,-54.496
585.641,4.008,-334.9,0.954509167,,,-54.589
586.641,4.008,-334.8,0.954431667,,,-54.682
587.647,4.012,-335.1,0.954354167,,,-54.775
588.653,4.008,-334.8,0.954276667,,,-54.868
589.642,4.012,-334.8,0.954199167,,,-54.961
590.64,4.008,-334.9,0.954121667,,,-55.054
591.639,4.008,-335,0.954044167,,,-55.147
592.654,4.008,-335,0.953966667,,,-55.24
593.647,4.008,-335,0.953889167,,,-55.333
594.64,4.008,-334.7,0.953811667,,,-55.426
595.647,4.008,-334.9,0.953734167,,,-55.519
596.649,4.008,-334.8,0.953656667,,,-55.612
597.654,4.008,-334.9,0.953579167,,,-55.705
598.646,4.012,-334.9,0.953501667,,,-55.798
599.653,4.008,-334.8,0.953424167,,,-55.891
600.647,4.008,-334.9,0.953346667,,,-55.984
601.647,4.008,-334.9,0.953269167,,,-56.077
602.639,4.008,-334.9,0.953191667,,,-56.17
603.644,4.008,-334.8,0.953114167,,,-56.263
604.651,4.008,-334.6,0.953036667,,,-56.356
605.644,4.008,-334.8,0.952959167,,,-56.449
606.643,4.004,-334.7,0.952881667,,,-56.542
607.652,4.008,-335,0.952804167,,,-56.635
608.642,4.008,-334.7,0.952726667,,,-56.728
609.645,4.008,-334.9,0.952649167,,,-56.821
610.647,4.004,-334.9,0.952571667,,,-56.914
611.65,4.008,-335.1,0.952494167,,,-57.007
612.642,4.008,-334.9,0.952416667,,,-57.1
613.647,4.008,-335,0.952339167,,,-57.193
614.65,4.008,-334.9,0.952261667,,,-57.286
615.641,4.008,-334.8,0.952184167,,,-57.379
616.644,4.008,-335,0.952106667,,,-57.472
617.639,4.008,-335,0.952029167,,,-57.565
618.647,4.008,-335,0.951951667,,,-57.658
619.638,4.008,-334.9,0.951874167,,,-57.751
620.646,4.008,-334.8,0.951796667,,,-57.844
621.65,4.008,-334.7,0.951719167,,,-57.937
622.642,4.004,-334.6,0.951641667,,,-58.03
623.651,4.008,-334.6,0.951564167,,,-58.123
624.642,4.008,-334.6,0.951486667,,,-58.216
625.649,4.008,-335,0.951409167,,,-58.309
626.65,4.008,-335,0.951331667,,,-58.402
627.642,4.008,-334.8,0.951254167,,,-58.495
628.645,4.008,-334.7,0.951176667,,,-58.588
629.638,4.008,-334.8,0.951099167,,,-58.681
630.647,4.008,-334.7,0.951021667,,,-58.774
631.662,4.008,-334.4,0.950944167,,,-58.867
632.653,4.008,-334.5,0.950866667,,,-58.96
633.646,4.008,-334.7,0.950789167,,,-59.053
634.639,4.008,-334.4,0.950711667,,,-59.146
635.645,4.008,-334.7,0.950634167,,,-59.239
636.651,4.008,-334.8,0.950556667,,,-59.332
637.652,4.008,-334.3,0.950479167,,,-59.425
638.642,4.008,-334.6,0.950401667,,,-59.518
639.646,4.004,-334.6,0.950324167,,,-59.611
640.651,4.008,-334.4,0.950246667,,,-59.704
641.642,4.004,-334.6,0.950169167,,,-59.797
642.641,4.004,-334.3,0.9500925,,,-59.889
643.648,4.008,-334.3,0.950015,,,-59.982
644.64,4.008,-334.4,0.9499375,,,-60.075
645.651,4.008,-334.6,0.94986,,,-60.168
646.644,4.004,-334.4,0.9497825,,,-60.261
647.644,4.008,-334.4,0.949705,,,-60.354
648.651,4.008,-334.1,0.9496275,,,-60.447
649.641,4.004,-334.3,0.94955,,,-60.54
650.651,4.004,-334.2,0.949473333,,,-60.632
651.643,4.008,-334.2,0.949395833,,,-60.725
652.644,4.008,-334.1,0.949318333,,,-60.818
653.645,4.004,-334.5,0.949240833,,,-60.911
654.648,4.004,-334.3,0.949163333,,,-61.004
655.647,4.004,-334.1,0.949085833,,,-61.097
656.649,4.008,-334.6,0.949008333,,,-61.19
657.642,4.004,-334.1,0.948931667,,,-61.282
658.642,4.008,-334.3,0.948854167,,,-61.375
659.65,4.008,-334.2,0.948776667,,,-61.468
660.642,4.008,-334,0.948699167,,,-61.561
661.652,4.008,-334.1,0.948621667,,,-61.654
662.652,4.004,-334.2,0.948545,,,-61.746
663.641,4.008,-334.1,0.9484675,,,-61.839
664.648,4.008,-334,0.94839,,,-61.932
665.639,4.004,-334.2,0.9483125,,,-62.025
666.648,4.004,-334,0.948235,,,-62.118
667.645,4.004,-334.2,0.948158333,,,-62.21
668.638,4.004,-334.2,0.948080833,,,-62.303
669.642,4.008,-334.2,0.948003333,,,-62.396
670.647,4.004,-333.9,0.947925833,,,-62.489
671.636,4.008,-334.2,0.947848333,,,-62.582
672.638,4.004,-334.2,0.947770833,,,-62.675
673.645,4.004,-333.8,0.947694167,,,-62.767
674.65,4.004,-334.1,0.947616667,,,-62.86
675.641,4.008,-334,0.947539167,,,-62.953
676.647,4.008,-333.9,0.947461667,,,-63.046
677.648,4.008,-334,0.947385,,,-63.138
678.637,4.004,-334.1,0.9473075,,,-63.231
679.645,4.008,-334,0.94723,,,-63.324
680.651,4.008,-334,0.9471525,,,-63.417
681.644,4.004,-333.7,0.947075833,,,-63.509
682.648,4.008,-334.1,0.946998333,,,-63.602
683.638,4.008,-334,0.946920833,,,-63.695
684.648,4.008,-334,0.946843333,,,-63.788
685.641,4.008,-333.7,0.946765833,,,-63.881
686.647,4.004,-333.8,0.946689167,,,-63.973
687.648,4.008,-333.7,0.946611667,,,-64.066
688.64,4.008,-333.8,0.946534167,,,-64.159
689.646,4.008,-333.7,0.9464575,,,-64.251
690.651,4.008,-333.8,0.94638,,,-64.344
691.645,4.008,-333.6,0.9463025,,,-64.437
692.644,4.004,-333.7,0.946225833,,,-64.529
693.637,4.008,-333.6,0.946148333,,,-64.622
694.639,4.004,-333.6,0.946070833,,,-64.715
695.644,4.008,-333.5,0.945994167,,,-64.807
696.651,4.004,-333.5,0.945916667,,,-64.9
697.638,4.004,-333.9,0.945839167,,,-64.993
698.644,4.008,-333.3,0.9457625,,,-65.085
699.651,4.008,-333.4,0.945685,,,-65.178
700.642,4.004,-333.4,0.9456075,,,-65.271
701.647,4.004,-333.3,0.945530833,,,-65.363
702.649,4.004,-333.5,0.945453333,,,-65.456
703.638,4.004,-333.5,0.945376667,,,-65.548
704.647,4.004,-333.4,0.945299167,,,-65.641
705.639,4.008,-333.4,0.945221667,,,-65.734
706.648,4.004,-333.3,0.945145,,,-65.826
707.647,4.004,-333.3,0.9450675,,,-65.919
708.637,4.004,-333.4,0.944990833,,,-66.011
709.648,4.008,-333.3,0.944913333,,,-66.104
710.65,4.004,-333.2,0.944835833,,,-66.197
711.638,4.008,-333.3,0.944759167,,,-66.289
712.65,4.008,-333.1,0.944681667,,,-66.382
713.639,4.004,-333.2,0.944605,,,-66.474
714.645,4.008,-333,0.9445275,,,-66.567
715.637,4.004,-333,0.944450833,,,-66.659
716.644,4.008,-333,0.944373333,,,-66.752
717.645,4.004,-333,0.944296667,,,-66.844
718.636,4.004,-333.1,0.944219167,,,-66.937
719.642,4.008,-332.6,0.9441425,,,-67.029
720.643,4.008,-332.9,0.944065,,,-67.122
721.643,4.004,-332.6,0.943988333,,,-67.214
722.641,4.004,-332.5,0.943911667,,,-67.306
723.639,4.004,-332.5,0.943834167,,,-67.399
724.639,4.008,-332.3,0.9437575,,,-67.491
725.646,4.004,-332.5,0.943680833,,,-67.583
726.651,4.004,-332.3,0.943603333,,,-67.676
727.637,4.004,-332.5,0.943526667,,,-67.768
728.644,4.004,-332.5,0.94345,,,-67.86
729.649,4.004,-332.5,0.9433725,,,-67.953
730.649,4.004,-332.7,0.943295833,,,-68.045
731.64,4.004,-332.5,0.943218333,,,-68.138
732.644,4.004,-332.7,0.943141667,,,-68.23
733.649,4,-332.7,0.943065,,,-68.322
734.638,4.004,-332.4,0.9429875,,,-68.415
735.642,4.004,-332.6,0.942910833,,,-68.507
736.649,4.004,-332.6,0.942833333,,,-68.6
737.65,4.004,-332.5,0.942756667,,,-68.692
738.645,4.004,-332.4,0.94268,,,-68.784
739.635,4.004,-332.4,0.9426025,,,-68.877
740.642,4.004,-332.4,0.942525833,,,-68.969
741.636,4.004,-332.4,0.942449167,,,-69.061
742.635,4.004,-332.4,0.942371667,,,-69.154
743.639,4,-332.3,0.942295,,,-69.246
744.647,4.004,-332.4,0.942218333,,,-69.338
745.639,4.004,-332.3,0.942140833,,,-69.431
746.646,4.004,-332.5,0.942064167,,,-69.523
747.635,4.008,-332.4,0.9419875,,,-69.615
748.642,4.004,-332.5,0.94191,,,-69.708
749.636,4.004,-332.3,0.941833333,,,-69.8
750.643,4.004,-332.3,0.941756667,,,-69.892
751.65,4.004,-332.1,0.94168,,,-69.984
752.636,4.004,-332.6,0.9416025,,,-70.077
753.64,4.004,-332.4,0.941525833,,,-70.169
754.65,4.004,-332.4,0.941449167,,,-70.261
755.641,4.004,-332.3,0.941371667,,,-70.354
756.636,4.004,-332.6,0.941295,,,-70.446
757.64,4,-332.7,0.9412175,,,-70.539
758.647,4.004,-332.6,0.941140833,,,-70.631
759.637,4.004,-332.6,0.941064167,,,-70.723
760.641,4.008,-332.7,0.940986667,,,-70.816
761.648,4.004,-332.7,0.94091,,,-70.908
762.648,4.004,-332.6,0.9408325,,,-71.001
763.64,4.004,-332.7,0.940755833,,,-71.093
764.643,4.004,-332.6,0.940679167,,,-71.185
765.636,4.004,-332.7,0.940601667,,,-71.278
766.644,4.004,-332.6,0.940525,,,-71.37
767.646,4.004,-332.6,0.9404475,,,-71.463
768.636,4.008,-332.5,0.940370833,,,-71.555
769.64,4.004,-332.7,0.940294167,,,-71.647
770.635,4.004,-332.7,0.940216667,,,-71.74
771.64,4,-332.9,0.94014,,,-71.832
772.646,4.004,-333,0.9400625,,,-71.925
773.637,4.008,-332.9,0.939985833,,,-72.017
774.646,4.004,-332.6,0.939908333,,,-72.11
775.636,4.004,-332.7,0.939831667,,,-72.202
776.645,4.004,-332.8,0.939754167,,,-72.295
777.648,4.004,-332.9,0.9396775,,,-72.387
778.635,4.004,-332.9,0.939600833,,,-72.479
779.644,4.008,-332.7,0.939523333,,,-72.572
780.649,4.004,-332.9,0.939446667,,,-72.664
781.642,4.004,-332.6,0.939369167,,,-72.757
782.644,4.004,-332.7,0.9392925,,,-72.849
783.637,4.008,-332.7,0.939215,,,-72.942
784.647,4.004,-332.8,0.939138333,,,-73.034
785.641,4.004,-332.5,0.939061667,,,-73.126
786.642,4.004,-332.7,0.938984167,,,-73.219
787.636,4.004,-333,0.9389075,,,-73.311
788.635,4,-332.6,0.93883,,,-73.404
789.634,4.004,-332.5,0.938753333,,,-73.496
790.648,4.004,-332.7,0.938676667,,,-73.588
791.649,4.004,-332.9,0.938599167,,,-73.681
792.649,4.004,-332.7,0.9385225,,,-73.773
793.641,4.004,-332.6,0.938445,,,-73.866
794.646,4.004,-332.8,0.938368333,,,-73.958
795.635,4.004,-332.6,0.938290833,,,-74.051
796.641,4.004,-332.7,0.938214167,,,-74.143
797.644,4,-332.6,0.9381375,,,-74.235
798.648,4.004,-332.6,0.93806,,,-74.328
799.642,4.004,-332.4,0.937983333,,,-74.42
800.648,4,-332.5,0.937906667,,,-74.512
801.641,4.004,-332.7,0.937829167,,,-74.605
802.643,4.004,-332.2,0.9377525,,,-74.697
803.635,4.004,-332.9,0.937675,,,-74.79
804.644,4.004,-332.4,0.937598333,,,-74.882
805.635,4.004,-332.5,0.937521667,,,-74.974
806.642,4.008,-332.5,0.937444167,,,-75.067
807.642,4.004,-332.4,0.9373675,,,-75.159
808.635,4.004,-332.4,0.937290833,,,-75.251
809.644,4.004,-332.4,0.937213333,,,-75.344
810.636,4.004,-332.3,0.937136667,,,-75.436
811.644,4.004,-332.4,0.93706,,,-75.528
812.643,4.004,-332.2,0.9369825,,,-75.621
813.638,4.004,-332.2,0.936905833,,,-75.713
814.646,4.004,-332.3,0.936829167,,,-75.805
815.636,4.004,-332.3,0.9367525,,,-75.897
816.634,4.004,-332.5,0.936675,,,-75.99
817.635,4.004,-332.1,0.936598333,,,-76.082
818.641,4.004,-332,0.936521667,,,-76.174
819.633,4.004,-332.2,0.936444167,,,-76.267
820.64,4,-332.1,0.9363675,,,-76.359
821.644,4,-332.1,0.936290833,,,-76.451
822.646,4.004,-332.4,0.936214167,,,-76.543
823.634,4,-332,0.936136667,,,-76.636
824.642,4.004,-332.1,0.93606,,,-76.728
825.648,4,-331.9,0.935983333,,,-76.82
826.639,4.004,-332.1,0.935906667,,,-76.912
827.638,4.004,-332,0.935829167,,,-77.005
828.645,4,-332.1,0.9357525,,,-77.097
829.639,4.004,-331.9,0.935675833,,,-77.189
830.645,4,-331.7,0.935599167,,,-77.281
831.64,4,-331.9,0.9355225,,,-77.373
832.641,4.004,-331.7,0.935445833,,,-77.465
833.634,4.004,-331.9,0.935368333,,,-77.558
834.64,4.004,-331.9,0.935291667,,,-77.65
835.647,4.004,-331.8,0.935215,,,-77.742
836.635,4.004,-331.6,0.935138333,,,-77.834
837.636,4,-331.7,0.935061667,,,-77.926
838.645,4.004,-332,0.934984167,,,-78.019
839.633,4,-331.6,0.9349075,,,-78.111
840.64,4.004,-332.1,0.934830833,,,-78.203
841.645,4.004,-331.8,0.934754167,,,-78.295
842.639,4,-331.8,0.9346775,,,-78.387
843.644,4,-331.8,0.934600833,,,-78.479
844.647,4,-331.7,0.934524167,,,-78.571
845.633,4.004,-331.7,0.934446667,,,-78.664
846.64,4,-331.7,0.93437,,,-78.756
847.646,4.004,-331.7,0.934293333,,,-78.848
848.636,4,-332,0.934216667,,,-78.94
849.643,4,-331.7,0.93414,,,-79.032
850.645,4,-331.6,0.934063333,,,-79.124
851.642,4,-331.7,0.933985833,,,-79.217
852.647,4.004,-331.7,0.933909167,,,-79.309
853.638,4.004,-331.6,0.9338325,,,-79.401
854.632,4,-331.6,0.933755833,,,-79.493
855.646,4,-331.7,0.933679167,,,-79.585
856.646,4,-331.6,0.9336025,,,-79.677
857.646,4.004,-331.7,0.933525833,,,-79.769
858.639,4,-331.7,0.933449167,,,-79.861
859.645,4.004,-331.9,0.933371667,,,-79.954
860.637,4,-331.9,0.933295,,,-80.046
861.644,4.004,-331.6,0.933218333,,,-80.138
862.645,4,-331.8,0.933141667,,,-80.23
863.64,4.004,-331.8,0.933065,,,-80.322
864.646,4,-331.8,0.932988333,,,-80.414
865.64,4,-331.6,0.932910833,,,-80.507
866.647,4.004,-332.1,0.932834167,,,-80.599
867.634,4,-331.8,0.9327575,,,-80.691
868.641,4,-331.5,0.932680833,,,-80.783
869.632,4,-331.8,0.932604167,,,-80.875
870.642,4,-331.7,0.9325275,,,-80.967
871.647,4,-331.6,0.932450833,,,-81.059
872.634,4.004,-331.7,0.932373333,,,-81.152
873.639,4.004,-331.5,0.932296667,,,-81.244
874.645,4,-331.5,0.93222,,,-81.336
875.638,4,-331.3,0.932143333,,,-81.428
876.646,4.004,-331.4,0.932066667,,,-81.52
877.642,4,-331.4,0.93199,,,-81.612
878.632,4,-331.5,0.931913333,,,-81.704
879.639,4,-331.4,0.931836667,,,-81.796
880.643,4.004,-331.5,0.93176,,,-81.888
881.632,4,-331.4,0.931683333,,,-81.98
882.645,4.004,-331.2,0.931606667,,,-82.072
883.637,4,-331.3,0.93153,,,-82.164
884.644,4,-331.4,0.931453333,,,-82.256
885.635,4,-331.4,0.931376667,,,-82.348
886.643,4.004,-331.2,0.9313,,,-82.44
887.644,4,-331.2,0.931223333,,,-82.532
888.634,4,-331,0.931146667,,,-82.624
889.639,4.004,-331.3,0.93107,,,-82.716
890.632,4,-331.3,0.930993333,,,-82.808
891.637,4,-331.3,0.930916667,,,-82.9
892.64,4,-331.3,0.93084,,,-82.992
893.633,4,-331.2,0.930763333,,,-83.084
894.643,4,-331.2,0.930686667,,,-83.176
895.634,4.004,-331.5,0.93061,,,-83.268
896.641,4,-331.4,0.930533333,,,-83.36
897.635,4,-331.3,0.930455833,,,-83.453
898.635,4,-331.3,0.930379167,,,-83.545
899.644,4,-331,0.930303333,,,-83.636
900.635,4,-331.2,0.930226667,,,-83.728
901.643,4,-331.2,0.93015,,,-83.82
902.634,4,-331.2,0.930073333,,,-83.912
903.635,4,-331,0.929996667,,,-84.004
904.641,4,-331.2,0.92992,,,-84.096
905.634,4,-331.2,0.929843333,,,-84.188
906.642,4,-331.2,0.929766667,,,-84.28
907.632,4,-331.2,0.92969,,,-84.372
908.635,4,-331.2,0.929613333,,,-84.464
909.638,4,-331.2,0.929536667,,,-84.556
910.643,4,-331.4,0.929459167,,,-84.649
911.636,4,-331.1,0.929383333,,,-84.74
912.643,4.004,-331.4,0.929305833,,,-84.833
913.632,4,-331.1,0.929229167,,,-84.925
914.635,4,-331.4,0.9291525,,,-85.017
915.645,4,-331.2,0.929075833,,,-85.109
916.635,4,-331.4,0.928999167,,,-85.201
917.638,4,-331.2,0.9289225,,,-85.293
918.636,4,-331.3,0.928845833,,,-85.385
919.635,4,-331.3,0.928769167,,,-85.477
920.636,4.004,-331.2,0.9286925,,,-85.569
921.642,4.004,-331.4,0.928615833,,,-85.661
922.63,4,-331.7,0.928539167,,,-85.753
923.633,4,-331.1,0.9284625,,,-85.845
924.642,4.004,-331.2,0.928385833,,,-85.937
925.632,4,-331.2,0.928309167,,,-86.029
926.64,4,-331.2,0.9282325,,,-86.121
927.646,4,-331.4,0.928155833,,,-86.213
928.634,4,-331.1,0.928079167,,,-86.305
929.638,4,-331.1,0.9280025,,,-86.397
930.632,4,-331.6,0.927925833,,,-86.489
931.639,4,-331.1,0.927849167,,,-86.581
932.64,4,-331.3,0.9277725,,,-86.673
933.644,4,-331.3,0.927695833,,,-86.765
934.633,4,-331.4,0.927619167,,,-86.857
935.642,4,-331.2,0.9275425,,,-86.949
936.633,4,-330.7,0.927465833,,,-87.041
937.642,4,-331,0.927389167,,,-87.133
938.643,4,-331.1,0.9273125,,,-87.225
939.632,4,-331.2,0.927235833,,,-87.317
940.639,4,-331.1,0.927159167,,,-87.409
941.645,3.996,-330.9,0.9270825,,,-87.501
942.635,4,-330.8,0.927005833,,,-87.593
943.636,4,-330.8,0.926929167,,,-87.685
944.643,4,-331,0.926853333,,,-87.776
945.632,4,-330.9,0.926776667,,,-87.868
946.642,4.004,-330.7,0.9267,,,-87.96
947.632,4,-330.9,0.926623333,,,-88.052
948.631,4,-330.8,0.926546667,,,-88.144
949.64,4,-330.6,0.92647,,,-88.236
950.632,4,-330.8,0.926393333,,,-88.328
951.64,4,-330.6,0.926316667,,,-88.42
952.63,4,-330.5,0.926240833,,,-88.511
953.631,4,-330.9,0.926164167,,,-88.603
954.637,4,-330.7,0.9260875,,,-88.695
955.645,4,-330.8,0.926010833,,,-88.787
956.638,4,-330.6,0.925934167,,,-88.879
957.642,4,-330.6,0.9258575,,,-88.971
958.63,4,-330.5,0.925780833,,,-89.063
959.634,3.996,-330.7,0.925705,,,-89.154
960.642,4.004,-330.5,0.925628333,,,-89.246
961.633,4,-330.4,0.925551667,,,-89.338
962.641,4,-330.5,0.925475,,,-89.43
963.641,4,-330.2,0.925399167,,,-89.521
964.634,4,-330.4,0.9253225,,,-89.613
965.644,4,-330.6,0.925245833,,,-89.705
966.634,3.996,-330.9,0.925169167,,,-89.797
967.644,4,-330.4,0.9250925,,,-89.889
968.644,4,-330.3,0.925015833,,,-89.981
969.634,4,-330.5,0.92494,,,-90.072
970.637,4.004,-330.3,0.924863333,,,-90.164
971.63,4,-330.3,0.924786667,,,-90.256
972.636,4,-330.3,0.92471,,,-90.348
973.637,4,-330.1,0.924634167,,,-90.439
974.642,4,-330.1,0.9245575,,,-90.531
975.631,4,-330.3,0.924480833,,,-90.623
976.64,4,-330,0.924405,,,-90.714
977.631,4,-330.1,0.924328333,,,-90.806
978.633,4,-329.7,0.924251667,,,-90.898
979.638,4,-330,0.924175833,,,-90.989
980.63,3.996,-329.6,0.924099167,,,-91.081
981.64,4,-329.7,0.9240225,,,-91.173
982.631,4.004,-329.6,0.923946667,,,-91.264
983.644,4,-329.6,0.92387,,,-91.356
984.642,4,-329.5,0.923794167,,,-91.447
985.63,4,-329.3,0.9237175,,,-91.539
986.643,4,-329.5,0.923641667,,,-91.63
987.633,4,-329.3,0.923565,,,-91.722
988.642,3.996,-329.6,0.923489167,,,-91.813
989.634,4,-329.2,0.9234125,,,-91.905
990.643,4,-329.3,0.923336667,,,-91.996
991.632,4,-329.4,0.92326,,,-92.088
992.639,4,-329.5,0.923184167,,,-92.179
993.643,4,-329.5,0.9231075,,,-92.271
994.635,3.996,-328.9,0.923031667,,,-92.362
995.643,4,-329.2,0.922955833,,,-92.453
996.637,4,-329.3,0.922879167,,,-92.545
997.644,4,-329.2,0.922803333,,,-92.636
998.633,4,-329.2,0.922726667,,,-92.728
999.639,4,-329.7,0.922650833,,,-92.819
1000.63,4,-329.4,0.922574167,,,-92.911
1001.635,4,-329.5,0.922498333,,,-93.002
1002.639,4,-329.2,0.922421667,,,-93.094
1003.64,4,-329.7,0.922345833,,,-93.185
1004.629,4,-329.4,0.922269167,,,-93.277
1005.639,4,-329.5,0.922193333,,,-93.368
1006.63,4,-329.2,0.922116667,,,-93.46
1007.64,4,-329.5,0.922040833,,,-93.551
1008.643,4,-329.2,0.921964167,,,-93.643
1009.632,4,-329.3,0.921888333,,,-93.734
1010.638,4,-329.7,0.921811667,,,-93.826
1011.642,4,-329,0.921735833,,,-93.917
1012.634,4,-329.2,0.921659167,,,-94.009
1013.631,4,-329.3,0.921583333,,,-94.1
1014.639,3.996,-329.1,0.921506667,,,-94.192
1015.629,3.996,-329,0.921430833,,,-94.283
1016.636,4,-329,0.921355,,,-94.374
1017.631,4,-329,0.921278333,,,-94.466
1018.632,3.996,-328.9,0.9212025,,,-94.557
1019.641,4,-329.1,0.921125833,,,-94.649
1020.632,4.004,-329,0.92105,,,-94.74
1021.638,4,-329,0.920974167,,,-94.831
1022.641,4,-329.1,0.9208975,,,-94.923
1023.628,4,-329.5,0.920821667,,,-95.014
1024.635,4,-329.2,0.920745,,,-95.106
1025.628,4,-329.1,0.920669167,,,-95.197
1026.638,3.996,-329.1,0.9205925,,,-95.289
1027.629,4,-329.2,0.920516667,,,-95.38
1028.634,4,-329.2,0.92044,,,-95.472
1029.635,4,-329.2,0.920364167,,,-95.563
1030.637,3.996,-329.2,0.920288333,,,-95.654
1031.641,4,-329.2,0.920211667,,,-95.746
1032.632,3.996,-329.4,0.920135833,,,-95.837
1033.633,3.996,-329.3,0.920059167,,,-95.929
1034.639,4,-329,0.919983333,,,-96.02
1035.63,4,-329,0.919906667,,,-96.112
1036.636,4,-329.2,0.919830833,,,-96.203
1037.628,3.996,-329.4,0.919754167,,,-96.295
1038.631,3.996,-329.2,0.919678333,,,-96.386
1039.641,3.996,-329,0.9196025,,,-96.477
1040.63,4,-328.9,0.919525833,,,-96.569
1041.639,3.996,-328.8,0.91945,,,-96.66
1042.633,3.996,-329,0.919374167,,,-96.751
1043.632,4,-328.7,0.9192975,,,-96.843
1044.639,4,-328.8,0.919221667,,,-96.934
1045.629,4,-328.8,0.919145833,,,-97.025
1046.638,4,-329.1,0.919069167,,,-97.117
1047.627,4,-329,0.918993333,,,-97.208
1048.631,4,-328.9,0.918916667,,,-97.3
1049.635,4,-329.1,0.918840833,,,-97.391
1050.63,4,-329.2,0.918765,,,-97.482
1051.629,4,-329.2,0.918688333,,,-97.574
1052.632,4,-329.4,0.9186125,,,-97.665
1053.64,4,-329.2,0.918535833,,,-97.757
1054.627,4,-329.2,0.91846,,,-97.848
1055.636,3.996,-329.6,0.918383333,,,-97.94
1056.639,4,-329.3,0.9183075,,,-98.031
1057.633,4,-329.6,0.918230833,,,-98.123
1058.635,3.996,-329.5,0.918155,,,-98.214
1059.639,4,-329.5,0.918078333,,,-98.306
1060.629,4,-329.6,0.918001667,,,-98.398
1061.636,3.996,-329.3,0.917925833,,,-98.489
1062.63,4,-329.3,0.91785,,,-98.58
1063.63,4,-329.6,0.917773333,,,-98.672
1064.637,4,-329.1,0.9176975,,,-98.763
1065.627,4,-329.8,0.917620833,,,-98.855
1066.635,4,-329.5,0.917544167,,,-98.947
1067.629,4,-329.7,0.917468333,,,-99.038
1068.629,4,-329.5,0.917391667,,,-99.13
1069.637,3.996,-329.3,0.917315833,,,-99.221
1070.627,3.996,-329.5,0.917239167,,,-99.313
1071.637,4,-329.5,0.917163333,,,-99.404
1072.627,4,-329.6,0.917086667,,,-99.496
1073.631,4,-329.7,0.917010833,,,-99.587
1074.637,4,-329.6,0.916934167,,,-99.679
1075.63,4,-329.3,0.916858333,,,-99.77
1076.64,4,-329.7,0.916781667,,,-99.862
1077.629,4,-329.3,0.916705833,,,-99.953
1078.633,4,-329.5,0.916629167,,,-100.045
1079.641,4,-329.5,0.916553333,,,-100.136
1080.634,4,-329.5,0.916476667,,,-100.228
1081.638,4,-329.3,0.916400833,,,-100.319
1082.641,4,-329.3,0.916324167,,,-100.411
1083.627,3.996,-329.2,0.916248333,,,-100.502
1084.635,4,-329.5,0.916171667,,,-100.594
1085.628,3.996,-329.1,0.916095833,,,-100.685
1086.633,4,-329.2,0.916019167,,,-100.777
1087.64,3.996,-329.1,0.915943333,,,-100.868
1088.64,4,-329.2,0.915866667,,,-100.96
1089.63,4,-329.1,0.915790833,,,-101.051
1090.636,4,-328.8,0.915715,,,-101.142
1091.626,3.996,-329,0.915638333,,,-101.234
1092.635,4,-329,0.9155625,,,-101.325
1093.637,4,-329.2,0.915485833,,,-101.417
1094.641,4,-328.9,0.91541,,,-101.508
1095.629,3.996,-328.9,0.915334167,,,-101.599
1096.64,3.996,-328.8,0.9152575,,,-101.691
1097.628,4,-328.8,0.915181667,,,-101.782
1098.628,3.996,-328.9,0.915105833,,,-101.873
1099.633,4,-328.9,0.915029167,,,-101.965
1100.626,3.996,-328.8,0.914953333,,,-102.056
1101.633,4,-328.9,0.9148775,,,-102.147
1102.64,4,-328.9,0.914800833,,,-102.239
1103.627,4,-329,0.914725,,,-102.33
1104.631,4,-328.7,0.914649167,,,-102.421
